종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","78300","-500","-0.63","4.67433974E8"
"000660","SK하이닉스","131000","4000","3.15","9.536831E7"
"035420","NAVER","378500","-3500","-0.92","6.2092579E7"
"207940","삼성바이오로직스","903000","13000","1.46","5.9746995E7"
"035720","카카오","112500","-1500","-1.32","5.0150799E7"
"006400","삼성SDI","655000","-8000","-1.21","4.5040767E7"
"005380","현대차","209000","-3000","-1.42","4.4656651E7"
"051910","LG화학","615000","-13000","-2.07","4.3414291E7"
"000270","기아","82200","-1200","-1.44","3.3320867E7"
"323410","카카오뱅크","59000","-800","-1.34","2.8034395E7"
"068270","셀트리온","198000","-3000","-1.49","2.7313531E7"
"012330","현대모비스","254500","-6500","-2.49","2.4068852E7"
"005490","POSCO","274500","-4500","-1.61","2.3932786E7"
"377300","카카오페이","174500","-2000","-1.13","2.3013597E7"
"105560","KB금융","55000","-400","-0.72","2.2869436E7"
"066570","LG전자","138000","-2500","-1.78","2.2583398E7"
"259960","크래프톤","460000","-7000","-1.50","2.2524841E7"
"028260","삼성물산","119000","3000","2.59","2.2239563E7"
"096770","SK이노베이션","238500","-500","-0.21","2.2053037E7"
"055550","신한지주","36800","-400","-1.08","1.9010864E7"
"034730","SK","251000","-4000","-1.57","1.8611482E7"
"051900","LG생활건강","1097000","-14000","-1.26","1.7133162E7"
"302440","SK바이오사이언스","225000","1500","0.67","1.72125E7"
"009150","삼성전기","197500","500","0.25","1.4752005E7"
"352820","하이브","349000","-500","-0.14","1.4432332E7"
"015760","한국전력","22100","0","0.00","1.4187406E7"
"036570","엔씨소프트","643000","-17000","-2.58","1.4116436E7"
"011200","HMM","26900","-700","-2.54","1.3155162E7"
"003550","LG","80900","-900","-1.10","1.272565E7"
"017670","SK텔레콤","57900","-400","-0.69","1.2670439E7"
"032830","삼성생명","64100","-1200","-1.84","1.282E7"
"086790","하나금융지주","42050","-650","-1.52","1.2625179E7"
"018260","삼성에스디에스","156500","-3000","-1.88","1.2109626E7"
"361610","SK아이이테크놀로지","168000","-500","-0.30","1.1977995E7"
"003670","포스코케미칼","144000","1500","1.05","1.1154704E7"
"033780","KT&G","79000","-700","-0.88","1.0846107E7"
"034020","두산중공업","20400","-400","-1.92","1.0626786E7"
"251270","넷마블","125000","6000","5.04","1.0744188E7"
"003490","대한항공","29350","-600","-2.00","1.0208541E7"
"090430","아모레퍼시픽","167000","-8000","-4.57","9768291.0"
"010130","고려아연","511000","-12000","-2.29","9642570.0"
"010950","S-Oil","85700","-2100","-2.39","9648345.0"
"000810","삼성화재","202000","-3500","-1.70","9569717.0"
"316140","우리금융지주","12700","-150","-1.17","9246369.0"
"402340","SK스퀘어","66400","1900","2.95","9393447.0"
"034220","LG디스플레이","24600","300","1.23","8802266.0"
"011070","LG이노텍","364000","-4000","-1.09","8614827.0"
"329180","현대중공업","95200","1500","1.60","8451201.0"
"030200","KT","30600","-400","-1.29","7990021.0"
"024110","기업은행","10300","-150","-1.44","7666296.0"
"326030","SK바이오팜","97200","-600","-0.61","7612048.0"
"011170","롯데케미칼","217000","-5500","-2.47","7437766.0"
"018880","한온시스템","13450","-250","-1.82","7179610.0"
"009830","한화솔루션","35500","-700","-1.93","6790387.0"
"011790","SKC","174500","1500","0.87","6608018.0"
"009540","한국조선해양","94600","-1200","-1.25","6695137.0"
"086280","현대글로비스","168000","-4000","-2.33","6300000.0"
"020150","일진머티리얼즈","135000","1500","1.12","6224963.0"
"032640","LG유플러스","13600","-50","-0.37","5937915.0"
"097950","CJ제일제당","387500","-1000","-0.26","5833497.0"
"138040","메리츠금융지주","44000","1100","2.56","5896497.0"
"006800","미래에셋증권","8650","-50","-0.57","5495487.0"
"004020","현대제철","41000","-200","-0.49","5471277.0"
"021240","코웨이","74400","-2400","-3.13","5490692.0"
"035250","강원랜드","24050","-300","-1.23","5145269.0"
"011780","금호석유","166000","-6500","-3.77","5057637.0"
"000720","현대건설","44450","-450","-1.00","4949764.0"
"010140","삼성중공업","5670","-40","-0.70","4989600.0"
"161390","한국타이어앤테크놀로지","39700","-550","-1.37","4917840.0"
"028050","삼성엔지니어링","22900","-50","-0.22","4488400.0"
"071050","한국금융지주","80700","-600","-0.74","4497088.0"
"000100","유한양행","62100","-900","-1.43","4345321.0"
"139480","이마트","151000","0","0.00","4209249.0"
"267250","현대중공업지주","53700","-1000","-1.83","4241929.0"
"271560","오리온","103500","-2000","-1.90","4091990.0"
"180640","한진칼","61400","-200","-0.32","4097767.0"
"241560","두산밥캣","40750","-400","-0.97","4085154.0"
"016360","삼성증권","44900","-650","-1.43","4009570.0"
"005940","NH투자증권","12500","-150","-1.19","3712924.0"
"003410","쌍용C&E","7710","-10","-0.13","3884757.0"
"005830","DB손해보험","54000","0","0.00","3823200.0"
"078930","GS","39100","-400","-1.01","3632991.0"
"002790","아모레G","44350","-950","-2.10","3657020.0"
"008930","한미사이언스","54200","-800","-1.45","3647910.0"
"029780","삼성카드","31500","-250","-0.79","3649555.0"
"036460","한국가스공사","39100","450","1.16","3609438.0"
"128940","한미약품","276000","500","0.18","3333606.0"
"014680","한솔케미칼","305500","-1000","-0.33","3462902.0"
"008560","메리츠증권","5150","-20","-0.39","3510912.0"
"006360","GS건설","39600","-900","-2.22","3389027.0"
"000990","DB하이텍","72700","-400","-0.55","3227777.0"
"047810","한국항공우주","32450","0","0.00","3163067.0"
"336260","두산퓨얼셀","48000","250","0.52","3143699.0"
"052690","한전기술","85000","-1100","-1.28","3248700.0"
"007070","GS리테일","30400","-400","-1.30","3183425.0"
