종목코드,종목명,종가,대비,등락률,상장시가총액
"001450","현대해상","34500","700","2.07","3084300.0"
"001440","대한전선","16560","-260","-1.55","3087567.0"
"138930","BNK금융지주","8470","180","2.17","2728089.0"
"002380","KCC","308500","7000","2.32","2741476.0"
"175330","JB금융지주","14640","340","2.38","2856018.0"
"052690","한전기술","68600","1200","1.78","2621892.0"
"088350","한화생명","3000","60","2.04","2605590.0"
"018880","한온시스템","4730","-60","-1.25","2524874.0"
"004990","롯데지주","25200","800","3.28","2643713.0"
"002790","아모레G","32350","-1250","-3.72","2667522.0"
"081660","휠라홀딩스","40100","250","0.63","2409843.0"
"383220","F&F","62400","1100","1.79","2390361.0"
"192820","코스맥스","194600","-3200","-1.62","2208614.0"
"000120","CJ대한통운","95100","900","0.96","2169454.0"
"007070","GS리테일","20850","100","0.48","2183369.0"
"030000","제일기획","18400","120","0.66","2116759.0"
"012750","에스원","58000","1100","1.93","2203952.0"
"028670","팬오션","4285","185","4.51","2290630.0"
"008930","한미사이언스","31050","250","0.81","2123558.0"
"112610","씨에스윈드","49500","750","1.54","2087484.0"
"204320","HL만도","43900","-200","-0.45","2061418.0"
"000880","한화","26850","1200","4.68","2012642.0"
"026960","동서","19200","-350","-1.79","1914240.0"
"008770","호텔신라","53600","0","0.00","2103699.0"
"014680","한솔케미칼","182700","5200","2.93","2070940.0"
"005850","에스엘","44600","-150","-0.34","2071604.0"
"051600","한전KPS","37950","800","2.15","1707750.0"
"073240","금호타이어","6540","-40","-0.61","1878682.0"
"103140","풍산","63300","300","0.48","1773937.0"
"280360","롯데웰푸드","183400","5700","3.21","1730301.0"
"023530","롯데쇼핑","63500","500","0.79","1796336.0"
"007310","오뚜기","433000","5000","1.17","1735390.0"
"010060","OCI홀딩스","88500","700","0.80","1731412.0"
"017800","현대엘리베이","44250","1050","2.43","1729838.0"
"282330","BGF리테일","103300","-700","-0.67","1785427.0"
"042670","HD현대인프라코어","7640","50","0.66","1524970.0"
"047040","대우건설","3720","70","1.92","1546116.0"
"111770","영원무역","34850","-100","-0.29","1544255.0"
"139480","이마트","56500","800","1.44","1574984.0"
"011210","현대위아","57900","-400","-0.69","1574595.0"
"298050","효성첨단소재","378000","16500","4.56","1693420.0"
"004170","신세계","156900","1600","1.03","1544709.0"
"009420","한올바이오파마","30950","200","0.65","1616848.0"
"161890","한국콜마","71200","-1800","-2.47","1680681.0"
"000080","하이트진로","21250","700","3.41","1490339.0"
"000240","한국앤컴퍼니","15210","-40","-0.26","1443965.0"
"002710","TCC스틸","55700","-1500","-2.62","1460103.0"
"004490","세방전지","104000","-1500","-1.42","1456000.0"
"006280","녹십자","114300","700","0.62","1335771.0"
"009240","한샘","61200","1500","2.51","1440276.0"
"014820","동원시스템즈","46950","-2750","-5.53","1361141.0"
"139130","DGB금융지주","8020","200","2.56","1356550.0"
"145720","덴티움","118300","2100","1.81","1309443.0"
"298020","효성티앤씨","345000","14000","4.23","1493050.0"
"336260","두산퓨얼셀","21150","-150","-0.70","1385192.0"
"457190","이수스페셜티케미컬","47700","1800","3.92","1440935.0"
"004000","롯데정밀화학","44500","1100","2.53","1148100.0"
"185750","종근당","97900","900","0.93","1289776.0"
"137310","에스디바이오센서","9850","60","0.61","1226102.0"
"009970","영원무역홀딩스","82600","600","0.73","1126300.0"
"375500","DL이앤씨","32400","-350","-1.07","1253673.0"
"000210","DL","59100","800","1.37","1238493.0"
"006360","GS건설","15030","230","1.55","1286290.0"
"005300","롯데칠성","132800","3300","2.55","1232236.0"
"004800","효성","59000","0","0.00","1207514.0"
"069620","대웅제약","102400","900","0.89","1186465.0"
"069960","현대백화점","48700","1750","3.73","1139699.0"
"001120","LX인터내셔널","30500","100","0.33","1182180.0"
"006110","삼아알미늄","72600","-900","-1.22","1068085.0"
"001740","SK네트웍스","4815","125","2.67","1065453.0"
"039130","하나투어","58500","-700","-1.18","938292.0"
"001800","오리온홀딩스","15210","110","0.73","952837.0"
"120110","코오롱인더","38350","1150","3.09","1055357.0"
"001680","대상","28150","850","3.11","975342.0"
"300720","한일시멘트","13400","120","0.90","928105.0"
"192080","더블유게임즈","46100","450","0.99","990961.0"
"003620","KG모빌리티","5140","80","1.58","1003601.0"
"005420","코스모화학","28000","400","1.45","1075430.0"
"178920","PI첨단소재","25000","250","1.01","734158.0"
"114090","GKL","12730","50","0.39","787423.0"
"105630","한세실업","20150","950","4.95","806000.0"
"093370","후성","7320","190","2.66","785109.0"
"069260","TKG휴켐스","19920","210","1.07","814301.0"
"032350","롯데관광개발","9680","80","0.83","737579.0"
"008730","율촌화학","36100","-2150","-5.62","895280.0"
"006650","대한유화","135400","400","0.30","880100.0"
"003090","대웅","15400","350","2.33","895386.0"
"003030","세아제강지주","192200","3000","1.59","796026.0"
"001430","세아베스틸지주","20750","450","2.22","744139.0"
"009900","명신산업","14150","190","1.36","742452.0"
"285130","SK케미칼","48800","100","0.21","841985.0"
"271940","일진하이솔루스","21950","350","1.62","797075.0"
"000670","영풍","339000","4000","1.19","624452.0"
"005250","녹십자홀딩스","13990","0","0.00","657925.0"
"016380","KG스틸","6340","50","0.79","634056.0"
