종목코드,종목명,종가,대비,등락률,상장시가총액
"020000","한섬","40600","200","0.50","999978.0"
"185750","종근당","101000","-7000","-6.48","950314.0"
"103140","풍산","33850","0","0.00","948622.0"
"108670","LG하우시스","105000","-2000","-1.87","941605.0"
"145990","삼양사","101500","-1500","-1.46","1044415.0"
"068870","LG생명과학","62000","-1800","-2.82","1027773.0"
"000640","동아쏘시오홀딩스","181000","-7500","-3.98","876400.0"
"001430","세아베스틸","25050","-150","-0.60","898346.0"
"002270","롯데푸드","687000","-27000","-3.78","940803.0"
"170900","동아에스티","109000","-7500","-6.44","920382.0"
"007570","일양약품","49250","-2150","-4.18","938015.0"
"049770","동원F&B","225500","-7500","-3.22","870232.0"
"069620","대웅제약","81100","-5200","-6.03","939671.0"
"003240","태광산업","838000","-19000","-2.22","933029.0"
"000990","동부하이텍","17800","-200","-1.11","789747.0"
"001230","동국제강","7900","-150","-1.86","753517.0"
"004000","롯데정밀화학","31450","-1550","-4.70","811410.0"
"069260","휴켐스","20000","-50","-0.25","817572.0"
"025540","한국단자","77600","-1300","-1.65","808204.0"
"060980","한라홀딩스","67600","-6400","-8.65","730262.0"
"019680","대교","8670","-30","-0.34","734374.0"
"001520","동양","2895","-30","-1.03","690990.0"
"002240","고려제강","38900","-100","-0.26","700200.0"
"020150","일진머티리얼즈","15950","-550","-3.33","625240.0"
"115390","락앤락","12400","100","0.81","682000.0"
"064960","S&T모티브","47600","-850","-1.75","696061.0"
"093050","LF","22150","150","0.68","647666.0"
"093370","후성","7640","0","0.00","705934.0"
"033920","무학","23900","-550","-2.25","681150.0"
"000050","경방","193000","500","0.26","529115.0"
"002960","한국쉘석유","449500","-500","-0.11","584350.0"
"003300","한일시멘트","75700","-3300","-4.18","571180.0"
"003850","보령제약","68600","-2200","-3.11","578298.0"
"029530","신도리코","50300","200","0.40","507025.0"
"005180","빙그레","59500","-1400","-2.30","586149.0"
"005850","에스엘","16450","0","0.00","557081.0"
"007340","동아타이어","24950","-300","-1.19","591989.0"
"004490","세방전지","37050","-1000","-2.63","518700.0"
"003920","남양유업","689000","-11000","-1.57","496080.0"
"005740","크라운제과","29400","-1050","-3.45","433216.0"
"008490","서흥","39500","-850","-2.11","456980.0"
"009290","광동제약","9040","-260","-2.80","473884.0"
"097230","한진중공업","4250","-50","-1.16","450723.0"
"025860","남해화학","8530","-40","-0.47","423761.0"
"034120","SBS","24700","-100","-0.40","450839.0"
"036580","팜스코","13350","-200","-1.48","490318.0"
"079430","현대리바트","24300","-250","-1.02","419458.0"
"014830","유니드","44900","350","0.79","399154.0"
"000140","하이트진로홀딩스","12450","-500","-3.86","288924.0"
"003030","세아제강","63900","-1000","-1.54","383400.0"
"003200","일신방직","125000","1500","1.21","300000.0"
"003570","S&T중공업","9280","-180","-1.90","301354.0"
"004710","한솔테크닉스","16150","-550","-3.29","357075.0"
"104700","한국철강","41300","-1050","-2.48","380373.0"
"007210","벽산","5340","-200","-3.61","366110.0"
"007690","국도화학","55200","-2200","-3.83","320746.0"
"008060","대덕전자","7710","-60","-0.77","376219.0"
"078520","에이블씨엔씨","23900","-600","-2.45","367551.0"
"005090","삼광글라스","72800","700","0.97","353402.0"
"004700","조광피혁","40100","-500","-1.23","266630.0"
"000230","일동홀딩스","31350","200","0.64","226435.0"
