종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","80700","-300","-0.37","4.81761452E8"
"000660","SK하이닉스","127500","2500","2.00","9.2820302E7"
"035720","카카오","163000","5000","3.16","7.2360522E7"
"035420","NAVER","417500","6000","1.46","6.8579967E7"
"051910","LG화학","850000","11000","1.31","6.0003492E7"
"207940","삼성바이오로직스","841000","-5000","-0.59","5.5644765E7"
"005380","현대차","239500","0","0.00","5.1173531E7"
"006400","삼성SDI","698000","12000","1.75","4.7997642E7"
"068270","셀트리온","268500","3500","1.32","3.7030589E7"
"000270","기아","89600","100","0.11","3.6320556E7"
"005490","POSCO","348000","1000","0.29","3.0341019E7"
"012330","현대모비스","292000","2500","0.86","2.7679583E7"
"051900","LG생활건강","1762000","5000","0.28","2.7519263E7"
"096770","SK이노베이션","295500","13000","4.60","2.7323574E7"
"066570","LG전자","163500","2500","1.55","2.6756418E7"
"028260","삼성물산","136500","-500","-0.36","2.5510087E7"
"105560","KB금융","55800","-300","-0.53","2.3202082E7"
"017670","SK텔레콤","320000","-3500","-1.08","2.3059246E7"
"055550","신한지주","40600","-300","-0.73","2.0973942E7"
"034730","SK","282500","1000","0.36","1.9876784E7"
"036570","엔씨소프트","820000","-2000","-0.24","1.8002298E7"
"003550","LG","102500","500","0.49","1.6123352E7"
"032830","삼성생명","79800","-200","-0.25","1.596E7"
"015760","한국전력","24850","0","0.00","1.5952807E7"
"011200","HMM","43900","300","0.69","1.516273E7"
"090430","아모레퍼시픽","252000","-3500","-1.37","1.4731539E7"
"018260","삼성에스디에스","185000","-500","-0.27","1.4314893E7"
"086790","하나금융지주","46050","-450","-0.97","1.3826147E7"
"009150","삼성전기","177000","500","0.28","1.3220784E7"
"361610","SK아이이테크놀로지","183000","10000","5.78","1.3047459E7"
"302440","SK바이오사이언스","158500","500","0.32","1.212525E7"
"010950","S-Oil","102500","0","0.00","1.1539736E7"
"033780","KT&G","84400","100","0.12","1.1587487E7"
"251270","넷마블","134000","500","0.37","1.1517769E7"
"352820","하이브","292500","3500","1.21","1.1387264E7"
"003670","포스코케미칼","144000","-1000","-0.69","1.1154704E7"
"003490","대한항공","31500","0","0.00","1.0956356E7"
"000810","삼성화재","220500","500","0.23","1.0446152E7"
"034020","두산중공업","23850","-350","-1.45","1.0076228E7"
"326030","SK바이오팜","123000","-2000","-1.60","9632530.0"
"009540","한국조선해양","134000","-500","-0.37","9483598.0"
"011170","롯데케미칼","262500","-7000","-2.60","8997297.0"
