종목코드,종목명,종가,대비,등락률,상장시가총액
"004000","롯데정밀화학","31050","1150","3.85","801090.0"
"007570","일양약품","41700","8000","23.74","795872.0"
"010060","OCI","34800","850","2.50","829958.0"
"192820","코스맥스","78400","4700","6.38","787882.0"
"114090","GKL","13500","50","0.37","835052.0"
"120110","코오롱인더","30000","1900","6.76","809365.0"
"161890","한국콜마","37450","1250","3.45","856900.0"
"034020","두산중공업","3415","0","0.00","864476.0"
"001800","오리온홀딩스","12050","200","1.69","754877.0"
"003240","태광산업","629000","-1000","-0.16","700329.0"
"005300","롯데칠성","85000","800","0.95","679444.0"
"170900","동아에스티","80300","3300","4.29","678043.0"
"011210","현대위아","26800","1200","4.69","728828.0"
"057050","현대홈쇼핑","57700","-100","-0.17","692400.0"
"010780","아이에스동서","22450","450","2.05","693539.0"
"001060","JW중외제약","31400","2650","9.22","656890.0"
"001680","대상","16950","950","5.94","587284.0"
"005440","현대그린푸드","6580","30","0.46","642895.0"
"005850","에스엘","13200","650","5.18","636283.0"
"006650","대한유화","87300","5700","6.99","567450.0"
"093370","후성","6170","160","2.66","571384.0"
"018250","애경산업","23350","650","2.86","616672.0"
"042670","두산인프라코어","3145","85","2.78","654667.0"
"049770","동원F&B","166500","2500","1.52","642544.0"
"052690","한전기술","15050","250","1.69","575211.0"
"069260","휴켐스","14750","0","0.00","602959.0"
"008060","대덕전자","7290","330","4.74","568671.0"
"000150","두산","33400","-2100","-5.92","551896.0"
"000640","동아쏘시오홀딩스","81700","1600","2.00","501499.0"
"003850","보령제약","12150","350","2.97","537030.0"
"005180","빙그레","48200","3600","8.07","474830.0"
"005610","SPC삼립","60500","1500","2.54","522055.0"
"192400","쿠쿠홀딩스","74600","-1500","-1.97","530588.0"
"019680","대교","5910","1055","21.73","500594.0"
"020000","한섬","19450","500","2.64","479054.0"
"103140","풍산","17650","400","2.32","494629.0"
"115390","락앤락","9060","180","2.03","490931.0"
"014820","동원시스템즈","19350","750","4.03","495718.0"
"002350","넥센타이어","4675","115","2.52","456597.0"
"004490","세방전지","26000","700","2.77","364000.0"
"006120","SK디스커버리","21200","2600","13.98","403603.0"
"006390","한일현대시멘트","23000","3000","15.00","386890.0"
"105630","한세실업","9000","-10","-0.11","360000.0"
"064960","S&T모티브","27600","650","2.41","403599.0"
"071840","롯데하이마트","15650","-50","-0.32","369461.0"
"079160","CJ CGV","17700","250","1.43","374555.0"
"079550","LIG넥스원","19300","250","1.31","424600.0"
"012630","HDC","7410","-60","-0.80","442686.0"
"000070","삼양홀딩스","41150","1450","3.65","352420.0"
"145990","삼양사","30200","850","2.90","310752.0"
"001230","동국제강","3670","30","0.82","350238.0"
"001430","세아베스틸","7500","110","1.49","268966.0"
"002240","고려제강","13700","200","1.48","274000.0"
"002270","롯데푸드","300000","-7000","-2.28","339561.0"
"002960","한국쉘석유","246000","5500","2.29","319800.0"
"014830","유니드","34000","0","0.00","302255.0"
"025860","남해화학","6990","1120","19.08","347255.0"
"027410","BGF","3680","160","4.55","352238.0"
"060980","한라홀딩스","27100","350","1.31","283793.0"
"093050","LF","10750","200","1.90","314330.0"
"096760","JW홀딩스","4850","200","4.30","322293.0"
"108670","LG하우시스","35250","100","0.28","316110.0"
"001120","LG상사","9170","580","6.75","355429.0"
"001520","동양","1005","15","1.52","239877.0"
"003620","쌍용차","1420","55","4.03","212773.0"
"025540","한국단자","24350","400","1.67","253605.0"
"006840","AK홀딩스","18000","50","0.28","238456.0"
"003920","남양유업","294000","4500","1.55","211680.0"
"298040","효성중공업","12900","900","7.50","120287.0"
"079430","현대리바트","7100","200","2.90","145801.0"
