종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","82400","1600","1.98","4.91910082E8"
"000660","SK하이닉스","183000","4800","2.69","1.33224433E8"
"373220","LG에너지솔루션","395000","-6500","-1.62","9.243E7"
"207940","삼성바이오로직스","831000","-2000","-0.24","5.9145594E7"
"005380","현대차","233000","-4000","-1.69","4.9286841E7"
"000270","기아","110200","-1800","-1.61","4.4305271E7"
"068270","셀트리온","191200","7400","4.03","4.1691114E7"
"005490","POSCO홀딩스","422000","1000","0.24","3.5689059E7"
"006400","삼성SDI","471000","-6500","-1.36","3.2388094E7"
"051910","LG화학","439000","-1000","-0.23","3.0990039E7"
"035420","NAVER","187400","300","0.16","3.0435371E7"
"028260","삼성물산","158500","-1600","-1.00","2.941628E7"
"105560","KB금융","69500","-800","-1.14","2.804402E7"
"012330","현대모비스","255000","-6500","-2.49","2.3882049E7"
"035720","카카오","53700","-700","-1.29","2.3904735E7"
"055550","신한지주","46000","-1200","-2.54","2.3586936E7"
"003670","포스코퓨처엠","303500","1000","0.33","2.3510087E7"
"032830","삼성생명","92300","-3200","-3.35","1.846E7"
"086790","하나금융지주","57700","-1200","-2.04","1.6868976E7"
"138040","메리츠금융지주","81700","0","0.00","1.6615502E7"
"066570","LG전자","95100","-1700","-1.76","1.5562907E7"
"000810","삼성화재","306000","-3000","-0.97","1.44967E7"
"015760","한국전력","22000","-100","-0.45","1.412321E7"
"003550","LG","87500","-100","-0.11","1.3763837E7"
"323410","카카오뱅크","27550","-550","-1.96","1.3139177E7"
"034730","SK","178600","-4000","-2.19","1.3073222E7"
"018260","삼성에스디에스","163500","-100","-0.06","1.265127E7"
"033780","KT&G","93500","-200","-0.21","1.2185153E7"
"259960","크래프톤","247000","-3000","-1.20","1.194603E7"
"017670","SK텔레콤","52500","-800","-1.50","1.1276478E7"
"009150","삼성전기","148700","-1200","-0.80","1.1106953E7"
"096770","SK이노베이션","116000","-2400","-2.03","1.1105328E7"
"034020","두산에너빌리티","17220","-300","-1.71","1.1030463E7"
"402340","SK스퀘어","79000","400","0.51","1.0979502E7"
"316140","우리금융지주","14320","-270","-1.85","1.0767916E7"
"024110","기업은행","13500","-450","-3.23","1.0765249E7"
"011200","HMM","15720","-30","-0.19","1.0831701E7"
"329180","HD현대중공업","118000","-700","-0.59","1.0475228E7"
"012450","한화에어로스페이스","204500","-3000","-1.45","1.0353835E7"
"030200","KT","37700","-250","-0.66","9721351.0"
"352820","하이브","230000","1000","0.44","9579982.0"
"010130","고려아연","452000","-2500","-0.55","9450682.0"
"047050","포스코인터내셔널","52900","-300","-0.56","9306315.0"
"450080","에코프로머티","130800","-2800","-2.10","9023267.0"
"010950","S-Oil","78500","600","0.77","8837749.0"
"009540","HD한국조선해양","118400","-1800","-1.50","8379537.0"
"042660","한화오션","27600","200","0.73","8455506.0"
"003490","대한항공","21700","0","0.00","7990388.0"
"010140","삼성중공업","8560","-60","-0.70","7532800.0"
"022100","포스코DX","48900","350","0.72","7434498.0"
"326030","SK바이오팜","91700","-800","-0.86","7181325.0"
"090430","아모레퍼시픽","121400","200","0.17","7101021.0"
"161390","한국타이어앤테크놀로지","54200","100","0.18","6714029.0"
"005830","DB손해보험","94700","-1600","-1.66","6704760.0"
"001570","금양","115600","2500","2.21","6710584.0"
"267260","HD현대일렉트릭","179400","700","0.39","6466856.0"
"086280","현대글로비스","174100","-6500","-3.60","6528750.0"
"000100","유한양행","76700","-700","-0.90","6152035.0"
"051900","LG생활건강","380000","-6500","-1.68","5934915.0"
"267250","HD현대","71900","3000","4.35","5679603.0"
"034220","LG디스플레이","10750","170","1.61","5375000.0"
"241560","두산밥캣","53300","-700","-1.30","5343281.0"
"361610","SK아이이테크놀로지","73200","100","0.14","5218984.0"
"251270","넷마블","62100","-1000","-1.58","5337712.0"
"047810","한국항공우주","51500","1100","2.18","5019968.0"
"011170","롯데케미칼","119300","-700","-0.58","5103107.0"
"377300","카카오페이","38500","-400","-1.03","5172020.0"
"006800","미래에셋증권","8060","-70","-0.86","4798250.0"
"028050","삼성엔지니어링","25000","-200","-0.79","4900000.0"
"009830","한화솔루션","28350","700","2.53","4873153.0"
"011070","LG이노텍","196700","-800","-0.41","4655320.0"
"302440","SK바이오사이언스","61300","-400","-0.65","4709541.0"
"097950","CJ제일제당","294000","2000","0.68","4425931.0"
"078930","GS","48250","-250","-0.52","4483167.0"
"029780","삼성카드","37850","-600","-1.56","4385259.0"
"032640","LG유플러스","9970","-80","-0.80","4353015.0"
"011790","SKC","111200","-8400","-7.02","4210955.0"
"128940","한미약품","333000","-9000","-2.63","4266060.0"
"004020","현대제철","31800","0","0.00","4243576.0"
"036570","엔씨소프트","198800","-7200","-3.50","4364460.0"
"021240","코웨이","56000","-300","-0.53","4132779.0"
"064350","현대로템","36800","2400","6.98","4016436.0"
"079550","LIG넥스원","178400","1500","0.85","3924800.0"
"011780","금호석유","135800","-4700","-3.35","3876775.0"
"005940","NH투자증권","11700","-90","-0.76","3880491.0"
"180640","한진칼","59500","100","0.17","3972356.0"
"071050","한국금융지주","66600","0","0.00","3711351.0"
"006260","LS","113400","-800","-0.70","3651480.0"
"001040","CJ","129800","7600","6.22","3787174.0"
"000720","현대건설","33000","-250","-0.75","3674740.0"
"035250","강원랜드","16290","-130","-0.79","3485091.0"
"016360","삼성증권","40100","-600","-1.47","3580930.0"
"003410","쌍용C&E","7000","0","0.00","3490879.0"
"271560","오리온","91000","-800","-0.87","3597788.0"
"272210","한화시스템","17170","-40","-0.23","3243746.0"
"018880","한온시스템","5870","-110","-1.84","3133406.0"
"039490","키움증권","121700","-1600","-1.30","3191790.0"
"010120","LS ELECTRIC","97800","-600","-0.61","2934000.0"
"004990","롯데지주","27150","-700","-2.51","2848286.0"
"383220","F&F","70300","-1400","-1.95","2692987.0"
"001450","현대해상","30500","-350","-1.13","2726700.0"
"008930","한미사이언스","38300","-6050","-13.64","2679351.0"
"138930","BNK금융지주","7770","-210","-2.63","2502627.0"
"175330","JB금융지주","13200","160","1.23","2575098.0"
"000120","CJ대한통운","114900","-4800","-4.01","2621138.0"
"088350","한화생명","2835","-65","-2.24","2462283.0"
"036460","한국가스공사","26850","-400","-1.47","2478604.0"
"052690","한전기술","65200","-1100","-1.66","2491944.0"
"010620","현대미포조선","61900","-900","-1.43","2472419.0"
"000150","두산","155500","4500","2.98","2569456.0"
"081660","휠라홀딩스","38050","-300","-0.78","2311622.0"
"012750","에스원","60100","-1000","-1.64","2283751.0"
"014680","한솔케미칼","204500","4000","2.00","2318047.0"
"020150","롯데에너지머티리얼즈","49000","-950","-1.90","2259431.0"
"008770","호텔신라","60000","-600","-0.99","2354887.0"
"002380","KCC","259500","-5500","-2.08","2306039.0"
"004370","농심","368500","-4000","-1.07","2241454.0"
"112610","씨에스윈드","50700","-1300","-2.50","2138090.0"
"002790","아모레G","26600","-500","-1.85","2193388.0"
"028670","팬오션","4135","-125","-2.93","2210445.0"
"030000","제일기획","18780","110","0.59","2160474.0"
"007070","GS리테일","20300","-150","-0.73","2125774.0"
"282330","BGF리테일","117700","700","0.60","2034316.0"
"139480","이마트","67700","-600","-0.88","1887193.0"
"000880","한화","27050","-1150","-4.08","2027634.0"
"023530","롯데쇼핑","72200","-1400","-1.90","2042448.0"
"009420","한올바이오파마","37400","-650","-1.71","1953800.0"
"000990","DB하이텍","43250","-650","-1.48","1920239.0"
"010060","OCI홀딩스","92700","-1400","-1.49","1817500.0"
"042670","HD현대인프라코어","8430","-130","-1.52","1682657.0"
"073240","금호타이어","5890","-80","-1.34","1691963.0"
"026960","동서","17110","-40","-0.23","1705867.0"
"111770","영원무역","40450","0","0.00","1792399.0"
"137310","에스디바이오센서","11800","-30","-0.25","1468833.0"
"007310","오뚜기","395500","-3000","-0.75","1585097.0"
"017800","현대엘리베이","41050","-400","-0.97","1604742.0"
"002710","TCC스틸","59400","-1200","-1.98","1557094.0"
"000240","한국앤컴퍼니","15990","-140","-0.87","1518014.0"
"298050","효성첨단소재","342000","1000","0.29","1532142.0"
"204320","HL만도","33300","-800","-2.35","1563672.0"
"051600","한전KPS","35650","-650","-1.79","1604250.0"
"047040","대우건설","3705","-25","-0.67","1539882.0"
"005420","코스모화학","39350","1800","4.79","1511364.0"
"145720","덴티움","135900","1100","0.82","1504254.0"
"004170","신세계","167300","-3000","-1.76","1647099.0"
"003230","삼양식품","210500","-1500","-0.71","1585700.0"
"011210","현대위아","56700","-200","-0.35","1541961.0"
"000080","하이트진로","20400","-100","-0.49","1430726.0"
"001440","대한전선","10410","160","1.56","1295496.0"
"001740","SK네트웍스","5900","-220","-3.59","1305540.0"
"004800","효성","63700","1400","2.25","1342224.0"
"005850","에스엘","31200","-600","-1.89","1449194.0"
"006280","녹십자","121300","-3900","-3.12","1417577.0"
"006360","GS건설","14950","-230","-1.52","1279443.0"
"069620","대웅제약","121300","-800","-0.66","1405452.0"
"103140","풍산","50500","200","0.40","1415226.0"
"139130","DGB금융지주","8550","-150","-1.72","1446197.0"
"185750","종근당","110200","-3300","-2.91","1451821.0"
"192820","코스맥스","120100","-1300","-1.07","1363076.0"
"298020","효성티앤씨","324500","16000","5.19","1404333.0"
"336260","두산퓨얼셀","20500","-100","-0.49","1342621.0"
"375500","DL이앤씨","36150","-650","-1.77","1398774.0"
"006110","삼아알미늄","82500","-3000","-3.51","1213733.0"
"009970","영원무역홀딩스","86900","500","0.58","1184933.0"
"003090","대웅","20200","-500","-2.42","1174468.0"
"014820","동원시스템즈","43000","-1400","-3.15","1246625.0"
"004000","롯데정밀화학","46850","-600","-1.26","1208730.0"
"280360","롯데웰푸드","122200","-400","-0.33","1152905.0"
"161890","한국콜마","46600","-900","-1.89","1099997.0"
"009240","한샘","49050","50","0.10","1154339.0"
"285130","SK케미칼","62300","-900","-1.42","1074911.0"
"069960","현대백화점","51600","-300","-0.58","1207566.0"
"003620","KG모빌리티","6470","-140","-2.12","1209605.0"
"005300","롯데칠성","127100","-800","-0.63","1179346.0"
"000210","DL","52600","200","0.38","1102279.0"
"004490","세방전지","78600","-100","-0.13","1100400.0"
"120110","코오롱인더","37400","-600","-1.58","1029214.0"
"001120","LX인터내셔널","27000","450","1.69","1046520.0"
"039130","하나투어","64500","300","0.47","1034527.0"
"192080","더블유게임즈","41350","-1000","-2.36","888856.0"
"271940","일진하이솔루스","24600","-450","-1.80","893304.0"
"114090","GKL","12860","-20","-0.16","795464.0"
"105630","한세실업","19990","-10","-0.05","799600.0"
"093370","후성","8000","20","0.25","754817.0"
"069260","TKG휴켐스","19910","-140","-0.70","813893.0"
"032350","롯데관광개발","9790","40","0.41","745714.0"
"020560","아시아나항공","11050","-70","-0.63","822250.0"
"019170","신풍제약","15510","-310","-1.96","821797.0"
"016380","KG스틸","7000","-20","-0.28","700062.0"
"010780","아이에스동서","28750","-700","-2.38","867876.0"
"009900","명신산업","15310","-320","-2.05","803318.0"
"008730","율촌화학","35350","-2200","-5.86","876680.0"
"006650","대한유화","132100","-400","-0.30","858650.0"
"005250","녹십자홀딩스","17190","-160","-0.92","808415.0"
"001800","오리온홀딩스","14000","-140","-0.99","877036.0"
"001430","세아베스틸지주","22800","150","0.66","817656.0"
"300720","한일시멘트","12300","-200","-1.60","851917.0"
"000670","영풍","472000","-5000","-1.05","869443.0"
"001680","대상","19400","-210","-1.07","672172.0"
"178920","PI첨단소재","21850","-100","-0.46","641654.0"
