종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","74100","0","0.00","4.42360887E8"
"000660","SK하이닉스","103000","3000","3.00","7.4984244E7"
"035420","NAVER","388000","1000","0.26","6.3734197E7"
"207940","삼성바이오로직스","874000","0","0.00","5.782821E7"
"051910","LG화학","776000","9000","1.17","5.4779658E7"
"035720","카카오","118000","1500","1.29","5.2509077E7"
"006400","삼성SDI","718000","9000","1.27","4.9372933E7"
"005380","현대차","200000","-1500","-0.74","4.2733637E7"
"068270","셀트리온","259500","-1500","-0.57","3.5794059E7"
"000270","기아","81200","-200","-0.25","3.2915504E7"
"323410","카카오뱅크","68400","-900","-1.30","3.2496856E7"
"005490","POSCO","330000","0","0.00","2.8771656E7"
"259960","크래프톤","502000","2000","0.40","2.4573625E7"
"096770","SK이노베이션","265000","-500","-0.19","2.4503374E7"
"012330","현대모비스","253000","-500","-0.20","2.3982653E7"
"017670","SK텔레콤","324000","5000","1.57","2.3347486E7"
"028260","삼성물산","123500","1000","0.82","2.3080555E7"
"105560","KB금융","55300","100","0.18","2.2994178E7"
"066570","LG전자","127500","-2000","-1.54","2.0865096E7"
"051900","LG생활건강","1337000","4000","0.30","2.0881529E7"
"055550","신한지주","40400","550","1.38","2.0870622E7"
"302440","SK바이오사이언스","270500","-3000","-1.10","2.069325E7"
"034730","SK","268000","7000","2.68","1.885656E7"
"361610","SK아이이테크놀로지","226000","8500","3.91","1.6113256E7"
"015760","한국전력","23550","-100","-0.42","1.5118254E7"
"003550","LG","93000","2700","2.99","1.4628992E7"
"032830","삼성생명","73400","500","0.69","1.468E7"
"086790","하나금융지주","46400","850","1.87","1.3931232E7"
"003670","포스코케미칼","177000","-500","-0.28","1.371099E7"
"011200","HMM","33700","-3100","-8.42","1.3661727E7"
"036570","엔씨소프트","603000","29000","5.05","1.3238275E7"
"009150","삼성전기","177500","1000","0.57","1.3258131E7"
"018260","삼성에스디에스","160500","0","0.00","1.2419137E7"
"010950","S-Oil","110000","-2000","-1.79","1.2384107E7"
"003490","대한항공","33700","200","0.60","1.1721562E7"
"352820","하이브","298500","11500","4.01","1.1656669E7"
"000810","삼성화재","235000","3500","1.51","1.1133087E7"
"033780","KT&G","81200","700","0.87","1.1148151E7"
"034020","두산중공업","20550","100","0.49","1.0615562E7"
"090430","아모레퍼시픽","178500","-1500","-0.83","1.0440957E7"
"251270","넷마블","118000","3500","3.06","1.0142513E7"
"010130","고려아연","503000","1000","0.20","9491610.0"
"009830","한화솔루션","44800","700","1.59","8569277.0"
"030200","KT","32600","200","0.62","8512245.0"
"316140","우리금융지주","11650","300","2.64","8481905.0"
"018880","한온시스템","15650","150","0.97","8353970.0"
"011170","롯데케미칼","241500","-15000","-5.85","8277514.0"
"326030","SK바이오팜","102000","0","0.00","7987952.0"
"024110","기업은행","10500","200","1.94","7815156.0"
"009540","한국조선해양","102000","500","0.49","7218858.0"
"034220","LG디스플레이","18950","-100","-0.52","6780608.0"
"032640","LG유플러스","15000","150","1.01","6549170.0"
"011790","SKC","169000","-30000","-15.08","6399742.0"
"004020","현대제철","47350","200","0.42","6318658.0"
"086280","현대글로비스","166500","-1500","-0.89","6243750.0"
"097950","CJ제일제당","409500","-1000","-0.24","6164689.0"
"035250","강원랜드","28650","-100","-0.35","6129395.0"
"000720","현대건설","51400","-100","-0.19","5723686.0"
"011780","금호석유","189000","-3500","-1.82","5758394.0"
"006800","미래에셋증권","8660","100","1.17","5501840.0"
"021240","코웨이","74200","1400","1.92","5475932.0"
"161390","한국타이어앤테크놀로지","43250","-550","-1.26","5357597.0"
"267250","현대중공업지주","64700","300","0.47","5110853.0"
"011070","LG이노텍","208500","1000","0.48","4934592.0"
"028050","삼성엔지니어링","25550","-600","-2.29","5007800.0"
"071050","한국금융지주","86300","2500","2.98","4809153.0"
"020150","일진머티리얼즈","104000","-2500","-2.35","4795527.0"
"139480","이마트","164500","-500","-0.30","4585572.0"
"005830","DB손해보험","63600","1300","2.09","4502880.0"
"271560","오리온","117500","0","0.00","4645496.0"
"000100","유한양행","61500","600","0.99","4303337.0"
"036460","한국가스공사","48650","350","0.72","4491027.0"
"016360","삼성증권","47900","700","1.48","4277470.0"
"008930","한미사이언스","62100","400","0.65","4179616.0"
"078930","GS","44750","300","0.67","4157963.0"
"180640","한진칼","61200","1000","1.66","4084419.0"
"241560","두산밥캣","40050","300","0.75","4014979.0"
"003410","쌍용C&E","7960","-50","-0.62","4010722.0"
"028670","팬오션","7550","140","1.89","4036000.0"
"002790","아모레G","49050","-700","-1.41","4044574.0"
"014680","한솔케미칼","346500","-3000","-0.86","3927645.0"
"029780","삼성카드","33800","300","0.90","3916031.0"
"010140","삼성중공업","6200","40","0.65","3906000.0"
"010060","OCI","161000","500","0.31","3839749.0"
"006280","녹십자","331500","-1000","-0.30","3874087.0"
"002380","KCC","416000","-19000","-4.37","3696772.0"
"006360","GS건설","42750","300","0.71","3658609.0"
"005940","NH투자증권","12900","150","1.18","3630175.0"
"336260","두산퓨얼셀","51900","400","0.78","3399124.0"
"000120","CJ대한통운","153000","-3500","-2.24","3490289.0"
"008770","호텔신라","86600","100","0.12","3398887.0"
"007070","GS리테일","32650","750","2.35","3419040.0"
"008560","메리츠증권","4950","-30","-0.60","3374566.0"
"004990","롯데지주","33700","0","0.00","3535441.0"
"272210","한화시스템","17500","-150","-0.85","3306089.0"
"285130","SK케미칼","284000","16000","5.97","3337396.0"
"298050","효성첨단소재","733000","-56000","-7.10","3283802.0"
"128940","한미약품","275000","2000","0.73","3321528.0"
"047810","한국항공우주","33000","450","1.38","3216679.0"
"112610","씨에스윈드","77700","2000","2.64","3276718.0"
"012750","에스원","83600","100","0.12","3176731.0"
"088350","한화생명","3610","5","0.14","3135393.0"
"019170","신풍제약","57200","-800","-1.38","3030741.0"
"138930","BNK금융지주","8840","260","3.03","2881268.0"
"282330","BGF리테일","170500","-2500","-1.45","2946906.0"
"298020","효성티앤씨","645000","-28000","-4.16","2791355.0"
"023530","롯데쇼핑","102500","1000","0.99","2899597.0"
"026960","동서","29200","200","0.69","2911240.0"
"010620","현대미포조선","69900","1600","2.34","2791956.0"
"042660","대우조선해양","26900","500","1.89","2886119.0"
"047040","대우건설","6750","50","0.75","2805453.0"
"047050","포스코인터내셔널","23900","-450","-1.85","2948666.0"
"001040","CJ","98800","800","0.82","2882687.0"
"009240","한샘","120000","1500","1.27","2824071.0"
"039490","키움증권","110000","500","0.46","2884146.0"
"204320","만도","57100","500","0.88","2681252.0"
"375500","DL이앤씨","134000","1000","0.75","2594071.0"
"030000","제일기획","22800","950","4.35","2622940.0"
"004170","신세계","263500","0","0.00","2594205.0"
"081660","휠라홀딩스","42650","300","0.71","2591082.0"
"120110","코오롱인더","99800","-11700","-10.49","2692488.0"
"064350","현대로템","24200","100","0.41","2641243.0"
"012450","한화에어로스페이스","50200","1800","3.72","2541626.0"
"004800","효성","116500","-1500","-1.27","2454774.0"
"000990","DB하이텍","54600","1300","2.44","2424163.0"
"000880","한화","34250","100","0.29","2567337.0"
"000080","하이트진로","33150","150","0.45","2324929.0"
"004000","롯데정밀화학","91200","-7300","-7.41","2352960.0"
"001450","현대해상","25450","100","0.39","2275230.0"
"011210","현대위아","78800","-1200","-1.50","2142973.0"
"006260","LS","64200","600","0.94","2067240.0"
"001440","대한전선","2395","-45","-1.84","2051253.0"
"017800","현대엘리베이","49150","1050","2.18","2006067.0"
"020560","아시아나항공","26650","-450","-1.66","1983074.0"
"052690","한전기술","48700","-550","-1.12","1861314.0"
"010120","LS ELECTRIC","66700","200","0.30","2001000.0"
"093370","후성","21300","800","3.90","1972525.0"
"111770","영원무역","44150","-150","-0.34","1956351.0"
