종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","61500","-2700","-4.21","3.67141627E8"
"000660","SK하이닉스","174600","-9200","-5.01","1.27109213E8"
"373220","LG에너지솔루션","414500","0","0.00","9.6993E7"
"207940","삼성바이오로직스","977000","-9000","-0.91","6.9536998E7"
"005380","현대차","244000","-10500","-4.13","5.1097551E7"
"068270","셀트리온","195400","600","0.31","4.2405941E7"
"000270","기아","99900","-4900","-4.68","3.9945856E7"
"005490","POSCO홀딩스","385000","-1500","-0.39","3.1810385E7"
"105560","KB금융","80900","-2900","-3.46","3.1836449E7"
"055550","신한지주","55500","-700","-1.25","2.8271323E7"
"035420","NAVER","169400","-1000","-0.59","2.7236896E7"
"006400","삼성SDI","378500","-5500","-1.43","2.6027375E7"
"051910","LG화학","356500","-1000","-0.28","2.516617E7"
"028260","삼성물산","137800","-2400","-1.71","2.449865E7"
"012330","현대모비스","217500","-4000","-1.81","2.0226433E7"
"003670","포스코퓨처엠","250000","-1000","-0.40","1.9365805E7"
"032830","삼성생명","93200","-1200","-1.27","1.864E7"
"138040","메리츠금융지주","97100","-500","-0.51","1.8518923E7"
"066570","LG전자","104300","-2200","-2.07","1.7068467E7"
"086790","하나금융지주","58800","-1900","-3.13","1.6889764E7"
"259960","크래프톤","342500","2000","0.59","1.6404724E7"
"000810","삼성화재","344500","-8000","-2.27","1.6320631E7"
"329180","HD현대중공업","184600","1100","0.60","1.6387517E7"
"035720","카카오","36150","-500","-1.36","1.6033515E7"
"033780","KT&G","108900","0","0.00","1.419212E7"
"010130","고려아연","688000","-23000","-3.23","1.4243859E7"
"011200","HMM","18530","-330","-1.75","1.3879702E7"
"012450","한화에어로스페이스","297000","-20000","-6.31","1.3537605E7"
"015760","한국전력","20550","-250","-1.20","1.3192362E7"
"009540","HD한국조선해양","187700","3200","1.73","1.3284114E7"
"003550","LG","79100","-1200","-1.49","1.2442509E7"
"267260","HD현대일렉트릭","329500","10000","3.13","1.1877531E7"
"018260","삼성에스디에스","154700","800","0.52","1.1970346E7"
"017670","SK텔레콤","55900","-700","-1.24","1.2006764E7"
"034020","두산에너빌리티","17910","-140","-0.78","1.147245E7"
"316140","우리금융지주","15500","-360","-2.27","1.1510168E7"
"000100","유한양행","142600","-3500","-2.40","1.1437813E7"
"096770","SK이노베이션","117100","-1600","-1.35","1.1210638E7"
"034730","SK","153200","-1800","-1.16","1.1107414E7"
"024110","기업은행","13970","-140","-0.99","1.1140039E7"
"402340","SK스퀘어","80800","-4400","-5.16","1.0887797E7"
"042700","한미반도체","108300","-4700","-4.16","1.0504411E7"
"047050","포스코인터내셔널","57100","-1400","-2.39","1.0045191E7"
"030200","KT","40200","-100","-0.25","1.0131272E7"
"323410","카카오뱅크","21150","-500","-2.31","1.0087781E7"
"009150","삼성전기","132500","-6500","-4.68","9896915.0"
"450080","에코프로머티","134900","4300","3.29","9317624.0"
"042660","한화오션","30550","0","0.00","9360929.0"
"086280","현대글로비스","122100","-1800","-1.45","9157500.0"
"010140","삼성중공업","10030","-150","-1.47","8826400.0"
"090430","아모레퍼시픽","147700","-4500","-2.96","8639381.0"
"003490","대한항공","22550","-400","-1.74","8303376.0"
"326030","SK바이오팜","104000","600","0.58","8144578.0"
"005830","DB손해보험","112300","-2300","-2.01","7950840.0"
"352820","하이브","168800","-4100","-2.37","7030874.0"
"010950","S-Oil","61200","100","0.16","6890067.0"
"267250","HD현대","76500","-600","-0.78","6042971.0"
"051900","LG생활건강","379000","-4500","-1.17","5919297.0"
"064350","현대로템","53600","-400","-0.74","5850027.0"
"180640","한진칼","82500","-6000","-6.78","5507888.0"
"034220","LG디스플레이","10940","-500","-4.37","5470000.0"
"011790","SKC","143200","-8300","-5.48","5422740.0"
"011070","LG이노텍","218000","-4500","-2.02","5159429.0"
"161390","한국타이어앤테크놀로지","41450","-900","-2.13","5134622.0"
"047810","한국항공우주","52100","-900","-1.70","5078453.0"
"006800","미래에셋증권","8420","-250","-2.88","5012564.0"
"251270","넷마블","59500","-2000","-3.25","5114233.0"
"010120","LS ELECTRIC","163300","3100","1.94","4899000.0"
"029780","삼성카드","41150","550","1.35","4767593.0"
"021240","코웨이","66700","-1800","-2.63","4922435.0"
"079550","LIG넥스원","211000","500","0.24","4642000.0"
"022100","포스코DX","30500","-1150","-3.63","4637059.0"
"097950","CJ제일제당","304000","-3000","-0.98","4576473.0"
"009830","한화솔루션","25850","-250","-0.96","4443422.0"
"005940","NH투자증권","13420","-250","-1.83","4394947.0"
"302440","SK바이오사이언스","55400","-700","-1.25","4256257.0"
"011170","롯데케미칼","101500","-100","-0.10","4341705.0"
"011780","금호석유","157900","-200","-0.13","4369516.0"
"036570","엔씨소프트","191000","-900","-0.47","4193218.0"
"032640","LG유플러스","9810","-60","-0.61","4283157.0"
"036460","한국가스공사","46600","250","0.54","4301786.0"
"028050","삼성E&A","22000","-350","-1.57","4312000.0"
"066970","엘앤에프","113500","700","0.62","4119634.0"
"071050","한국금융지주","73400","-1800","-2.39","4090288.0"
"128940","한미약품","321500","8000","2.55","4118734.0"
"005070","코스모신소재","125400","-4900","-3.76","4076849.0"
"454910","두산로보틱스","63700","-2600","-3.92","4129033.0"
"003230","삼양식품","543000","5000","0.93","4090427.0"
"241560","두산밥캣","40600","-1000","-2.40","4070116.0"
"078930","GS","42550","-300","-0.70","3953549.0"
"271560","오리온","97500","-2100","-2.11","3854773.0"
"016360","삼성증권","43550","-900","-2.02","3889015.0"
"010620","HD현대미포","99700","800","0.81","3982232.0"
"006260","LS","123200","-3500","-2.76","3967040.0"
"004020","현대제철","27900","-50","-0.18","3723137.0"
"035250","강원랜드","16970","-130","-0.76","3630570.0"
"001040","CJ","118900","-2000","-1.65","3469145.0"
"272210","한화시스템","17880","-240","-1.32","3377879.0"
"377300","카카오페이","24400","-500","-2.01","3284361.0"
"000720","현대건설","30500","-250","-0.81","3396351.0"
"039490","키움증권","130000","-6200","-4.55","3318472.0"
"001570","금양","52300","-4200","-7.43","3036017.0"
"001450","현대해상","33000","-650","-1.93","2950200.0"
"112610","씨에스윈드","69000","-900","-1.29","2909827.0"
"138930","BNK금융지주","9040","-150","-1.63","2896748.0"
"175330","JB금융지주","15310","-200","-1.29","2986724.0"
"000150","두산","169500","500","0.30","2800790.0"
"383220","F&F","68500","-700","-1.01","2624035.0"
"361610","SK아이이테크놀로지","36200","-150","-0.41","2580973.0"
"081660","휠라홀딩스","42250","-1400","-3.21","2539049.0"
"004990","롯데지주","24650","-50","-0.20","2586013.0"
"002380","KCC","301500","-7000","-2.27","2679271.0"
"052690","한전기술","66900","-400","-0.59","2556918.0"
"088350","한화생명","2870","-35","-1.20","2492681.0"
"004370","농심","385000","-8000","-2.04","2341817.0"
"000880","한화","28900","-650","-2.20","2166307.0"
"001440","대한전선","12030","-230","-1.88","2242961.0"
"018880","한온시스템","4255","125","3.03","2271319.0"
"012750","에스원","59100","-300","-0.51","2245751.0"
"008930","한미사이언스","31900","-50","-0.16","2181690.0"
"007070","GS리테일","21350","-400","-1.84","2235728.0"
"002790","아모레G","27850","-300","-1.07","2296460.0"
"009420","한올바이오파마","38750","1250","3.33","2024325.0"
"282330","BGF리테일","114700","-2000","-1.71","1982464.0"
"000120","CJ대한통운","93100","-4500","-4.61","2123829.0"
"028670","팬오션","3995","-20","-0.50","2135605.0"
"030000","제일기획","18390","-100","-0.54","2115608.0"
"006280","녹십자","151500","300","0.20","1770511.0"
"008770","호텔신라","47800","-1050","-2.15","1876060.0"
"017800","현대엘리베이","45500","1350","3.06","1778704.0"
"026960","동서","19140","-100","-0.52","1908258.0"
"051600","한전KPS","42100","50","0.12","1894500.0"
"111770","영원무역","40400","-300","-0.74","1790183.0"
"000240","한국앤컴퍼니","17090","80","0.47","1622443.0"
"005850","에스엘","35450","800","2.31","1646600.0"
"007310","오뚜기","426500","-9000","-2.07","1709339.0"
"023530","롯데쇼핑","61500","-1100","-1.76","1739758.0"
"047040","대우건설","3830","-35","-0.91","1591835.0"
"489790","한화인더스트리얼솔루션즈","33300","-2100","-5.93","1681263.0"
"103140","풍산","61300","-600","-0.97","1717888.0"
"139480","이마트","59200","-2400","-3.90","1650248.0"
"161890","한국콜마","74400","-1600","-2.11","1756218.0"
"192820","코스맥스","146000","2000","1.39","1657028.0"
"204320","HL만도","36800","1000","2.79","1728022.0"
"069620","대웅제약","138300","1300","0.95","1602423.0"
"000080","하이트진로","20350","-300","-1.45","1427219.0"
"004170","신세계","159100","-3200","-1.97","1566368.0"
"006360","GS건설","18340","130","0.71","1569565.0"
"457190","이수스페셜티케미컬","51400","-900","-1.72","1552706.0"
"014680","한솔케미칼","134400","-1400","-1.03","1523450.0"
"042670","HD현대인프라코어","7500","-90","-1.19","1444919.0"
"185750","종근당","112400","-2000","-1.75","1480805.0"
"011210","현대위아","51500","-1100","-2.09","1400547.0"
