종목코드,종목명,종가,대비,등락률,상장시가총액
"003000","부광약품","24800","800","3.33","1211983.0"
"005250","녹십자홀딩스","25100","700","2.87","1180408.0"
"115390","락앤락","20700","0","0.00","1121663.0"
"034020","두산중공업","9730","30","0.31","1139838.0"
"049770","동원F&B","287500","5500","1.95","1109498.0"
"057050","현대홈쇼핑","99000","100","0.10","1188000.0"
"005300","롯데칠성","1400000","-5000","-0.36","1119084.0"
"001800","오리온홀딩스","17100","100","0.59","1071217.0"
"003520","영진약품","5940","150","2.59","1086383.0"
"004000","롯데정밀화학","41050","150","0.37","1059090.0"
"185750","종근당","102000","-1500","-1.45","1007682.0"
"006650","대한유화","153500","3000","1.99","997750.0"
"012630","HDC","17250","-100","-0.58","1030545.0"
"071840","롯데하이마트","46650","0","0.00","1101300.0"
"005610","SPC삼립","127500","1500","1.19","1100199.0"
"002350","넥센타이어","9170","-20","-0.22","895614.0"
"010780","아이에스동서","30650","-300","-0.97","945656.0"
"011210","현대위아","36250","200","0.55","985822.0"
"170900","동아에스티","104500","500","0.48","882384.0"
"020000","한섬","36250","1250","3.57","892838.0"
"069260","휴켐스","24100","-750","-3.02","985174.0"
"014680","한솔케미칼","77500","2800","3.75","875378.0"
"001060","JW중외제약","40750","250","0.62","807072.0"
"001680","대상","25050","500","2.04","867933.0"
"002270","롯데푸드","709000","-8000","-1.12","802496.0"
"027410","BGF","8070","-40","-0.49","769629.0"
"052690","한전기술","20900","400","1.95","798798.0"
"285130","SK케미칼","70000","200","0.29","810590.0"
"079550","LIG넥스원","36950","3250","9.64","812900.0"
"103140","풍산","27350","100","0.37","766464.0"
"105630","한세실업","19850","1100","5.87","794000.0"
"192400","쿠쿠홀딩스","118500","-1000","-0.84","842824.0"
"079160","CJ CGV","41000","-100","-0.24","867614.0"
"000070","삼양홀딩스","78500","900","1.16","672295.0"
"000640","동아쏘시오홀딩스","109000","1500","1.40","669074.0"
"001230","동국제강","7230","160","2.26","689979.0"
"004800","효성","50000","-3700","-6.89","689758.0"
"005180","빙그레","72500","-1800","-2.42","714215.0"
"093370","후성","7420","250","3.49","687143.0"
"006840","AK홀딩스","54000","-500","-0.92","715368.0"
"008060","대덕전자","9100","220","2.48","709863.0"
"014820","동원시스템즈","27350","150","0.55","700666.0"
"093050","LF","24850","-200","-0.80","726614.0"
"005850","에스엘","19950","-50","-0.25","675609.0"
"001120","LG상사","15350","0","0.00","594966.0"
"001430","세아베스틸","17700","-600","-3.28","634760.0"
"145990","삼양사","55000","-800","-1.43","565939.0"
"019680","대교","6700","120","1.82","567509.0"
"025860","남해화학","11500","0","0.00","571307.0"
"003620","쌍용차","3960","20","0.51","546280.0"
"000990","DB하이텍","10850","150","1.40","481725.0"
"001520","동양","2070","50","2.48","494076.0"
"002240","고려제강","23250","-450","-1.90","465000.0"
"002960","한국쉘석유","336500","2500","0.75","437450.0"
"003850","보령제약","9980","-170","-1.67","441116.0"
"003920","남양유업","624000","-26000","-4.00","449280.0"
"108670","LG하우시스","56600","-200","-0.35","507570.0"
"006120","SK디스커버리","26100","100","0.38","496888.0"
"007570","일양약품","27500","-100","-0.36","523765.0"
"025540","한국단자","40600","950","2.40","422849.0"
"060980","한라홀딩스","43750","750","1.74","472618.0"
"079430","현대리바트","20050","-450","-2.20","411732.0"
"096760","JW홀딩스","7140","50","0.71","451666.0"
"004490","세방전지","35950","-400","-1.10","503300.0"
"003300","한일홀딩스","52100","-1000","-1.88","326666.0"
"014830","유니드","42000","-750","-1.75","373373.0"
"298040","효성중공업","41350","-950","-2.25","385570.0"
"034120","SBS","20000","400","2.04","365052.0"
"064960","S&T모티브","27050","-850","-3.05","395556.0"
"033920","무학","13600","200","1.49","387600.0"
"097230","한진중공업","1655","15","0.91","175517.0"
"036580","팜스코","7780","-50","-0.64","285743.0"
