종목코드,종목명,종가,대비,등락률,상장시가총액
"005830","DB손해보험","51600","-600","-1.15","3653280.0"
"036460","한국가스공사","39600","100","0.25","3655595.0"
"023530","롯데쇼핑","129000","-500","-0.39","3649249.0"
"012750","에스원","98100","2200","2.29","3727719.0"
"000210","대림산업","104000","1500","1.46","3619200.0"
"005940","NH투자증권","12700","200","1.60","3573893.0"
"241560","두산밥캣","35400","1500","4.42","3548820.0"
"097950","CJ제일제당","234500","500","0.21","3530207.0"
"081660","휠라코리아","57900","1800","3.21","3538563.0"
"282330","BGF리테일","197000","5000","2.60","3404929.0"
"000120","CJ대한통운","144500","-2000","-1.37","3296384.0"
"028050","삼성엔지니어링","16800","150","0.90","3292800.0"
"008770","호텔신라","86200","-600","-0.69","3383188.0"
"007070","GS리테일","41250","150","0.36","3176250.0"
"128940","한미약품","276000","-3000","-1.08","3204963.0"
"042660","대우조선해양","30600","650","2.17","3280496.0"
"003410","쌍용양회","6110","70","1.16","3078582.0"
"139480","이마트","113000","-2500","-2.16","3149968.0"
"016360","삼성증권","35350","200","0.57","3156755.0"
"008560","메리츠종금증권","5050","120","2.43","3117419.0"
"000100","유한양행","228500","3500","1.56","2919571.0"
"030000","제일기획","24800","400","1.64","2853022.0"
"009830","한화케미칼","17950","300","1.70","2898553.0"
"011070","LG이노텍","114000","-500","-0.44","2698050.0"
"006360","GS건설","33000","800","2.48","2637504.0"
"004170","신세계","262500","500","0.19","2584360.0"
"008930","한미사이언스","39600","100","0.25","2563817.0"
"001040","CJ","82000","-700","-0.85","2392514.0"
"001450","현대해상","26400","200","0.76","2360160.0"
"138930","BNK금융지주","7190","120","1.70","2343474.0"
"028670","팬오션","4570","30","0.66","2442981.0"
"047050","포스코인터내셔널","19100","-50","-0.26","2356465.0"
"017800","현대엘리베이","89300","-700","-0.78","2428901.0"
"002380","KCC","218000","-1500","-0.68","2301320.0"
"003490","대한항공","22900","-150","-0.65","2171942.0"
"012450","한화에어로스페이스","42150","1200","2.93","2173254.0"
"011780","금호석유","71600","2000","2.87","2181487.0"
"007310","오뚜기","583000","4000","0.69","2101853.0"
"088350","한화생명","2380","-20","-0.83","2067101.0"
"047040","대우건설","4830","100","2.11","2007457.0"
"000080","하이트진로","27200","650","2.45","1907634.0"
"000880","한화","25250","600","2.43","1892708.0"
"000150","두산","106000","0","0.00","1933239.0"
"004800","효성","83800","0","0.00","1765752.0"
"069960","현대백화점","78100","1600","2.09","1827731.0"
"026960","동서","18000","150","0.84","1794600.0"
"010620","현대미포조선","45100","800","1.81","1801391.0"
"010060","OCI","69500","2800","4.20","1657531.0"
"020150","일진머티리얼즈","37400","-250","-0.66","1724545.0"
"204320","만도","36200","900","2.55","1699848.0"
"069620","대웅제약","149000","-1000","-0.67","1726400.0"
"064350","현대로템","19500","-150","-0.76","1657500.0"
"004370","농심","249500","-500","-0.20","1517619.0"
"006260","LS","47450","350","0.74","1527890.0"
"111770","영원무역","35700","600","1.71","1581919.0"
"051600","한전KPS","34550","650","1.92","1554750.0"
"011790","SKC","39800","450","1.14","1493875.0"
"001740","SK네트웍스","5560","90","1.65","1379923.0"
"009240","한샘","60000","200","0.33","1412036.0"
"010120","LS산전","48150","500","1.05","1444500.0"
"294870","HDC현대산업개발","32850","250","0.77","1443371.0"
"031430","신세계인터내셔날","198000","-3500","-1.74","1413720.0"
"034020","두산중공업","6800","40","0.59","1374599.0"
"011210","현대위아","51000","1000","2.00","1386949.0"
"000240","한국테크놀로지그룹","14300","250","1.78","1330188.0"
"003240","태광산업","1130000","-9000","-0.79","1258142.0"
"006280","녹십자","113500","-500","-0.44","1326422.0"
"214320","이노션","66600","400","0.60","1332000.0"
"042670","두산인프라코어","6300","140","2.27","1311416.0"
"114090","GKL","20650","50","0.24","1277320.0"
"009420","한올바이오파마","26100","-600","-2.25","1363481.0"
"004000","롯데정밀화학","45600","1400","3.17","1176480.0"
"073240","금호타이어","4300","-70","-1.60","1235219.0"
"005850","에스엘","24000","850","3.67","1156879.0"
"005440","현대그린푸드","11700","0","0.00","1143142.0"
"000670","영풍","608000","11000","1.84","1119960.0"
"120110","코오롱인더","41800","400","0.97","1127716.0"
"057050","현대홈쇼핑","91500","-400","-0.44","1098000.0"
"005300","롯데칠성","138500","3000","2.21","1107094.0"
"001800","오리온홀딩스","15900","100","0.63","996062.0"
"005250","녹십자홀딩스","20850","450","2.21","980538.0"
"161890","한국콜마","42200","-1000","-2.31","965586.0"
"014680","한솔케미칼","79600","-900","-1.12","899098.0"
"014820","동원시스템즈","39400","1000","2.60","1009369.0"
"010780","아이에스동서","30050","0","0.00","928323.0"
"002350","넥센타이어","9040","80","0.89","882918.0"
"192400","쿠쿠홀딩스","117000","-500","-0.43","832155.0"
"003520","영진약품","4680","-155","-3.21","855938.0"
"005610","SPC삼립","96900","-1300","-1.32","836151.0"
"006650","대한유화","127500","3000","2.41","828750.0"
"008060","대덕전자","10850","-50","-0.46","846376.0"
"018250","애경산업","30000","-200","-0.66","790396.0"
"049770","동원F&B","230500","3500","1.54","889528.0"
"052690","한전기술","22100","-150","-0.67","844662.0"
"064960","S&T모티브","54300","2100","4.02","794036.0"
"069260","휴켐스","21400","-50","-0.23","874802.0"
"079550","LIG넥스원","35650","850","2.44","784300.0"
"093370","후성","8480","50","0.59","785306.0"
"185750","종근당","83400","1100","1.34","864882.0"
"003000","부광약품","13850","250","1.84","879909.0"
"000990","DB하이텍","16000","-150","-0.93","710377.0"
"001120","LG상사","17150","-50","-0.29","664734.0"
"001680","대상","22250","100","0.45","770919.0"
"012630","HDC","12900","-50","-0.39","770668.0"
"020000","한섬","29200","-50","-0.17","719196.0"
"192820","코스맥스","73200","-1600","-2.14","735624.0"
"079160","CJ CGV","33400","-300","-0.89","706788.0"
"105630","한세실업","19300","250","1.31","772000.0"
"115390","락앤락","12450","-100","-0.80","674623.0"
"170900","동아에스티","84100","-200","-0.24","710129.0"
"071840","롯데하이마트","30000","-850","-2.76","708231.0"
"001060","JW중외제약","27500","-900","-3.17","558746.0"
"001230","동국제강","6500","50","0.78","620313.0"
"001430","세아베스틸","16400","400","2.50","588139.0"
"004490","세방전지","39200","-550","-1.38","548800.0"
"108670","LG하우시스","60300","200","0.33","540751.0"
"006390","한일현대시멘트","37000","-200","-0.54","622388.0"
"027410","BGF","6000","0","0.00","574301.0"
"093050","LF","20200","0","0.00","590648.0"
"103140","풍산","22300","200","0.90","624941.0"
"005180","빙그레","58300","-600","-1.02","574327.0"
"000070","삼양홀딩스","60000","-500","-0.83","513856.0"
"000640","동아쏘시오홀딩스","87400","600","0.69","536487.0"
"002240","고려제강","23800","100","0.42","476000.0"
"002270","롯데푸드","440000","2000","0.46","498023.0"
"002960","한국쉘석유","333000","3000","0.91","432900.0"
"003620","쌍용차","2870","-40","-1.37","430041.0"
"285130","SK케미칼","45300","-850","-1.84","531885.0"
"019680","대교","6060","20","0.33","513299.0"
"025540","한국단자","46200","250","0.54","481173.0"
"025860","남해화학","9060","-100","-1.09","450090.0"
"060980","한라홀딩스","42900","650","1.54","449252.0"
"145990","삼양사","49350","-200","-0.40","507802.0"
"003850","보령제약","12050","-200","-1.63","532610.0"
"001520","동양","1520","-5","-0.33","362800.0"
"003920","남양유업","491500","-500","-0.10","353880.0"
"006120","SK디스커버리","21950","-250","-1.13","417881.0"
"096760","JW홀딩스","5850","-50","-0.85","377447.0"
"007570","일양약품","20150","-300","-1.47","384576.0"
"014830","유니드","45850","0","0.00","407599.0"
"006840","AK홀딩스","31450","250","0.80","416636.0"
"298040","효성중공업","31450","-650","-2.02","293257.0"
"079430","현대리바트","13700","200","1.48","281333.0"
