종목코드,종목명,종가,대비,등락률,상장시가총액
"002380","KCC","566000","3000","0.53","5954320.0"
"009150","삼성전기","76900","-3400","-4.23","5743945.0"
"000720","현대건설","50400","300","0.60","5612331.0"
"161390","한국타이어","45350","400","0.89","5617734.0"
"047810","한국항공우주","56400","3000","5.62","5497596.0"
"001040","CJ","176000","-2000","-1.12","5122450.0"
"097950","CJ제일제당","378000","-8500","-2.20","4966277.0"
"032640","LG유플러스","11000","-250","-2.22","4802725.0"
"029780","삼성카드","41050","1250","3.14","4756007.0"
"000120","CJ대한통운","195000","-2000","-1.02","4448407.0"
"051600","한전KPS","97600","-500","-0.51","4392000.0"
"006800","대우증권","12950","0","0.00","4230777.0"
"012630","현대산업","57000","900","1.60","4296898.0"
"010140","삼성중공업","18050","-50","-0.28","4167301.0"
"005940","NH투자증권","14400","0","0.00","4052288.0"
"018880","한라비스테온공조","38400","300","0.79","4099584.0"
"016360","삼성증권","52000","-300","-0.57","3974629.0"
"078930","GS","42900","850","2.02","3986070.0"
"036570","엔씨소프트","181500","9000","5.22","3980117.0"
"011210","현대위아","141500","-3000","-2.08","3848104.0"
"008770","호텔신라","97900","-1400","-1.41","3842391.0"
"036460","한국가스공사","40500","-400","-0.98","3738677.0"
"138930","BS금융지주","15200","650","4.47","3562574.0"
"069960","현대백화점","149000","-1000","-0.67","3486964.0"
"071050","한국금융지주","62900","1000","1.62","3505165.0"
"005830","동부화재","49450","0","0.00","3501060.0"
"042660","대우조선해양","18100","250","1.40","3464173.0"
"047040","대우건설","7930","150","1.93","3295888.0"
"012750","에스원","83900","1400","1.70","3188131.0"
"004800","효성","86700","-200","-0.23","3044683.0"
"047050","대우인터내셔널","26550","-350","-1.30","3023416.0"
"034020","두산중공업","28300","-250","-0.88","3004279.0"
"003490","대한항공","48550","-200","-0.41","2848693.0"
"011070","LG이노텍","116000","500","0.43","2745384.0"
"030000","제일기획","24050","550","2.34","2766741.0"
"000880","한화","36350","-250","-0.68","2724750.0"
"007070","GS리테일","33400","200","0.60","2571800.0"
"004990","롯데제과","1784000","-1000","-0.06","2535778.0"
"042670","두산인프라코어","11900","100","0.85","2468718.0"
"010060","OCI","103500","1000","0.98","2468410.0"
"005610","삼립식품","285000","-6500","-2.23","2459268.0"
"000150","두산","116500","1000","0.87","2478058.0"
"128940","한미약품","226500","-8000","-3.41","2317301.0"
"011780","금호석유","78500","400","0.51","2391714.0"
"114090","GKL","37850","1800","4.99","2341237.0"
"009830","한화케미칼","14600","50","0.34","2364318.0"
"000210","대림산업","64600","1400","2.22","2248080.0"
"000670","영풍","1242000","-3000","-0.24","2287814.0"
"037620","미래에셋증권","52300","-300","-0.57","2190964.0"
"005300","롯데칠성","1723000","49000","2.93","2131701.0"
"003450","현대증권","8460","60","0.71","2001742.0"
"000100","유한양행","187000","3000","1.63","2085526.0"
"007310","오뚜기","597000","-10000","-1.65","2053680.0"
"001740","SK네트웍스","8160","-90","-1.09","2025211.0"
"006280","녹십자","176000","3500","2.03","2056831.0"
"000240","한국타이어월드와이드","21100","150","0.72","1962726.0"
"010120","LS산전","63800","900","1.43","1914000.0"
"010780","아이에스동서","73300","-100","-0.14","1871608.0"
"011200","현대상선","9040","-40","-0.44","1846630.0"
"052690","한전기술","48250","-100","-0.21","1844115.0"
"105630","한세실업","41800","-100","-0.24","1672000.0"
"006260","LS","52000","300","0.58","1674400.0"
"004170","신세계","168500","500","0.30","1658913.0"
"000080","하이트진로","22200","150","0.68","1556966.0"
"001120","LG상사","37650","400","1.07","1459314.0"
"004370","농심","243500","0","0.00","1481123.0"
"010520","현대하이스코","63700","400","0.63","1452866.0"
"108670","LG하우시스","172500","-2000","-1.15","1546923.0"
"017800","현대엘리베이","77700","6400","8.98","1525446.0"
"028050","삼성엔지니어링","38550","-300","-0.77","1542000.0"
"049770","동원F&B","400000","28500","7.67","1543650.0"
"010620","현대미포조선","76200","1200","1.60","1524000.0"
"001680","대상","41900","-100","-0.24","1441845.0"
"003240","태광산업","1203000","4000","0.33","1339420.0"
"161890","한국콜마","68200","1900","2.87","1439030.0"
"073240","금호타이어","9110","-150","-1.62","1439318.0"
"003300","한일시멘트","182500","6500","3.69","1377020.0"
"002350","넥센타이어","13000","0","0.00","1253406.0"
"003620","쌍용차","9070","60","0.67","1244586.0"
"006120","SK케미칼","63600","1000","1.60","1325618.0"
"120110","코오롱인더","50100","100","0.20","1257709.0"
"012450","삼성테크윈","23700","150","0.64","1259181.0"
"033920","무학","45150","-350","-0.77","1241625.0"
"011790","SKC","36100","100","0.28","1314742.0"
"003410","쌍용양회","16250","50","0.31","1213232.0"
"001430","세아베스틸","33350","-1150","-3.33","1196002.0"
"069260","휴켐스","25550","450","1.79","1044448.0"
"004000","삼성정밀화학","41450","-300","-0.72","1069410.0"
"002240","고려제강","51900","1800","3.59","934200.0"
"170900","동아에스티","118500","500","0.42","912679.0"
"093050","LF","31700","600","1.93","926908.0"
"002270","롯데푸드","705000","0","0.00","965452.0"
"003000","부광약품","26400","-600","-2.22","820961.0"
"005180","빙그레","82200","500","0.61","809772.0"
"068870","LG생명과학","54600","100","0.18","905104.0"
"020000","한섬","32850","-650","-1.94","809096.0"
"008000","도레이케미칼","19550","2550","15.00","906413.0"
"000070","삼양홀딩스","92000","-900","-0.97","787913.0"
"000640","동아쏘시오홀딩스","168000","-1000","-0.59","752907.0"
"004490","세방전지","50000","1250","2.56","700000.0"
"006650","대한유화","109000","-1000","-0.91","708500.0"
"009290","광동제약","14350","350","2.50","752239.0"
"115390","락앤락","12850","800","6.64","706750.0"
"029530","신도리코","69300","-700","-1.00","698546.0"
"034120","SBS","38700","-1100","-2.76","706375.0"
"060980","한라홀딩스","70800","900","1.29","764831.0"
"064960","S&T모티브","54900","1700","3.20","790746.0"
"025540","한국단자","69100","0","0.00","719677.0"
"005850","에스엘","18700","250","1.36","633277.0"
"007570","일양약품","33950","650","1.95","607544.0"
"008490","서흥","52700","1000","1.93","609692.0"
"103140","풍산","24700","200","0.82","692200.0"
"069620","대웅제약","60000","-2000","-3.23","695195.0"
"097230","한진중공업","5770","0","0.00","590204.0"
"051310","포스코플랜텍","3830","-40","-1.03","692598.0"
"001230","동국제강","6010","120","2.04","573105.0"
"002960","한국쉘석유","441000","-500","-0.11","573300.0"
"019680","대교","6840","10","0.15","579367.0"
"003920","남양유업","736000","-11000","-1.47","529920.0"
"007340","동아타이어","22050","50","0.23","523181.0"
"003030","세아제강","80300","1300","1.65","481800.0"
"000430","대원강업","6420","30","0.47","398040.0"
"000480","조선내화","112500","-1000","-0.88","450000.0"
"003570","S&T중공업","11850","200","1.72","384810.0"
"005090","삼광글라스","86100","-1000","-1.15","417965.0"
"005740","크라운제과","294000","-5000","-1.67","433216.0"
"082740","두산엔진","6870","20","0.29","477465.0"
"009680","모토닉","12350","-100","-0.80","407550.0"
"014830","유니드","63900","1000","1.59","420786.0"
"016800","퍼시스","32900","-300","-0.90","378350.0"
"025860","남해화학","9130","110","1.22","453568.0"
"078520","에이블씨엔씨","31600","1450","4.81","403000.0"
"008060","대덕전자","9620","-40","-0.41","469420.0"
"000140","하이트진로홀딩스","12600","150","1.20","292405.0"
"003520","영진약품","1710","50","3.01","303730.0"
"004130","대덕GDS","13650","0","0.00","280857.0"
"004710","한솔테크닉스","15850","-400","-2.46","333716.0"
"007690","국도화학","50700","200","0.40","294598.0"
"007810","코리아써키트","14250","-300","-2.06","336596.0"
"104700","한국철강","31350","-650","-2.03","288734.0"
"009580","무림P&P","4580","-55","-1.19","285647.0"
"020150","일진머티리얼즈","8660","340","4.09","339472.0"
"033240","자화전자","15950","1000","6.69","285505.0"
"079980","휴비스","10100","-600","-5.61","348450.0"
"084870","베이직하우스","15500","150","0.98","323281.0"
"093370","후성","3335","15","0.45","282888.0"
"007860","서연","15700","-300","-1.88","353015.0"
"000990","동부하이텍","5990","70","1.18","265763.0"
"001440","대한전선","6000","0","0.00","196244.0"
"004150","한솔홀딩스","8750","0","0.00","237020.0"
"033530","세종공업","11700","-100","-0.85","234637.0"
"010690","화신","7480","40","0.54","261205.0"
"013570","디와이","7920","190","2.46","163339.0"
"020760","일진디스플","7360","-140","-1.87","208394.0"
"004430","송원산업","10050","-300","-2.90","241200.0"
"006380","카프로","3985","-20","-0.50","159400.0"
