종목코드,종목명,종가,대비,등락률,상장시가총액
"000880","한화","30400","200","0.66","2278746.0"
"069960","현대백화점","101000","2200","2.23","2363647.0"
"010620","현대미포조선","58800","2100","3.70","2348598.0"
"009240","한샘","91800","500","0.55","2160415.0"
"010060","OCI","92900","500","0.54","2215607.0"
"294870","HDC현대산업개발","50700","1000","2.01","2227668.0"
"047050","포스코인터내셔널","17750","150","0.85","2189909.0"
"138930","BNK금융지주","6680","40","0.60","2177247.0"
"028670","팬오션","4110","55","1.36","2197079.0"
"069620","대웅제약","184000","1000","0.55","2131930.0"
"047040","대우건설","5080","40","0.79","2111363.0"
"064350","현대로템","23250","1350","6.16","1976250.0"
"026960","동서","19700","-250","-1.25","1964090.0"
"003240","태광산업","1618000","19000","1.19","1801481.0"
"004370","농심","309000","-4000","-1.28","1879536.0"
"161890","한국콜마","79600","2100","2.71","1778797.0"
"012450","한화에어로스페이스","34400","450","1.33","1790176.0"
"009420","한올바이오파마","34050","700","2.10","1778794.0"
"000150","두산","92600","1300","1.42","1688848.0"
"020150","일진머티리얼즈","37100","150","0.41","1710712.0"
"006280","녹십자","144500","3500","2.48","1688705.0"
"006260","LS","52300","900","1.75","1684060.0"
"051600","한전KPS","34800","-50","-0.14","1566000.0"
"004800","효성","75500","-800","-1.05","1590862.0"
"000240","한국타이어월드와이드","15550","50","0.32","1446464.0"
"000670","영풍","800000","-4000","-0.50","1473632.0"
"001740","SK네트웍스","6050","20","0.33","1501535.0"
"192820","코스맥스","151500","3000","2.02","1522501.0"
"010120","LS산전","47500","50","0.11","1425000.0"
"042670","두산인프라코어","7050","130","1.88","1467537.0"
"111770","영원무역","32600","750","2.35","1444554.0"
"005300","롯데칠성","1771000","-19000","-1.06","1415642.0"
"000080","하이트진로","18500","-100","-0.54","1297472.0"
"005440","현대그린푸드","14300","50","0.35","1397174.0"
"011790","SKC","36150","200","0.56","1356874.0"
"214320","이노션","69900","-600","-0.85","1398000.0"
"114090","GKL","22650","450","2.03","1401031.0"
"120110","코오롱인더","50600","400","0.80","1365129.0"
"204320","만도","28600","-150","-0.52","1342974.0"
"057050","현대홈쇼핑","109000","2000","1.87","1308000.0"
"001800","오리온홀딩스","18550","100","0.54","1162073.0"
"003520","영진약품","6660","-20","-0.30","1218066.0"
"073240","금호타이어","4370","-35","-0.79","1255327.0"
"071840","롯데하이마트","51200","800","1.59","1208715.0"
"005610","SPC삼립","142500","5500","4.01","1229634.0"
"004000","롯데정밀화학","44100","500","1.15","1137780.0"
"005250","녹십자홀딩스","24100","250","1.05","1133380.0"
"011210","현대위아","40500","400","1.00","1101401.0"
"185750","종근당","102000","500","0.49","1057770.0"
"020000","한섬","44550","150","0.34","1097267.0"
"105630","한세실업","28500","750","2.70","1140000.0"
"115390","락앤락","20350","300","1.50","1102697.0"
"012630","HDC","18950","50","0.26","1132106.0"
"001680","대상","28350","400","1.43","982272.0"
"002350","넥센타이어","9920","120","1.22","968865.0"
"003000","부광약품","19100","-800","-4.02","933422.0"
"006650","대한유화","157000","1000","0.64","1020500.0"
"192400","쿠쿠홀딩스","140500","2000","1.44","999297.0"
"014680","한솔케미칼","82400","-500","-0.60","930724.0"
"049770","동원F&B","255500","7500","3.02","986006.0"
"079160","CJ CGV","43400","800","1.88","918401.0"
"010780","아이에스동서","31400","1150","3.80","968819.0"
"014820","동원시스템즈","35500","450","1.28","909457.0"
"052690","한전기술","23700","-50","-0.21","905814.0"
"069260","휴켐스","22300","-200","-0.89","911593.0"
"285130","SK케미칼","69300","100","0.14","802484.0"
"103140","풍산","28900","250","0.87","809902.0"
"170900","동아에스티","96400","2500","2.66","813989.0"
"079550","LIG넥스원","39350","-200","-0.51","865700.0"
"000070","삼양홀딩스","82500","600","0.73","706552.0"
"001060","JW중외제약","38250","200","0.53","777164.0"
"001230","동국제강","7370","70","0.96","703339.0"
"001430","세아베스틸","19150","-250","-1.29","686760.0"
"002270","롯데푸드","635000","0","0.00","718737.0"
"003620","쌍용차","5100","-20","-0.39","764184.0"
"093370","후성","7460","60","0.81","690847.0"
"006840","AK홀딩스","50900","600","1.19","674301.0"
"008060","대덕전자","9540","130","1.38","744187.0"
"027410","BGF","8180","110","1.36","780120.0"
"034020","두산중공업","6690","70","1.06","783712.0"
"093050","LF","25000","750","3.09","731000.0"
"005850","에스엘","22000","0","0.00","745032.0"
"000640","동아쏘시오홀딩스","104000","3000","2.97","638383.0"
"000990","DB하이텍","12500","-50","-0.40","554982.0"
"001120","LG상사","16050","-50","-0.31","622098.0"
"004490","세방전지","46200","800","1.76","646800.0"
"145990","삼양사","60600","200","0.33","623562.0"
"025540","한국단자","61400","700","1.15","639481.0"
"025860","남해화학","11150","500","4.69","553919.0"
"064960","S&T모티브","38600","250","0.65","564453.0"
"005180","빙그레","67100","1500","2.29","661018.0"
"001520","동양","1875","-10","-0.53","447533.0"
"002240","고려제강","24800","50","0.20","496000.0"
"003850","보령제약","12000","0","0.00","530400.0"
"003920","남양유업","613000","-3000","-0.49","441360.0"
"006120","SK디스커버리","26500","0","0.00","504503.0"
"108670","LG하우시스","60700","900","1.51","544338.0"
"014830","유니드","49500","650","1.33","440047.0"
"019680","대교","6190","-10","-0.16","524311.0"
"034120","SBS","26300","-1000","-3.66","480043.0"
"096760","JW홀딩스","6880","-100","-1.43","443904.0"
"007570","일양약품","28650","100","0.35","546804.0"
"002960","한국쉘석유","321000","1500","0.47","417300.0"
"003300","한일홀딩스","54700","2100","3.99","327973.0"
"298040","효성중공업","39600","0","0.00","369252.0"
"060980","한라홀딩스","40700","50","0.12","426213.0"
"079430","현대리바트","20550","0","0.00","422000.0"
"033920","무학","12750","250","2.00","363375.0"
"036580","팜스코","8110","-60","-0.73","297864.0"
"097230","한진중공업","1190","0","0.00","126202.0"
