종목코드,종목명,종가,대비,등락률,상장시가총액
"034020","두산중공업","23950","50","0.21","2549659.0"
"028050","삼성엔지니어링","12850","0","0.00","2518600.0"
"011780","금호석유","78800","300","0.38","2400854.0"
"204320","만도","259500","7000","2.77","2437075.0"
"069960","현대백화점","101000","500","0.50","2363647.0"
"030000","제일기획","19000","-50","-0.26","2185783.0"
"010060","OCI","84700","700","0.83","2020042.0"
"006260","LS","64200","1700","2.72","2067240.0"
"000150","두산","94700","300","0.32","1913592.0"
"001740","SK네트웍스","7470","140","1.91","1853962.0"
"004170","신세계","191000","3500","1.87","1880430.0"
"042670","두산인프라코어","9420","130","1.40","1954229.0"
"006280","녹십자","158500","500","0.32","1852316.0"
"008560","메리츠종금증권","3725","5","0.13","1849979.0"
"011210","현대위아","67900","1000","1.49","1846546.0"
"005610","SPC삼립","220000","2500","1.15","1898382.0"
"000240","한국타이어월드와이드","19450","100","0.52","1809242.0"
"000670","영풍","961000","1000","0.10","1770200.0"
"004370","농심","299000","-3000","-0.99","1818710.0"
"120110","코오롱인더","70800","900","1.29","1780757.0"
"008770","호텔신라","45100","600","1.35","1770090.0"
"010620","현대미포조선","88600","3100","3.63","1772000.0"
"064350","현대로템","20950","500","2.44","1780750.0"
"005300","롯데칠성","1415000","-1000","-0.07","1750642.0"
"003520","영진약품","8170","20","0.25","1494234.0"
"005440","현대그린푸드","15650","200","1.29","1529075.0"
"006120","SK케미칼","64900","-100","-0.15","1577281.0"
"161890","한국콜마","75100","300","0.40","1584621.0"
"017800","현대엘리베이","63200","300","0.48","1556775.0"
"057050","현대홈쇼핑","127500","4000","3.24","1530000.0"
"006650","대한유화","245000","3000","1.24","1592500.0"
"000080","하이트진로","20350","-50","-0.25","1427219.0"
"010120","LS산전","47250","400","0.85","1417500.0"
"111770","영원무역","33300","850","2.62","1475572.0"
"014820","동원시스템즈","61500","1100","1.82","1480893.0"
"010780","아이에스동서","45550","1100","2.47","1399272.0"
"002350","넥센타이어","14000","300","2.19","1349822.0"
"003410","쌍용양회","14600","50","0.34","1277191.0"
"192820","코스맥스","136000","-500","-0.37","1366733.0"
"114090","GKL","21900","-100","-0.45","1354639.0"
"192400","쿠쿠전자","132500","2500","1.92","1298945.0"
"073240","금호타이어","8540","170","2.03","1349262.0"
"001120","LG상사","32200","500","1.58","1248072.0"
"011790","SKC","30800","200","0.65","1156064.0"
"001230","동국제강","12800","400","3.23","1221539.0"
"000070","삼양홀딩스","123500","-1000","-0.80","1057687.0"
"003240","태광산업","910000","10000","1.11","1013194.0"
"185750","종근당","110500","1500","1.38","1039700.0"
"052690","한전기술","27700","0","0.00","1058694.0"
"103140","풍산","39100","100","0.26","1095749.0"
"003620","쌍용차","7950","-40","-0.50","1096698.0"
"001430","세아베스틸","28200","150","0.53","1011312.0"
"002620","제일약품","64900","200","0.31","963765.0"
"003000","부광약품","21350","250","1.18","951452.0"
"004000","롯데정밀화학","38650","550","1.44","997170.0"
"145990","삼양사","97100","500","0.52","999140.0"
"069260","휴켐스","23700","-100","-0.42","968823.0"
"069620","대웅제약","84100","-300","-0.36","974431.0"
"105630","한세실업","24250","-250","-1.02","970000.0"
"108670","LG하우시스","101500","1000","1.00","910219.0"
"049770","동원F&B","232500","-500","-0.21","897246.0"
"000640","동아쏘시오홀딩스","132000","-1500","-1.12","810205.0"
"000990","동부하이텍","19100","-350","-1.80","847426.0"
"001060","JW중외제약","44650","800","1.82","853579.0"
"170900","동아에스티","93900","400","0.43","792879.0"
"002270","롯데푸드","624000","-3000","-0.48","854528.0"
"014680","한솔케미칼","76400","800","1.06","862953.0"
"115390","락앤락","14100","-150","-1.05","775500.0"
"001680","대상","24100","100","0.42","829319.0"
"002240","고려제강","39800","600","1.53","716400.0"
"003300","한일시멘트","101000","-500","-0.49","762077.0"
"005180","빙그레","68500","800","1.18","674810.0"
"005850","에스엘","19400","100","0.52","656983.0"
"007570","일양약품","37400","500","1.36","712320.0"
"009420","한올바이오파마","13300","450","3.50","694800.0"
"093370","후성","7300","20","0.27","674518.0"
"020000","한섬","28350","200","0.71","698261.0"
"020150","일진머티리얼즈","16950","250","1.50","664440.0"
"025540","한국단자","72900","1600","2.24","759254.0"
"033920","무학","23150","50","0.22","659775.0"
"060980","한라홀딩스","66500","2500","3.91","718379.0"
"064960","S&T모티브","49550","0","0.00","724576.0"
"019680","대교","8050","20","0.25","681858.0"
"001520","동양","2395","-55","-2.24","571648.0"
"003030","세아제강","95100","4200","4.62","570600.0"
"093050","LF","22400","450","2.05","654976.0"
"007340","동아타이어","25450","650","2.62","603853.0"
"003920","남양유업","850000","1000","0.12","612000.0"
"002960","한국쉘석유","397500","3000","0.76","516750.0"
"003850","보령제약","50300","750","1.51","444652.0"
"004490","세방전지","36900","1150","3.22","516600.0"
"005740","크라운제과","33200","0","0.00","489210.0"
"008060","대덕전자","9580","50","0.52","467469.0"
"079430","현대리바트","26900","-350","-1.28","464338.0"
"009290","광동제약","8900","100","1.14","466546.0"
"025860","남해화학","8980","-120","-1.32","446116.0"
"029530","신도리코","50900","900","1.80","513073.0"
"034120","SBS","24800","-50","-0.20","452664.0"
"036580","팜스코","12750","50","0.39","468281.0"
"008490","서흥","36900","400","1.10","426900.0"
"000050","경방","14850","350","2.41","407117.0"
"001780","알루코","4715","80","1.73","351381.0"
"003570","S&T중공업","9240","90","0.98","300055.0"
"104700","한국철강","39450","1450","3.82","363335.0"
"014830","유니드","44750","950","2.17","397820.0"
"078520","에이블씨엔씨","24600","-250","-1.01","378316.0"
"097230","한진중공업","3880","295","8.23","411484.0"
"004710","한솔테크닉스","16900","400","2.42","373657.0"
"000140","하이트진로홀딩스","11450","350","3.15","265717.0"
"003200","일신방직","111500","1500","1.36","267600.0"
"007690","국도화학","49250","50","0.10","286173.0"
"005090","삼광글라스","58500","-200","-0.34","283983.0"
"007210","벽산","3925","45","1.16","269098.0"
"004700","조광피혁","39500","550","1.41","262641.0"
"000230","일동홀딩스","19700","-100","-0.51","142289.0"
