종목코드,종목명,종가,대비,등락률,상장시가총액
"069960","현대백화점","147000","-500","-0.34","3440159.0"
"005940","NH투자증권","12200","100","0.83","3433188.0"
"005300","롯데칠성","2658000","86000","3.34","3288486.0"
"006280","녹십자","256500","-3000","-1.16","2997597.0"
"012750","에스원","78500","1300","1.68","2982935.0"
"009830","한화케미칼","18700","500","2.75","3028270.0"
"000100","유한양행","273000","2000","0.74","3044645.0"
"003490","대한항공","40500","2600","6.86","2950010.0"
"047050","대우인터내셔널","25800","450","1.78","2938008.0"
"000210","대림산업","82000","5200","6.77","2853600.0"
"011210","현대위아","103000","-1500","-1.44","2801094.0"
"004990","롯데제과","1944000","25000","1.30","2763202.0"
"007310","오뚜기","794000","10000","1.28","2731360.0"
"000670","영풍","1454000","52000","3.71","2678326.0"
"004170","신세계","268000","0","0.00","2638509.0"
"034020","두산중공업","24000","300","1.27","2547798.0"
"042660","대우조선해양","13300","250","1.92","2545497.0"
"047040","대우건설","6180","0","0.00","2568548.0"
"011070","LG이노텍","100500","-3500","-3.37","2378544.0"
"005610","삼립식품","269000","3000","1.13","2321203.0"
"000150","두산","109000","-1000","-0.91","2318527.0"
"037620","미래에셋증권","50500","550","1.10","2219910.0"
"001740","SK네트웍스","8980","100","1.13","2228725.0"
"003450","현대증권","9070","180","2.02","2146076.0"
"161890","한국콜마","101500","-1000","-0.98","2141665.0"
"011780","금호석유","70800","-500","-0.70","2157113.0"
"010060","OCI","90000","2200","2.51","2146443.0"
"042670","두산인프라코어","9800","130","1.34","2033062.0"
"000070","삼양홀딩스","233000","4000","1.75","1995475.0"
"010780","아이에스동서","72700","-900","-1.22","1972097.0"
"114090","GKL","31100","450","1.47","1923711.0"
"030000","제일기획","17300","500","2.98","1990213.0"
"014820","동원시스템즈","82000","500","0.61","1974523.0"
"192820","코스맥스","201500","-6000","-2.89","1813401.0"
"004370","농심","290500","500","0.17","1767008.0"
"064350","현대로템","20250","500","2.53","1721250.0"
"033920","무학","63100","3000","4.99","1773110.0"
"120110","코오롱인더","64600","1000","1.57","1621934.0"
"000080","하이트진로","22650","100","0.44","1588526.0"
"000240","한국타이어월드와이드","16750","100","0.60","1558088.0"
"001120","LG상사","38900","850","2.23","1507764.0"
"001430","세아베스틸","43550","-50","-0.11","1561795.0"
"003240","태광산업","1357000","8000","0.59","1510884.0"
"006120","SK케미칼","74400","-200","-0.27","1550723.0"
"105630","한세실업","38150","350","0.93","1526000.0"
"017800","현대엘리베이","75500","-100","-0.13","1482255.0"
"049770","동원F&B","378000","3500","0.93","1458749.0"
"052690","한전기술","38350","100","0.26","1465737.0"
"069620","대웅제약","127000","-5500","-4.15","1471495.0"
"012450","삼성테크윈","29300","50","0.17","1556709.0"
"006260","LS","43450","1350","3.21","1399090.0"
"007570","일양약품","77100","2100","2.80","1379724.0"
"011790","SKC","36800","1350","3.81","1352811.0"
"011200","현대상선","6900","40","0.58","1409485.0"
"010120","LS산전","45700","1150","2.58","1371000.0"
"003300","한일시멘트","170000","1500","0.89","1282703.0"
"006650","대한유화","193000","11000","6.04","1254500.0"
"108670","LG하우시스","149000","-2000","-1.32","1336183.0"
"028050","삼성엔지니어링","31600","450","1.44","1264000.0"
"010620","현대미포조선","64800","-300","-0.46","1296000.0"
"001680","대상","35550","-200","-0.56","1223331.0"
"002270","롯데푸드","906000","30000","3.42","1240709.0"
"002350","넥센타이어","12500","-50","-0.40","1205198.0"
"003000","부광약품","33700","-900","-2.60","1147722.0"
"170900","동아에스티","148500","-1500","-1.00","1176791.0"
"003620","쌍용차","8700","-60","-0.68","1193815.0"
"068870","LG생명과학","70300","1100","1.59","1165362.0"
"073240","금호타이어","7270","230","3.27","1148610.0"
"003410","쌍용양회","15900","450","2.91","1187101.0"
"014680","한솔케미칼","98700","-2800","-2.76","1114836.0"
"000640","동아쏘시오홀딩스","203500","-4500","-2.16","920917.0"
"002240","고려제강","56600","1000","1.80","1018800.0"
"005740","크라운제과","640000","18000","2.89","943055.0"
"079430","현대리바트","54700","1100","2.05","944212.0"
"064960","S&T모티브","66500","1900","2.94","957825.0"
"069260","휴켐스","25000","100","0.40","1021965.0"
"025540","한국단자","92400","-1500","-1.60","962346.0"
"000230","일동제약","33200","-800","-2.35","832260.0"
"004000","삼성정밀화학","34650","-400","-1.14","893970.0"
"004700","조광피혁","122000","-2000","-1.61","811195.0"
"005180","빙그레","84500","2300","2.80","832430.0"
"185750","종근당","90500","-1800","-1.95","851519.0"
"020000","한섬","35700","200","0.56","879291.0"
"093050","LF","30300","350","1.17","885972.0"
"115390","락앤락","14750","-150","-1.01","811250.0"
"009290","광동제약","16450","-100","-0.60","862323.0"
"103140","풍산","26000","50","0.19","728631.0"
"036580","팜스코","19250","350","1.85","707013.0"
"000050","경방","248000","-2000","-0.80","679899.0"
"002960","한국쉘석유","487000","6500","1.35","633100.0"
"005850","에스엘","17900","-200","-1.10","606185.0"
"145990","삼양사","113500","-3000","-2.58","696506.0"
"019680","대교","7480","310","4.32","633577.0"
"029530","신도리코","64200","-1400","-2.13","647138.0"
"008490","서흥","54500","-1700","-3.02","630517.0"
"001230","동국제강","5260","80","1.54","501586.0"
"003200","일신방직","209500","-12000","-5.42","502800.0"
"003920","남양유업","698000","1000","0.14","502560.0"
"004490","세방전지","38250","-1450","-3.65","535500.0"
"097230","한진중공업","4880","-5","-0.10","499168.0"
"007340","동아타이어","22850","450","2.01","542162.0"
"025860","남해화학","11800","600","5.36","586210.0"
"034120","SBS","32000","250","0.79","584083.0"
"060980","한라홀딩스","51900","-600","-1.14","560660.0"
"005090","삼광글라스","116000","1500","1.31","563112.0"
"000480","조선내화","111500","-1000","-0.89","446000.0"
"003030","세아제강","69000","-1000","-1.43","414000.0"
"003570","S&T중공업","12800","-100","-0.78","415660.0"
"104700","한국철강","50200","1200","2.45","462342.0"
"007690","국도화학","69100","100","0.14","401514.0"
"014830","유니드","67700","-300","-0.44","445809.0"
"082740","두산엔진","5620","-10","-0.18","390590.0"
"004710","한솔테크닉스","22400","950","4.43","471624.0"
"000140","하이트진로홀딩스","14300","-200","-1.38","331857.0"
"003520","영진약품","1680","35","2.13","298402.0"
"008060","대덕전자","7410","10","0.14","361581.0"
"009580","무림P&P","5220","120","2.35","325563.0"
"009680","모토닉","10700","-150","-1.38","353100.0"
"093370","후성","4340","40","0.93","368136.0"
"042700","한미반도체","13850","300","2.21","352245.0"
"078520","에이블씨엔씨","26850","-1750","-6.12","375998.0"
"079980","휴비스","10850","50","0.46","374325.0"
"084870","베이직하우스","15350","650","4.42","320152.0"
"020150","일진머티리얼즈","7070","40","0.57","277144.0"
"004150","한솔홀딩스","8890","40","0.45","240812.0"
"033530","세종공업","10400","200","1.96","208566.0"
"010690","화신","5900","-100","-1.67","206030.0"
"007860","서연","11000","0","0.00","247335.0"
