종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","2548000","80000","3.24","3.28942963E8"
"000660","SK하이닉스","76500","1400","1.86","5.5692181E7"
"005380","현대차","156000","-500","-0.32","3.4363131E7"
"005490","POSCO","332500","-2000","-0.60","2.8989623E7"
"051910","LG화학","405000","10500","2.66","2.8589899E7"
"035420","NAVER","870000","-7000","-0.80","2.8677531E7"
"105560","KB금융","63400","400","0.63","2.6508271E7"
"012330","현대모비스","263000","-5000","-1.87","2.5601436E7"
"032830","삼성생명","124500","1000","0.81","2.49E7"
"207940","삼성바이오로직스","371000","5000","1.37","2.4547215E7"
"015760","한국전력","38150","-250","-0.65","2.449093E7"
"028260","삼성물산","126000","1000","0.80","2.3900945E7"
"055550","신한지주","49400","-100","-0.20","2.342546E7"
"017670","SK텔레콤","267000","-500","-0.19","2.1559105E7"
"034730","SK","283000","4000","1.43","1.9911964E7"
"096770","SK이노베이션","204500","2500","1.24","1.8909208E7"
"051900","LG생활건강","1189000","15000","1.28","1.8570036E7"
"090430","아모레퍼시픽","304500","2500","0.83","1.780061E7"
"066570","LG전자","106000","-1000","-0.93","1.7346668E7"
"251270","넷마블게임즈","188500","-1000","-0.53","1.6027474E7"
"033780","KT&G","115500","500","0.43","1.5857283E7"
"003550","LG","91000","800","0.89","1.5702699E7"
"018260","삼성에스디에스","200000","4000","2.04","1.547556E7"
"086790","하나금융지주","49800","-300","-0.60","1.4740952E7"
"006400","삼성SDI","204500","7000","3.54","1.4062346E7"
"000270","기아차","33500","150","0.45","1.3579672E7"
"010950","S-Oil","117000","-1000","-0.85","1.3172187E7"
"011170","롯데케미칼","368000","5500","1.52","1.2613354E7"
"000810","삼성화재","267000","3000","1.14","1.2649081E7"
"002790","아모레G","141000","2000","1.44","1.1626603E7"
"034220","LG디스플레이","29900","150","0.50","1.0698689E7"
"000030","우리은행","15750","-100","-0.63","1.0647E7"
"036570","엔씨소프트","447500","1000","0.22","9817712.0"
"010130","고려아연","493000","3500","0.72","9302910.0"
"035720","카카오","137000","-2500","-1.79","9303468.0"
"024110","기업은행","16450","-150","-0.90","9211652.0"
"030200","KT","30250","-200","-0.66","7898632.0"
"004020","현대제철","58600","700","1.21","7819923.0"
"139480","이마트","271000","3000","1.12","7554347.0"
"035250","강원랜드","34800","500","1.46","7445129.0"
"009150","삼성전기","100000","1500","1.52","7469370.0"
"018880","한온시스템","13900","450","3.35","7419820.0"
"021240","코웨이","97700","2000","2.09","7309730.0"
"008930","한미사이언스","111000","500","0.45","6913066.0"
"161390","한국타이어","54600","400","0.74","6763579.0"
"128940","한미약품","584000","3000","0.52","6519456.0"
"006800","미래에셋대우","9190","120","1.32","6123448.0"
"267250","현대로보틱스","381000","20500","5.69","6205201.0"
"032640","LG유플러스","14000","-350","-2.44","6112559.0"
"088350","한화생명","6910","-10","-0.14","6001542.0"
"009540","현대중공업","100500","3600","3.72","5694875.0"
"078930","GS","62200","400","0.65","5779337.0"
"023530","롯데쇼핑","199000","500","0.25","5596287.0"
"001040","CJ","181500","4000","2.25","5295625.0"
"009830","한화케미칼","31600","1250","4.12","5207976.0"
"005830","DB손해보험","71200","600","0.85","5040960.0"
"086280","현대글로비스","136000","1500","1.12","5100000.0"
"004800","효성","139500","3000","2.20","4898885.0"
"004990","롯데지주","65100","-400","-0.61","4796763.0"
"097950","CJ제일제당","366000","-2000","-0.54","4822690.0"
"029780","삼성카드","39600","150","0.38","4588012.0"
"047810","한국항공우주","47450","750","1.61","4625194.0"
"271560","오리온","104500","-500","-0.48","4131251.0"
"009240","한샘","180000","1000","0.56","4236107.0"
"001450","현대해상","47000","0","0.00","4201800.0"
"002380","KCC","381000","14000","3.81","4022031.0"
"012750","에스원","107000","6000","5.94","4065912.0"
"000720","현대건설","36300","950","2.69","4042214.0"
"036460","한국가스공사","42550","850","2.04","3927918.0"
"071050","한국금융지주","69000","1300","1.92","3845093.0"
"005940","NH투자증권","13900","50","0.36","3911584.0"
"282330","BGF리테일","210000","-2500","-1.18","3629620.0"
"011070","LG이노텍","144000","3500","2.49","3408063.0"
"008770","호텔신라","84900","1900","2.29","3332165.0"
"000120","CJ대한통운","140000","0","0.00","3193728.0"
"016360","삼성증권","36600","300","0.83","3268380.0"
"010060","OCI","136000","7000","5.43","3243514.0"
"003490","대한항공","33850","400","1.20","3210491.0"
"000880","한화","41500","450","1.10","3110788.0"
"138930","BNK금융지주","9420","80","0.86","3070310.0"
"011780","금호석유","99500","1700","1.74","3031535.0"
"007070","GS리테일","40300","900","2.28","3103100.0"
"000210","대림산업","82400","2000","2.49","2867520.0"
"004170","신세계","300000","7000","2.39","2953554.0"
"204320","만도","308500","-1500","-0.48","2897254.0"
"026960","동서","29100","0","0.00","2901270.0"
"012630","현대산업","38550","400","1.05","2906060.0"
"007310","오뚜기","806000","6000","0.75","2772640.0"
"028670","팬오션","5270","80","1.54","2817014.0"
"010140","삼성중공업","7330","330","4.71","2858700.0"
"008560","메리츠종금증권","4575","5","0.11","2770808.0"
"006280","녹십자","226000","0","0.00","2641158.0"
"047040","대우건설","5920","70","1.20","2460486.0"
"000100","유한양행","219000","1500","0.69","2554831.0"
"006260","LS","72500","-1000","-1.36","2334500.0"
"069960","현대백화점","104500","1500","1.46","2445555.0"
"030000","제일기획","21200","600","2.91","2438874.0"
"028050","삼성엔지니어링","12400","400","3.33","2430400.0"
"000150","두산","113000","-2500","-2.16","2169374.0"
"120110","코오롱인더","89000","2000","2.30","2269488.0"
"047050","포스코대우","18150","300","1.68","2239259.0"
"006360","GS건설","28300","950","3.47","2028409.0"
"004370","농심","354000","500","0.14","2153255.0"
"000670","영풍","1074000","13000","1.23","1978351.0"
"069620","대웅제약","164500","-1500","-0.90","1905992.0"
"010120","LS산전","65100","-200","-0.31","1953000.0"
"000240","한국타이어월드와이드","18900","350","1.89","1758081.0"
"003410","쌍용양회","18650","-250","-1.32","1879396.0"
"005250","녹십자홀딩스","39250","0","0.00","1845857.0"
"006120","SK케미칼","84200","0","0.00","1883060.0"
"011210","현대위아","65000","400","0.62","1767680.0"
"114090","GKL","29250","-50","-0.17","1809278.0"
"012450","한화테크윈","35550","1300","3.80","1869930.0"
"020150","일진머티리얼즈","38300","200","0.52","1761800.0"
"042670","두산인프라코어","8690","170","2.00","1807499.0"
"051600","한전KPS","40600","1000","2.53","1827000.0"
"011790","SKC","47000","3150","7.18","1764124.0"
"000080","하이트진로","24100","-150","-0.62","1690220.0"
"001740","SK네트웍스","6650","70","1.06","1650448.0"
"001800","오리온홀딩스","26650","-50","-0.19","1669464.0"
"192400","쿠쿠전자","165000","0","0.00","1617554.0"
"006650","대한유화","263500","4000","1.54","1712750.0"
"034020","두산중공업","15350","-100","-0.65","1634199.0"
"161890","한국콜마","82000","1000","1.23","1730566.0"
"004000","롯데정밀화학","64900","2100","3.34","1674420.0"
"003520","영진약품","8780","0","0.00","1605798.0"
"010620","현대미포조선","78700","1000","1.29","1574000.0"
"115390","락앤락","27250","-50","-0.18","1498750.0"
"079160","CJ CGV","74200","100","0.13","1570169.0"
"064350","현대로템","18750","-50","-0.27","1593750.0"
"003240","태광산업","1317000","37000","2.89","1466348.0"
"005440","현대그린푸드","14950","0","0.00","1460682.0"
"005610","SPC삼립","156500","500","0.32","1350440.0"
"214320","이노션","73200","300","0.41","1464000.0"
"057050","현대홈쇼핑","120500","-2500","-2.03","1446000.0"
"103140","풍산","47500","900","1.93","1331153.0"
"111770","영원무역","31500","-50","-0.16","1395811.0"
"017800","현대엘리베이","54400","500","0.93","1340009.0"
"009420","한올바이오파마","24400","2200","9.91","1274672.0"
"185750","종근당","138500","1500","1.09","1303153.0"
"079550","LIG넥스원","59800","2400","4.18","1315600.0"
"014820","동원시스템즈","47000","800","1.73","1204070.0"
"001120","LG상사","27150","100","0.37","1052334.0"
"001230","동국제강","11000","400","3.77","1049760.0"
"002350","넥센타이어","11800","0","0.00","1152481.0"
"003000","부광약품","23600","450","1.94","1051722.0"
"192820","코스맥스","117000","500","0.43","1175793.0"
"005300","롯데칠성","1329000","11000","0.83","1062331.0"
"010780","아이에스동서","34800","0","0.00","1072764.0"
"105630","한세실업","26950","-100","-0.37","1078000.0"
"003300","한일시멘트","143000","-3000","-2.05","1078980.0"
"000070","삼양홀딩스","122000","1000","0.83","1044841.0"
"001430","세아베스틸","29050","350","1.22","1041795.0"
"001680","대상","27550","100","0.36","954553.0"
"145990","삼양사","92800","1000","1.09","954894.0"
"069260","휴켐스","24550","0","0.00","1003569.0"
"093050","LF","31300","850","2.79","915212.0"
"093370","후성","10150","-100","-0.98","937857.0"
"052690","한전기술","23800","-100","-0.42","909636.0"
"000640","동아쏘시오홀딩스","128000","500","0.39","785693.0"
"001060","JW중외제약","45300","1350","3.07","867551.0"
"005850","에스엘","24500","-350","-1.41","829695.0"
"006840","AK홀딩스","68500","600","0.88","907458.0"
"170900","동아에스티","99600","1700","1.74","841009.0"
"020000","한섬","31450","300","0.96","774614.0"
"049770","동원F&B","234000","-500","-0.21","903035.0"
"108670","LG하우시스","97100","1100","1.15","870761.0"
"014680","한솔케미칼","72500","1100","1.54","818902.0"
"003620","쌍용차","5120","50","0.99","706301.0"
"007570","일양약품","38550","450","1.18","734223.0"
"019680","대교","8200","-10","-0.12","694563.0"
"025540","한국단자","66900","0","0.00","696764.0"
"079430","현대리바트","32000","-50","-0.16","657129.0"
"060980","한라홀딩스","62700","0","0.00","677329.0"
"064960","S&T모티브","46850","450","0.97","685094.0"
"073240","금호타이어","4425","15","0.34","699120.0"
"029530","신도리코","63400","-300","-0.47","639074.0"
"000990","DB하이텍","12000","150","1.27","532414.0"
"002240","고려제강","32800","50","0.15","590400.0"
"002270","롯데푸드","553000","-2000","-0.36","625924.0"
"002960","한국쉘석유","384000","-2000","-0.52","499200.0"
"003030","세아제강","96200","1200","1.26","577200.0"
"096760","JW홀딩스","8370","260","3.21","519115.0"
"004490","세방전지","35750","-100","-0.28","500500.0"
"005180","빙그레","63100","400","0.64","621613.0"
"025860","남해화학","10700","650","6.47","531564.0"
"027410","BGF","15250","900","6.27","492022.0"
"033920","무학","19650","-100","-0.51","560025.0"
"003920","남양유업","697000","-6000","-0.85","501840.0"
"000050","경방","13900","-50","-0.36","381072.0"
"001520","동양","1985","10","0.51","473788.0"
"003850","보령제약","48000","3200","7.14","424320.0"
"004710","한솔테크닉스","16700","150","0.91","369235.0"
"097230","한진중공업","3310","225","7.29","351034.0"
"009290","광동제약","8750","-180","-2.02","458682.0"
"014830","유니드","46550","-800","-1.69","413822.0"
"034120","SBS","25850","500","1.97","471829.0"
"036580","팜스코","11600","-150","-1.28","426044.0"
"008060","대덕전자","9860","-50","-0.50","481132.0"
"078520","에이블씨엔씨","16600","250","1.53","280387.0"
