종목코드,종목명,종가,대비,등락률,상장시가총액
"003410","쌍용양회","14800","150","1.02","1294687.0"
"010620","현대미포조선","67200","0","0.00","1344000.0"
"111770","영원무역","30650","600","2.00","1358146.0"
"057050","현대홈쇼핑","111500","-500","-0.45","1338000.0"
"073240","금호타이어","8480","330","4.05","1339782.0"
"010780","아이에스동서","44550","-600","-1.33","1368455.0"
"002350","넥센타이어","13000","-100","-0.76","1253406.0"
"002620","제일약품","80700","2000","2.54","1198395.0"
"010120","LS산전","39750","-500","-1.24","1192500.0"
"192400","쿠쿠전자","129000","-1000","-0.77","1264633.0"
"042660","대우조선해양","4480","0","0.00","1224901.0"
"114090","GKL","20450","-250","-1.21","1264948.0"
"011790","SKC","33000","-100","-0.30","1238640.0"
"001120","LG상사","29250","50","0.17","1133730.0"
"001230","동국제강","11050","-500","-4.33","1054164.0"
"003240","태광산업","947000","-3000","-0.32","1054390.0"
"192820","코스맥스","119500","500","0.42","1075441.0"
"103140","풍산","40500","200","0.50","1134983.0"
"145990","삼양사","105000","-500","-0.47","1080429.0"
"003620","쌍용차","7890","10","0.13","1082667.0"
"000070","삼양홀딩스","119500","-2000","-1.65","1023430.0"
"000640","동아쏘시오홀딩스","156500","-6000","-3.69","946874.0"
"001060","JW중외제약","52700","200","0.38","987739.0"
"185750","종근당","104500","-2500","-2.34","983246.0"
"014680","한솔케미칼","83300","4700","5.98","940890.0"
"105630","한세실업","25650","1250","5.12","1026000.0"
"003000","부광약품","26400","600","2.33","987031.0"
"001430","세아베스틸","25550","-50","-0.20","916277.0"
"001680","대상","26400","-350","-1.31","908466.0"
"002270","롯데푸드","649000","-1000","-0.15","888764.0"
"170900","동아에스티","105500","-2500","-2.31","890828.0"
"052690","한전기술","23650","0","0.00","903903.0"
"069260","휴켐스","21700","-500","-2.25","887065.0"
"108670","LG하우시스","95700","-400","-0.42","858206.0"
"020000","한섬","34850","50","0.14","858356.0"
"002240","고려제강","40150","-450","-1.11","722700.0"
"004000","롯데정밀화학","30650","50","0.16","790770.0"
"005850","에스엘","21550","150","0.70","729793.0"
"115390","락앤락","14500","-200","-1.36","797500.0"
"025540","한국단자","78700","1200","1.55","819661.0"
"049770","동원F&B","198000","-2000","-1.00","764107.0"
"069620","대웅제약","68700","-1600","-2.28","795998.0"
"007570","일양약품","41650","100","0.24","793265.0"
"000990","동부하이텍","15900","250","1.60","705449.0"
"001520","동양","2985","-55","-1.81","712472.0"
"005180","빙그레","63800","200","0.31","628509.0"
"009420","한올바이오파마","13150","-700","-5.05","686964.0"
"093370","후성","7340","10","0.14","678214.0"
"033920","무학","22850","-350","-1.51","651225.0"
"060980","한라홀딩스","60600","400","0.66","654643.0"
"064960","S&T모티브","48850","-150","-0.31","714340.0"
"093050","LF","21550","-250","-1.15","630122.0"
"019680","대교","8130","-10","-0.12","688634.0"
"002960","한국쉘석유","443000","3000","0.68","575900.0"
"003030","세아제강","92600","0","0.00","555600.0"
"003300","한일시멘트","76000","700","0.93","573444.0"
"003850","보령제약","62000","900","1.47","522660.0"
"029530","신도리코","54900","-900","-1.61","553394.0"
"004490","세방전지","37400","-100","-0.27","523600.0"
"007340","동아타이어","24900","200","0.81","590803.0"
"020150","일진머티리얼즈","13950","0","0.00","546840.0"
"003920","남양유업","734000","-6000","-0.81","528480.0"
"000050","경방","15300","-250","-1.61","419454.0"
"001780","알루코","5350","-30","-0.56","398704.0"
"005740","크라운제과","28100","-750","-2.60","414060.0"
"008060","대덕전자","8160","110","1.37","398178.0"
"008490","서흥","37150","100","0.27","429793.0"
"079430","현대리바트","23700","50","0.21","409101.0"
"014830","유니드","44700","-350","-0.78","397376.0"
"025860","남해화학","8400","-130","-1.52","417302.0"
"034120","SBS","26250","-100","-0.38","479130.0"
"036580","팜스코","11800","100","0.85","433390.0"
"009290","광동제약","8520","-50","-0.58","446626.0"
"000140","하이트진로홀딩스","12450","100","0.81","288924.0"
"003200","일신방직","123500","-2500","-1.98","296400.0"
"003570","S&T중공업","9300","-50","-0.53","302003.0"
"004700","조광피혁","42650","200","0.47","283586.0"
"004710","한솔테크닉스","15450","-250","-1.59","341598.0"
"104700","한국철강","37050","-450","-1.20","341231.0"
"007210","벽산","4660","-10","-0.21","319490.0"
"007690","국도화학","54900","0","0.00","319003.0"
"078520","에이블씨엔씨","20700","-600","-2.82","318339.0"
"097230","한진중공업","3365","-10","-0.30","356867.0"
"005090","삼광글라스","67000","800","1.21","325246.0"
"000230","일동홀딩스","25800","-200","-0.77","186349.0"
