종목코드,종목명,종가,대비,등락률,상장시가총액
"326030","SK바이오팜","100400","2400","2.45","7862650.0"
"010950","S-Oil","69600","700","1.02","7835762.0"
"042660","한화오션","25100","150","0.60","7689608.0"
"402340","SK스퀘어","52600","2100","4.16","7310402.0"
"086280","현대글로비스","191500","2500","1.32","7181250.0"
"010140","삼성중공업","7750","160","2.11","6820000.0"
"009830","한화솔루션","39500","900","2.33","6789755.0"
"377300","카카오페이","49300","800","1.65","6619268.0"
"011170","롯데케미칼","153200","1000","0.66","6553194.0"
"012450","한화에어로스페이스","124500","0","0.00","6303435.0"
"001570","금양","109200","-6700","-5.78","6339064.0"
"005830","DB손해보험","83700","1300","1.58","5925960.0"
"161390","한국타이어앤테크놀로지","45400","1400","3.18","5623928.0"
"361610","SK아이이테크놀로지","78900","200","0.25","5625380.0"
"028050","삼성엔지니어링","29000","1000","3.57","5684000.0"
"302440","SK바이오사이언스","72000","900","1.27","5528451.0"
"051900","LG생활건강","355000","4500","1.28","5544460.0"
"011070","LG이노텍","239500","6500","2.79","5668272.0"
"036570","엔씨소프트","240500","-500","-0.21","5279942.0"
"000100","유한양행","68800","900","1.33","5272740.0"
"251270","넷마블","58100","500","0.87","4993898.0"
"267250","HD현대","63300","2300","3.77","5000262.0"
"241560","두산밥캣","50400","650","1.31","5052558.0"
"180640","한진칼","72800","4100","5.97","4860294.0"
"047810","한국항공우주","50000","100","0.20","4873755.0"
"004020","현대제철","36500","1000","2.82","4870771.0"
"097950","CJ제일제당","324000","4000","1.25","4877556.0"
"271560","오리온","116100","1600","1.40","4590145.0"
"006800","미래에셋증권","7630","230","3.11","4618564.0"
"032640","LG유플러스","10230","110","1.09","4466534.0"
"034220","LG디스플레이","12740","350","2.82","4558572.0"
"128940","한미약품","352500","12500","3.68","4428161.0"
"021240","코웨이","57200","1600","2.88","4221338.0"
"000720","현대건설","34900","-50","-0.14","3886316.0"
"018880","한온시스템","7290","200","2.82","3891402.0"
"029780","삼성카드","32350","200","0.62","3748035.0"
"078930","GS","40900","800","2.00","3800239.0"
"011780","금호석유","132900","2000","1.53","3793987.0"
"071050","한국금융지주","61300","1300","2.17","3416003.0"
"035250","강원랜드","16000","130","0.82","3423048.0"
"005940","NH투자증권","10330","120","1.18","3426109.0"
"383220","F&F","89200","1200","1.36","3416991.0"
"272210","한화시스템","17360","140","0.81","3279641.0"
"010620","현대미포조선","84900","2900","3.54","3391088.0"
"011790","SKC","90600","1000","1.12","3430868.0"
"016360","삼성증권","38500","400","1.05","3438050.0"
"112610","씨에스윈드","70200","3800","5.72","2960432.0"
"000120","CJ대한통운","127200","-1800","-1.40","2901730.0"
"267260","HD현대일렉트릭","82200","1800","2.24","2963074.0"
"064350","현대로템","26600","500","1.92","2903185.0"
"006260","LS","93200","2000","2.19","3001040.0"
"003410","쌍용C&E","5750","60","1.05","2867508.0"
"008930","한미사이언스","39200","150","0.38","2742312.0"
"004990","롯데지주","27050","0","0.00","2837795.0"
"001450","현대해상","31000","350","1.14","2771400.0"
"079550","LIG넥스원","130500","200","0.15","2871000.0"
"001040","CJ","94400","-800","-0.84","2754309.0"
"000990","DB하이텍","58600","1100","1.91","2601757.0"
"008770","호텔신라","65400","1100","1.71","2566827.0"
"039490","키움증권","99500","2000","2.05","2609557.0"
"014680","한솔케미칼","227000","-1000","-0.44","2573089.0"
"088350","한화생명","2830","70","2.54","2457940.0"
"081660","휠라홀딩스","38700","100","0.26","2351111.0"
"052690","한전기술","62100","-100","-0.16","2373462.0"
"002790","아모레G","29250","800","2.81","2411902.0"
"007070","GS리테일","23050","50","0.22","2413748.0"
"004370","농심","407000","0","0.00","2475635.0"
"282330","BGF리테일","131300","2600","2.02","2269377.0"
"138930","BNK금융지주","7140","60","0.85","2299711.0"
"030000","제일기획","19030","30","0.16","2189235.0"
"012750","에스원","60000","1000","1.69","2279951.0"
"175330","JB금융지주","11390","390","3.55","2243635.0"
"010120","LS ELECTRIC","73200","700","0.97","2196000.0"
"036460","한국가스공사","24700","200","0.82","2280131.0"
"009420","한올바이오파마","44300","0","0.00","2314260.0"
"002380","KCC","228500","4000","1.78","2030559.0"
"028670","팬오션","3735","110","3.03","1996617.0"
"023530","롯데쇼핑","75000","-600","-0.79","2121657.0"
"111770","영원무역","45600","500","1.11","2020603.0"
"139480","이마트","76600","300","0.39","2135288.0"
"010060","OCI홀딩스","106200","2100","2.02","2104110.0"
"020150","롯데에너지머티리얼즈","42050","600","1.45","1938961.0"
"204320","HL만도","39350","1700","4.52","1847763.0"
"298050","효성첨단소재","399500","2000","0.50","1789739.0"
"026960","동서","18200","130","0.72","1814540.0"
"000880","한화","25750","450","1.78","1930187.0"
"042670","HD현대인프라코어","8120","110","1.37","1620780.0"
"185750","종근당","130900","-2100","-1.58","1645212.0"
"004170","신세계","175200","1500","0.86","1724876.0"
"007310","오뚜기","400000","5000","1.27","1603132.0"
"017800","현대엘리베이","44350","250","0.57","1733747.0"
"003620","KG모빌리티","8680","130","1.52","1622778.0"
"003230","삼양식품","216000","-2000","-0.92","1627131.0"
"005850","에스엘","35700","1050","3.03","1658212.0"
"011210","현대위아","65100","1400","2.20","1770400.0"
"047040","대우건설","4145","0","0.00","1722756.0"
"000080","하이트진로","22500","500","2.27","1578006.0"
"000150","두산","93900","2200","2.40","1551588.0"
"000240","한국앤컴퍼니","15600","270","1.76","1480990.0"
"002710","TCC스틸","58800","800","1.38","1541365.0"
"004000","롯데정밀화학","58000","-600","-1.02","1496400.0"
"005420","코스모화학","39000","50","0.13","1497921.0"
"006110","삼아알미늄","106400","-600","-0.56","1565348.0"
"006280","녹십자","125500","1700","1.37","1466661.0"
"051600","한전KPS","34050","-250","-0.73","1532250.0"
"073240","금호타이어","5390","20","0.37","1548333.0"
"137310","에스디바이오센서","11440","150","1.33","1424021.0"
"139130","DGB금융지주","8490","90","1.07","1436048.0"
"145720","덴티움","131000","3100","2.42","1450017.0"
"192820","코스맥스","126400","3800","3.10","1434578.0"
"298020","효성티앤씨","365000","6500","1.81","1579604.0"
"336260","두산퓨얼셀","23200","400","1.75","1519454.0"
"375500","DL이앤씨","36050","150","0.42","1394905.0"
"009240","한샘","53500","-100","-0.19","1259065.0"
"120110","코오롱인더","44500","650","1.48","1224600.0"
"001440","대한전선","10080","260","2.65","1254429.0"
"069620","대웅제약","116800","800","0.69","1353312.0"
"005300","롯데칠성","146600","-3100","-2.07","1360284.0"
"161890","한국콜마","53600","1700","3.28","1226431.0"
"004800","효성","63300","1000","1.61","1333796.0"
"001740","SK네트웍스","5750","120","2.13","1355725.0"
"006360","GS건설","15020","20","0.13","1285434.0"
"000210","DL","51400","300","0.59","1077132.0"
"001120","LX인터내셔널","29400","-100","-0.34","1139544.0"
"280360","롯데웰푸드","123800","-400","-0.32","1168000.0"
"003090","대웅","20650","500","2.48","1200632.0"
"285130","SK케미칼","67300","700","1.05","1161180.0"
"103140","풍산","39200","1050","2.75","1098552.0"
"093370","후성","11980","230","1.96","1130338.0"
"009970","영원무역홀딩스","78000","0","0.00","1063576.0"
"069960","현대백화점","51800","500","0.97","1212246.0"
"016380","KG스틸","8900","70","0.79","890079.0"
"014820","동원시스템즈","34500","-200","-0.58","1000199.0"
"010780","아이에스동서","28950","400","1.40","894341.0"
"009900","명신산업","19010","350","1.88","997457.0"
"006650","대한유화","153000","500","0.33","994500.0"
"001800","오리온홀딩스","14600","-200","-1.35","914623.0"
"001430","세아베스틸지주","24850","650","2.69","891174.0"
"000670","영풍","516000","-2000","-0.39","950493.0"
"300720","한일시멘트","12790","-190","-1.46","885855.0"
"271940","일진하이솔루스","26350","50","0.19","956853.0"
"192080","더블유게임즈","47550","-800","-1.65","864970.0"
"178920","PI첨단소재","30500","-100","-0.33","895673.0"
"105630","한세실업","21050","-100","-0.47","842000.0"
"069260","TKG휴켐스","21500","150","0.70","878890.0"
"114090","GKL","13490","180","1.35","834433.0"
"008730","율촌화학","31700","-900","-2.76","786160.0"
"005250","녹십자홀딩스","16350","500","3.15","768911.0"
"004490","세방전지","58200","-200","-0.34","814800.0"
"039130","하나투어","52100","100","0.19","835642.0"
"020560","아시아나항공","11160","160","1.45","830435.0"
"031430","신세계인터내셔날","18300","180","0.99","653310.0"
"032350","롯데관광개발","9380","200","2.18","710270.0"
"001680","대상","20750","350","1.72","718947.0"
"019170","신풍제약","13520","220","1.65","716357.0"
