종목코드,종목명,종가,대비,등락률,상장시가총액
"005440","현대그린푸드","14000","200","1.45","1367863.0"
"011790","SKC","38250","50","0.13","1435697.0"
"003240","태광산업","1257000","-3000","-0.24","1399544.0"
"192820","코스맥스","142500","5000","3.64","1432055.0"
"115390","락앤락","24900","950","3.97","1369500.0"
"079160","CJ CGV","68000","200","0.29","1438969.0"
"064350","현대로템","15800","150","0.96","1343000.0"
"001740","SK네트웍스","5780","-10","-0.17","1434525.0"
"002350","넥센타이어","12550","100","0.80","1225732.0"
"005300","롯데칠성","1534000","5000","0.33","1226197.0"
"027410","BGF","13100","450","3.56","1249336.0"
"057050","현대홈쇼핑","106500","2500","2.40","1278000.0"
"111770","영원무역","28050","750","2.75","1242937.0"
"185750","종근당","127500","0","0.00","1259603.0"
"214320","이노션","63700","-700","-1.09","1274000.0"
"285130","SK케미칼","105000","1000","0.96","1215884.0"
"014820","동원시스템즈","46200","-100","-0.22","1183575.0"
"052690","한전기술","31250","600","1.96","1194375.0"
"001120","LG상사","27300","300","1.11","1058148.0"
"103140","풍산","39250","800","2.08","1099953.0"
"079550","LIG넥스원","48150","1800","3.88","1059300.0"
"005610","SPC삼립","125000","1000","0.81","1078626.0"
"003000","부광약품","25250","300","1.20","1125253.0"
"069260","휴켐스","24600","100","0.41","1005613.0"
"170900","동아에스티","114000","500","0.44","962601.0"
"001430","세아베스틸","25800","-600","-2.27","925243.0"
"010780","아이에스동서","31000","800","2.65","955662.0"
"093370","후성","10150","400","4.10","937857.0"
"006840","AK홀딩스","72900","1000","1.39","965747.0"
"001230","동국제강","10100","-150","-1.46","963871.0"
"003300","한일시멘트","111000","3000","2.78","837530.0"
"001680","대상","25850","0","0.00","895651.0"
"001060","JW중외제약","42600","350","0.83","836544.0"
"000640","동아쏘시오홀딩스","135000","2000","1.50","828670.0"
"000070","삼양홀딩스","98000","1600","1.66","839299.0"
"145990","삼양사","86100","2700","3.24","885952.0"
"105630","한세실업","22400","950","4.43","896000.0"
"093050","LF","27850","1300","4.90","814334.0"
"049770","동원F&B","221500","2500","1.14","854796.0"
"020000","한섬","33200","2350","7.62","817716.0"
"014680","한솔케미칼","70700","1100","1.58","798570.0"
"005850","에스엘","20750","-100","-0.48","702701.0"
"002270","롯데푸드","662000","11000","1.69","749298.0"
"007570","일양약품","40450","100","0.25","770410.0"
"029530","신도리코","66600","1100","1.68","671330.0"
"025860","남해화학","14200","1050","7.98","705440.0"
"019680","대교","7960","20","0.25","674235.0"
"108670","LG하우시스","78300","1100","1.42","702169.0"
"000990","DB하이텍","14750","250","1.72","654426.0"
"003620","쌍용차","4965","20","0.40","684919.0"
"073240","금호타이어","4615","1065","30.00","729138.0"
"002240","고려제강","30650","0","0.00","613000.0"
"064960","S&T모티브","39000","-300","-0.76","570302.0"
"079430","현대리바트","25500","1900","8.05","523650.0"
"003030","세아제강","83300","-500","-0.60","499800.0"
"003920","남양유업","691000","9000","1.32","497520.0"
"003850","보령제약","56700","-700","-1.22","501228.0"
"096760","JW홀딩스","8260","50","0.61","522516.0"
"033920","무학","17400","150","0.87","495900.0"
"025540","한국단자","53600","100","0.19","558244.0"
"060980","한라홀딩스","49300","-50","-0.10","532573.0"
"005180","빙그레","60900","700","1.16","599941.0"
"006120","SK디스커버리","41500","750","1.84","447548.0"
"001520","동양","1850","30","1.65","441566.0"
"078520","에이블씨엔씨","18900","100","0.53","469158.0"
"000050","경방","14050","0","0.00","385185.0"
"036580","팜스코","12400","0","0.00","455426.0"
"034120","SBS","26250","450","1.74","479130.0"
"192400","쿠쿠홀딩스","86400","300","0.35","459293.0"
"014830","유니드","50600","200","0.40","449826.0"
"002960","한국쉘석유","339500","5000","1.49","441350.0"
"009290","광동제약","8910","70","0.79","467070.0"
"008060","대덕전자","8350","110","1.33","407449.0"
"004490","세방전지","32500","350","1.09","455000.0"
"097230","한진중공업","3125","40","1.30","331414.0"
