종목코드,종목명,종가,대비,등락률,상장시가총액
"336260","두산퓨얼셀","20150","50","0.25","1319699.0"
"069620","대웅제약","112800","10400","10.16","1306966.0"
"073240","금호타이어","4605","-25","-0.54","1322834.0"
"137310","에스디바이오센서","11370","400","3.65","1415308.0"
"139130","DGB금융지주","7870","-10","-0.13","1331178.0"
"009240","한샘","56300","300","0.54","1324960.0"
"005300","롯데칠성","125300","-2300","-1.80","1162644.0"
"006280","녹십자","108700","800","0.74","1270327.0"
"006360","GS건설","14030","230","1.67","1200708.0"
"375500","DL이앤씨","31150","800","2.64","1205306.0"
"161890","한국콜마","51100","400","0.79","1169228.0"
"185750","종근당","93800","400","0.43","1178922.0"
"120110","코오롱인더","45750","400","0.88","1258998.0"
"000240","한국앤컴퍼니","11080","0","0.00","1051882.0"
"000670","영풍","514000","4000","0.78","946809.0"
"001120","LX인터내셔널","28550","150","0.53","1106598.0"
"001800","오리온홀딩스","15280","100","0.66","957222.0"
"009900","명신산업","18000","0","0.00","944462.0"
"285130","SK케미칼","63100","-100","-0.16","1088714.0"
"093370","후성","10230","190","1.89","965222.0"
"103140","풍산","33800","-950","-2.73","947221.0"
"114090","GKL","16260","80","0.49","1005773.0"
"280360","롯데웰푸드","109200","-2500","-2.24","1030255.0"
"032350","롯데관광개발","13980","-50","-0.36","1056480.0"
"000210","DL","42500","800","1.92","890625.0"
"003090","대웅","15640","1240","8.61","909341.0"
"004490","세방전지","59100","400","0.68","827400.0"
"006650","대한유화","136400","0","0.00","886600.0"
"010780","아이에스동서","28700","-400","-1.37","886618.0"
"014820","동원시스템즈","30000","-50","-0.17","869738.0"
"300720","한일시멘트","12010","70","0.59","831831.0"
"019170","신풍제약","15400","60","0.39","815969.0"
"069260","TKG휴켐스","21100","0","0.00","862538.0"
"105630","한세실업","19700","-60","-0.30","788000.0"
"178920","PI첨단소재","27200","1250","4.82","798764.0"
"271940","일진하이솔루스","22600","200","0.89","820678.0"
"016380","KG스틸","7900","160","2.07","790070.0"
"001680","대상","18690","60","0.32","647572.0"
"003240","태광산업","570000","-3000","-0.52","634638.0"
"003850","보령","10100","80","0.80","693769.0"
"005250","녹십자홀딩스","13940","-10","-0.07","655573.0"
"294870","HDC현대산업개발","10220","110","1.09","673573.0"
"020560","아시아나항공","10220","-50","-0.49","760488.0"
"031430","신세계인터내셔날","18730","520","2.86","668661.0"
"039130","하나투어","46550","-50","-0.11","746624.0"
"192080","더블유게임즈","40000","300","0.76","727630.0"
"008730","율촌화학","27750","50","0.18","688200.0"
"020000","한섬","18620","-60","-0.32","458611.0"
"381970","케이카","10810","80","0.75","519815.0"
"284740","쿠쿠홈시스","20800","-50","-0.24","466696.0"
"057050","현대홈쇼핑","41800","-250","-0.59","501600.0"
"013890","지누스","22200","-250","-1.11","419595.0"
