종목코드,종목명,종가,대비,등락률,상장시가총액
"006280","녹십자","122100","0","0.00","1426926.0"
"000210","DL","53300","400","0.76","1116949.0"
"375500","DL이앤씨","32350","0","0.00","1251739.0"
"001120","LX인터내셔널","28950","-200","-0.69","1122102.0"
"001230","동국제강","12200","-170","-1.37","1164279.0"
"001740","SK네트웍스","4505","155","3.56","1118085.0"
"006650","대한유화","183200","5600","3.15","1190800.0"
"009240","한샘","50900","1300","2.62","1197877.0"
"009900","명신산업","21200","50","0.24","1112367.0"
"010780","아이에스동서","40750","200","0.49","1258874.0"
"014820","동원시스템즈","42750","-600","-1.38","1239377.0"
"069620","대웅제약","105200","500","0.48","1218908.0"
"069960","현대백화점","54700","800","1.48","1280114.0"
"114090","GKL","20050","140","0.70","1240206.0"
"120110","코오롱인더","44500","1200","2.77","1224600.0"
"271940","일진하이솔루스","31050","400","1.31","1127525.0"
"000240","한국앤컴퍼니","11950","70","0.59","1134476.0"
"000670","영풍","581000","5000","0.87","1070225.0"
"001800","오리온홀딩스","17020","360","2.16","1066225.0"
"009420","한올바이오파마","18350","-120","-0.65","958616.0"
"016380","KG스틸","10090","470","4.89","1009090.0"
"019170","신풍제약","18010","-440","-2.38","954260.0"
"020560","아시아나항공","13810","-190","-1.36","1027626.0"
"280360","롯데제과","109400","300","0.27","1032142.0"
"039130","하나투어","61000","-200","-0.33","978390.0"
"073240","금호타이어","3740","205","5.80","1074353.0"
"103140","풍산","37800","700","1.89","1059318.0"
"161890","한국콜마","41900","300","0.72","958721.0"
"178920","PI첨단소재","37600","-750","-1.96","1104174.0"
"185750","종근당","77600","100","0.13","975313.0"
"032350","롯데관광개발","13750","120","0.88","1014237.0"
"003090","대웅","15190","110","0.73","883177.0"
"003240","태광산업","721000","-4000","-0.55","802761.0"
"004490","세방전지","55600","600","1.09","778400.0"
"300720","한일시멘트","12950","740","6.06","896937.0"
"069260","TKG휴켐스","21800","2650","13.84","891153.0"
"192080","더블유게임즈","44200","-1100","-2.43","812153.0"
"192820","코스맥스","81000","-200","-0.25","919310.0"
"031430","신세계인터내셔날","21650","-50","-0.23","772905.0"
"001680","대상","19610","320","1.66","679448.0"
"003850","보령","8710","90","1.04","598290.0"
"005250","녹십자홀딩스","15420","40","0.26","725175.0"
"381970","케이카","12730","760","6.35","612142.0"
"020000","한섬","26050","700","2.76","641612.0"
"105630","한세실업","15530","0","0.00","621200.0"
"294870","HDC현대산업개발","11290","90","0.80","744094.0"
"005440","현대그린푸드","7250","0","0.00","708357.0"
"013890","지누스","28200","-50","-0.18","532999.0"
"284740","쿠쿠홈시스","26500","500","1.92","594589.0"
"241590","화승엔터프라이즈","8530","200","2.40","516827.0"
"057050","현대홈쇼핑","48500","-350","-0.72","582000.0"
