종목코드,종목명,종가,대비,등락률,상장시가총액
"023530","롯데쇼핑","86500","-800","-0.92","2446977.0"
"002790","아모레G","26850","-1200","-4.28","2214002.0"
"004170","신세계","231000","-3500","-1.49","2274237.0"
"012750","에스원","57900","500","0.87","2200152.0"
"010060","OCI","91000","-1400","-1.52","2170293.0"
"008930","한미사이언스","31550","-250","-0.79","2165077.0"
"000120","CJ대한통운","90400","-4100","-4.34","2062236.0"
"001040","CJ","69500","100","0.14","2027801.0"
"002380","KCC","231500","-3500","-1.49","2057218.0"
"272210","한화시스템","11050","50","0.45","2087559.0"
"042660","대우조선해양","18950","-250","-1.30","2033158.0"
"052690","한전기술","55400","100","0.18","2117388.0"
"204320","HL만도","44350","-1800","-3.90","2082548.0"
"026960","동서","20800","-50","-0.24","2073760.0"
"000080","하이트진로","26500","-600","-2.21","1858541.0"
"006360","GS건설","22550","-650","-2.80","1929863.0"
"014680","한솔케미칼","170000","-2500","-1.45","1926983.0"
"039490","키움증권","75700","400","0.53","1984817.0"
"336260","두산퓨얼셀","28600","150","0.53","1873121.0"
"081660","휠라홀딩스","31300","-1650","-5.01","1901545.0"
"111770","영원무역","44600","-2900","-6.11","1976291.0"
"138930","BNK금융지주","6020","-90","-1.47","1962130.0"
"079550","LIG넥스원","90300","-800","-0.88","1986600.0"
"000880","한화","24450","-700","-2.78","1832741.0"
"001440","대한전선","1450","10","0.69","1804486.0"
"004370","농심","298000","-9500","-3.09","1812627.0"
"088350","한화생명","2090","-35","-1.65","1815228.0"
"047040","대우건설","4120","-5","-0.12","1712365.0"
"069620","대웅제약","158000","-3500","-2.17","1830679.0"
"006260","LS","56700","200","0.35","1825740.0"
"000990","DB하이텍","37350","1150","3.18","1658287.0"
"007310","오뚜기","461000","-17000","-3.56","1692783.0"
"285130","SK케미칼","91000","-4400","-4.61","1603491.0"
"051600","한전KPS","34700","-450","-1.28","1561500.0"
"011210","현대위아","60100","-2300","-3.69","1634424.0"
"001120","LX인터내셔널","38900","-100","-0.26","1507764.0"
"004000","롯데정밀화학","56300","100","0.18","1452540.0"
"006280","녹십자","123500","-5000","-3.89","1443287.0"
"005300","롯데칠성","159500","-6000","-3.63","1479982.0"
"005850","에스엘","32300","-700","-2.12","1500287.0"
"004800","효성","70000","-800","-1.13","1474972.0"
"000150","두산","81100","5100","6.71","1340083.0"
"010120","LS ELECTRIC","46700","-50","-0.11","1401000.0"
"375500","DL이앤씨","34300","-500","-1.44","1327191.0"
"069960","현대백화점","54400","700","1.30","1273093.0"
"298050","효성첨단소재","307500","-12000","-3.76","1377584.0"
"014820","동원시스템즈","45800","1350","3.04","1327801.0"
"000210","DL","57300","-800","-1.38","1200772.0"
"000240","한국앤컴퍼니","12450","50","0.40","1181944.0"
"298020","효성티앤씨","259000","-5000","-1.89","1120870.0"
"003090","대웅","20950","-250","-1.18","1218074.0"
"120110","코오롱인더","42300","-450","-1.05","1164058.0"
"000670","영풍","638000","-4000","-0.62","1175222.0"
"001230","동국제강","10800","-200","-1.82","1030674.0"
"001740","SK네트웍스","3960","60","1.54","982823.0"
"009240","한샘","42750","-800","-1.84","1006075.0"
"271940","일진하이솔루스","29400","-900","-2.97","1067608.0"
"031430","신세계인터내셔날","27050","-550","-1.99","965685.0"
"093370","후성","11850","-200","-1.66","1097391.0"
"019170","신풍제약","19900","-1450","-6.79","1054401.0"
"001800","오리온홀딩스","14800","-350","-2.31","927152.0"
"006040","동원산업","232500","4000","1.75","855052.0"
"009900","명신산업","17350","-550","-3.07","910357.0"
"010780","아이에스동서","30600","550","1.83","945314.0"
"016380","KG스틸","8280","-180","-2.13","828074.0"
"017800","현대엘리베이","22450","-450","-1.97","916301.0"
"185750","종근당","78600","600","0.77","942260.0"
"039130","하나투어","53900","-1000","-1.82","864512.0"
"042670","현대두산인프라코어","4450","55","1.25","880047.0"
"073240","금호타이어","3335","-70","-2.06","958013.0"
"114090","GKL","14700","-50","-0.34","909278.0"
"161890","한국콜마","38000","-350","-0.91","869485.0"
"178920","PI첨단소재","29850","-500","-1.65","876585.0"
"020560","아시아나항공","12050","0","0.00","896662.0"
"001680","대상","21550","-250","-1.15","746665.0"
"003240","태광산업","703000","-11000","-1.54","782720.0"
"003850","보령","10400","-50","-0.48","714376.0"
"005250","녹십자홀딩스","16300","-150","-0.91","766560.0"
"006650","대한유화","103500","-500","-0.48","672750.0"
"300720","한일시멘트","11350","-50","-0.44","786118.0"
"032350","롯데관광개발","10850","50","0.46","784809.0"
"069260","TKG휴켐스","18900","-300","-1.56","772605.0"
"103140","풍산","24300","50","0.21","680990.0"
"192080","더블유게임즈","43900","1500","3.54","806641.0"
"294870","HDC현대산업개발","10350","-100","-0.96","682141.0"
"009420","한올바이오파마","13300","100","0.76","694800.0"
"000070","삼양홀딩스","62400","600","0.97","534411.0"
"004490","세방전지","39900","-500","-1.24","558600.0"
"005440","현대그린푸드","6410","-240","-3.61","626286.0"
"013890","지누스","34800","0","0.00","599689.0"
"020000","한섬","25700","-150","-0.58","632991.0"
"381970","케이카","13700","-1350","-8.97","658786.0"
"105630","한세실업","13400","-1150","-7.90","536000.0"
"192820","코스맥스","50300","-1200","-2.33","570880.0"
"241590","화승엔터프라이즈","10700","-400","-3.60","648305.0"
"284740","쿠쿠홈시스","28100","-400","-1.40","630489.0"
"057050","현대홈쇼핑","47650","-400","-0.83","571800.0"
