종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","1425000","29000","2.08","2.03731305E8"
"015760","한국전력","60400","300","0.50","3.877463E7"
"005380","현대차","135500","-3500","-2.52","2.9847463E7"
"090430","아모레퍼시픽","431500","2500","0.58","2.5224838E7"
"012330","현대모비스","252000","-6500","-2.51","2.4530653E7"
"000660","SK하이닉스","32400","600","1.89","2.3587277E7"
"028260","삼성물산","123000","5500","4.68","2.3331875E7"
"035420","NAVER","710000","-3000","-0.42","2.3403502E7"
"032830","삼성생명","100500","1500","1.52","2.01E7"
"033780","KT&G","136500","6500","5.00","1.8740426E7"
"055550","신한지주","38000","550","1.47","1.8019584E7"
"005490","POSCO","201500","-500","-0.25","1.7568147E7"
"000270","기아차","43200","-600","-1.37","1.7511697E7"
"051900","LG생활건강","1117000","5000","0.45","1.7445526E7"
"017670","SK텔레콤","215500","-1500","-0.69","1.7400701E7"
"051910","LG화학","260000","3000","1.17","1.7230486E7"
"034730","SK","202500","1000","0.50","1.424796E7"
"002790","아모레G","167500","3500","2.13","1.3364989E7"
"096770","SK이노베이션","140500","-500","-0.35","1.2991412E7"
"105560","KB금융","32600","-100","-0.31","1.2595065E7"
"000810","삼성화재","263500","3000","1.15","1.248327E7"
"018260","삼성에스디에스","143500","5500","3.99","1.1103714E7"
"003550","LG","63700","800","1.27","1.0991889E7"
"011170","롯데케미칼","283000","5500","1.98","9699944.0"
"010130","고려아연","508000","6000","1.20","9585960.0"
"034220","LG디스플레이","26400","750","2.92","9446334.0"
"035250","강원랜드","41700","650","1.58","8921319.0"
"008930","한미사이언스","153000","-2500","-1.61","8918417.0"
"066570","LG전자","53900","200","0.37","8820617.0"
"010950","S-Oil","75700","-1300","-1.69","8522517.0"
"021240","코웨이","104500","-500","-0.48","8059541.0"
"009540","현대중공업","105500","500","0.48","8018000.0"
"030200","KT","29650","-750","-2.47","7741965.0"
"006400","삼성SDI","108000","2000","1.89","7426569.0"
"128940","한미약품","706000","-11000","-1.53","7367188.0"
"047810","한국항공우주","73200","100","0.14","7135178.0"
"086790","하나금융지주","23250","-450","-1.90","6882071.0"
"000030","우리은행","9520","20","0.21","6435520.0"
"086280","현대글로비스","171500","-3000","-1.72","6431250.0"
"023530","롯데쇼핑","202500","0","0.00","6376906.0"
"161390","한국타이어","51000","900","1.80","6317629.0"
"024110","기업은행","11150","-50","-0.45","6243764.0"
"004020","현대제철","45850","0","0.00","6118489.0"
"001040","CJ","202000","0","0.00","5889370.0"
"018880","한온시스템","10500","-150","-1.41","5604900.0"
"001800","오리온","942000","21000","2.28","5629478.0"
"027410","BGF리테일","213500","-2500","-1.16","5289241.0"
"036570","엔씨소프트","236000","10000","4.42","5175249.0"
"097950","CJ제일제당","388500","-3500","-0.89","5113087.0"
"088350","한화생명","5790","-20","-0.34","5028789.0"
"000120","CJ대한통운","217000","5500","2.60","4950279.0"
"005830","동부화재","69300","0","0.00","4906440.0"
"029780","삼성카드","41500","500","1.22","4808144.0"
"139480","이마트","173000","2000","1.17","4822517.0"
"032640","LG유플러스","10900","0","0.00","4759064.0"
"078930","GS","47450","-400","-0.84","4408835.0"
"004800","효성","124500","1500","1.22","4372123.0"
"012750","에스원","108000","500","0.47","4103911.0"
"007070","GS리테일","54500","-600","-1.09","4196500.0"
"002380","KCC","380500","7500","2.01","4016753.0"
"009830","한화케미칼","23750","150","0.64","3914222.0"
"000720","현대건설","33350","150","0.45","3713715.0"
"036460","한국가스공사","39750","450","1.15","3669442.0"
"009240","한샘","159000","7500","4.95","3741895.0"
"009150","삼성전기","50100","100","0.20","3742154.0"
"000100","유한양행","306000","4000","1.32","3412679.0"
"069960","현대백화점","129000","0","0.00","3018915.0"
"012630","현대산업","39550","-300","-0.75","2981444.0"
"007310","오뚜기","823000","5000","0.61","2831120.0"
"051600","한전KPS","64800","500","0.78","2916000.0"
"047050","포스코대우","25000","500","2.04","2846907.0"
"004990","롯데제과","195500","-1000","-0.51","2778837.0"
"000210","대림산업","76000","-200","-0.26","2644800.0"
"000880","한화","35400","200","0.57","2653539.0"
"138930","BNK금융지주","8070","-30","-0.37","2630297.0"
"016360","삼성증권","35300","50","0.14","2698161.0"
"037620","미래에셋증권","23050","0","0.00","2634289.0"
"008770","호텔신라","67900","1300","1.95","2664947.0"
"005940","NH투자증권","9130","40","0.44","2569263.0"
"012450","한화테크윈","48600","600","1.25","2582118.0"
"006800","미래에셋대우","7790","-30","-0.38","2545000.0"
"011210","현대위아","89100","-800","-0.89","2423082.0"
"071050","한국금융지주","42100","450","1.08","2346064.0"
"047040","대우건설","5610","0","0.00","2331643.0"
"004370","농심","374000","-4500","-1.19","2274908.0"
"034020","두산중공업","21200","-100","-0.47","2250555.0"
"006280","녹십자","188000","-2000","-1.05","2197069.0"
"005300","롯데칠성","1786000","25000","1.42","2209645.0"
"003520","영진약품","11700","-200","-1.68","2078154.0"
"161890","한국콜마","100000","300","0.30","2110015.0"
"010140","삼성중공업","9160","10","0.11","2114819.0"
"010060","OCI","90300","-1900","-2.06","2153598.0"
"000150","두산","93200","900","0.98","1982447.0"
"204320","만도","217500","-1000","-0.46","2042635.0"
"028050","삼성엔지니어링","10250","-100","-0.97","2009000.0"
"000240","한국타이어월드와이드","22250","150","0.68","2069699.0"
"003490","대한항공","25950","-50","-0.19","1890191.0"
"030000","제일기획","16900","100","0.60","1944197.0"
"011070","LG이노텍","78800","700","0.90","1864968.0"
"004170","신세계","195000","2500","1.30","1919810.0"
"000670","영풍","962000","17000","1.80","1772042.0"
"005440","현대그린푸드","18600","-200","-1.06","1817303.0"
"006120","SK케미칼","72600","-100","-0.14","1764416.0"
"120110","코오롱인더","72300","300","0.42","1816205.0"
"011780","금호석유","59500","-100","-0.17","1812828.0"
"111770","영원무역","41400","150","0.36","1834495.0"
"006260","LS","56100","-600","-1.06","1806420.0"
"010780","아이에스동서","60400","700","1.17","1653707.0"
"000080","하이트진로","23850","-150","-0.63","1672687.0"
"005610","삼립식품","187500","-1000","-0.53","1617939.0"
"114090","GKL","26550","-350","-1.30","1642268.0"
"014820","동원시스템즈","65900","-300","-0.45","1586843.0"
"006650","대한유화","239500","-1500","-0.62","1556750.0"
"001120","LG상사","37650","-200","-0.53","1459314.0"
"001740","SK네트웍스","5940","70","1.19","1474235.0"
"002620","제일약품","100000","-3500","-3.38","1485000.0"
"003450","현대증권","6260","-10","-0.16","1481194.0"
"192820","코스맥스","170500","2500","1.49","1534416.0"
"057050","현대홈쇼핑","127000","-1500","-1.17","1524000.0"
"064350","현대로템","17850","-400","-2.19","1517250.0"
"073240","금호타이어","9550","-10","-0.10","1508835.0"
"105630","한세실업","37700","-300","-0.79","1508000.0"
"017800","현대엘리베이","62000","500","0.81","1527216.0"
"003410","쌍용양회","18700","1150","6.55","1396150.0"
"010120","LS산전","47550","-600","-1.25","1426500.0"
"192400","쿠쿠전자","145500","2500","1.75","1426389.0"
"042670","두산인프라코어","6810","-140","-2.01","1412771.0"
"010620","현대미포조선","69100","500","0.73","1382000.0"
"000070","삼양홀딩스","146500","-1500","-1.01","1254666.0"
"003000","부광약품","34250","-50","-0.15","1279187.0"
"002350","넥센타이어","13200","0","0.00","1272690.0"
"001060","JW중외제약","62300","-1700","-2.66","1167669.0"
"002270","롯데푸드","852000","10000","1.19","1166759.0"
"042660","대우조선해양","4230","15","0.36","1156547.0"
"170900","동아에스티","135500","0","0.00","1144144.0"
"069620","대웅제약","104500","-500","-0.48","1210797.0"
"108670","LG하우시스","127500","1500","1.19","1143378.0"
"068870","LG생명과학","72000","-700","-0.96","1193543.0"
"007570","일양약품","57700","-1400","-2.37","1098953.0"
"009420","한올바이오파마","21000","0","0.00","1097053.0"
"185750","종근당","110500","0","0.00","1039700.0"
"049770","동원F&B","283500","2000","0.71","1094062.0"
"052690","한전기술","26600","150","0.57","1016652.0"
"011790","SKC","27050","150","0.56","1015310.0"
"001680","대상","27450","-150","-0.54","944598.0"
"003240","태광산업","868000","-14000","-1.59","966431.0"
"003620","쌍용차","7000","-10","-0.14","960541.0"
"145990","삼양사","94000","-400","-0.42","967241.0"
"025540","한국단자","90000","500","0.56","937350.0"
"064960","S&T모티브","65200","-1600","-2.40","939101.0"
"020000","한섬","39300","150","0.38","967959.0"
"000640","동아쏘시오홀딩스","175500","-2500","-1.40","849769.0"
"000990","동부하이텍","18450","400","2.22","818587.0"
"001430","세아베스틸","24850","150","0.61","891174.0"
"103140","풍산","29150","-650","-2.18","816908.0"
"014680","한솔케미칼","75900","500","0.66","857305.0"
"069260","휴켐스","21200","450","2.17","866626.0"
"004000","롯데정밀화학","31200","-300","-0.95","804960.0"
"000230","일동제약","28800","100","0.35","721960.0"
"001230","동국제강","8090","-20","-0.25","771631.0"
"001520","동양","3235","45","1.41","772143.0"
"115390","락앤락","14450","50","0.35","794750.0"
"020150","일진머티리얼즈","18450","-50","-0.27","723240.0"
"033920","무학","24250","250","1.04","691125.0"
"019680","대교","8810","50","0.57","746232.0"
"002240","고려제강","37100","0","0.00","667800.0"
"003300","한일시멘트","82000","1600","1.99","618716.0"
"005180","빙그레","67700","400","0.59","666929.0"
"093050","LF","21150","0","0.00","618426.0"
"007340","동아타이어","26800","200","0.75","635884.0"
"060980","한라홀딩스","61000","-1100","-1.77","658964.0"
"005740","크라운제과","40000","-50","-0.12","589410.0"
"002960","한국쉘석유","444500","-1500","-0.34","577850.0"
"003850","보령제약","67100","2600","4.03","565653.0"
"003920","남양유업","688000","4000","0.58","495360.0"
"004490","세방전지","37900","-150","-0.39","530600.0"
"093370","후성","6260","200","3.30","578422.0"
"008490","서흥","45300","-200","-0.44","524081.0"
"009290","광동제약","9920","20","0.20","520015.0"
"029530","신도리코","50200","0","0.00","506017.0"
"078520","에이블씨엔씨","35100","-900","-2.50","539793.0"
"005850","에스엘","14400","-150","-1.03","487657.0"
"000050","경방","173000","7500","4.53","474284.0"
"003030","세아제강","68000","-600","-0.87","408000.0"
"004710","한솔테크닉스","18700","150","0.81","413455.0"
"005090","삼광글라스","83300","1700","2.08","404373.0"
"007210","벽산","6500","130","2.04","445640.0"
"097230","한진중공업","3980","-15","-0.38","407108.0"
"025860","남해화학","8720","-10","-0.11","433200.0"
"034120","SBS","25750","50","0.19","470004.0"
"036580","팜스코","12800","-150","-1.16","470118.0"
"079430","현대리바트","25850","900","3.61","446214.0"
"014830","유니드","44300","400","0.91","393820.0"
"000140","하이트진로홀딩스","13400","0","0.00","310971.0"
"003200","일신방직","124500","-1000","-0.80","298800.0"
"003570","S&T중공업","9670","-160","-1.63","314018.0"
"104700","한국철강","37000","150","0.41","340770.0"
"007690","국도화학","59400","100","0.17","345151.0"
"008060","대덕전자","7210","-30","-0.41","351821.0"
"004700","조광피혁","45700","-400","-0.87","303866.0"
