종목코드,종목명,종가,대비,등락률,상장시가총액
"034220","LG디스플레이","22750","450","2.02","8140307.0"
"011780","금호석유","265000","7500","2.91","8073938.0"
"326030","SK바이오팜","103000","-1000","-0.96","8066265.0"
"010130","고려아연","408500","2000","0.49","7708395.0"
"030200","KT","28250","450","1.62","7376409.0"
"316140","우리금융지주","10100","0","0.00","7294904.0"
"086280","현대글로비스","187500","-3000","-1.57","7031250.0"
"024110","기업은행","9160","20","0.22","6766166.0"
"004020","현대제철","48050","200","0.42","6412070.0"
"006800","미래에셋대우","9860","110","1.13","6264220.0"
"097950","CJ제일제당","411000","0","0.00","6187270.0"
"161390","한국타이어앤테크놀로지","49050","750","1.55","6076072.0"
"002790","아모레G","64900","-1900","-2.84","5351536.0"
"032640","LG유플러스","12250","-100","-0.81","5348489.0"
"035250","강원랜드","25300","-150","-0.59","5412695.0"
"271560","오리온","131000","-1000","-0.76","5179233.0"
"034020","두산중공업","13000","-200","-1.52","4870287.0"
"011070","LG이노텍","205500","0","0.00","4863590.0"
"139480","이마트","171000","-1500","-0.87","4766765.0"
"010140","삼성중공업","7770","390","5.28","4895100.0"
"000720","현대건설","44050","250","0.57","4905221.0"
"071050","한국금융지주","85600","-200","-0.23","4770145.0"
"021240","코웨이","65500","-900","-1.36","4833875.0"
"011790","SKC","128500","-500","-0.39","4866076.0"
"267250","현대중공업지주","291500","9000","3.19","4605297.0"
"000100","유한양행","63000","1300","2.11","4408296.0"
"019170","신풍제약","85100","-6400","-6.99","4509023.0"
"241560","두산밥캣","42100","1750","4.34","4220490.0"
"006280","녹십자","360500","-8000","-2.17","4212997.0"
"000120","CJ대한통운","183000","-3500","-1.88","4174659.0"
"029780","삼성카드","34450","100","0.29","3991339.0"
"003410","쌍용양회","7680","170","2.26","3869642.0"
"128940","한미약품","316500","-2000","-0.63","3822776.0"
"008930","한미사이언스","58000","-200","-0.34","3903667.0"
"006360","GS건설","43000","100","0.23","3676107.0"
"180640","한진칼","57400","-100","-0.17","3803476.0"
"078930","GS","39100","50","0.13","3632991.0"
"004990","롯데지주","34000","350","1.04","3566914.0"
"016360","삼성증권","39450","600","1.54","3522885.0"
"023530","롯데쇼핑","126000","500","0.40","3564383.0"
"047810","한국항공우주","36750","100","0.27","3582210.0"
"008770","호텔신라","86900","300","0.35","3410662.0"
"336260","두산퓨얼셀","51300","-300","-0.58","3359828.0"
"005940","NH투자증권","11650","250","2.19","3278414.0"
"005830","DB손해보험","47300","800","1.72","3348840.0"
"039490","키움증권","126000","3000","2.44","3279955.0"
"028670","팬오션","6170","-90","-1.44","3298294.0"
"036460","한국가스공사","33700","200","0.60","3110948.0"
"026960","동서","31950","100","0.31","3185415.0"
"012750","에스원","81700","-900","-1.09","3104533.0"
"020150","일진머티리얼즈","67900","-300","-0.44","3130926.0"
"204320","만도","65800","-1700","-2.52","3089778.0"
"112610","씨에스윈드","75800","300","0.40","3196592.0"
"008560","메리츠증권","4610","190","4.30","3116184.0"
"007070","GS리테일","38150","-50","-0.13","2937550.0"
"285130","SK케미칼","250500","-10000","-3.84","2941220.0"
"042660","대우조선해양","28300","250","0.89","3036326.0"
"010060","OCI","121500","3500","2.97","2897699.0"
"028050","삼성엔지니어링","14000","-100","-0.71","2744000.0"
"047040","대우건설","6610","50","0.76","2747266.0"
"088350","한화생명","3210","100","3.22","2787981.0"
"004170","신세계","281000","2000","0.72","2766496.0"
"014680","한솔케미칼","241000","1500","0.63","2731782.0"
"001040","CJ","94000","400","0.43","2742638.0"
"009240","한샘","116500","0","0.00","2741703.0"
"282330","BGF리테일","158000","-1000","-0.63","2730857.0"
"000080","하이트진로","36850","-50","-0.14","2584424.0"
"081660","휠라홀딩스","43150","-750","-1.71","2621458.0"
"010620","현대미포조선","66900","1300","1.98","2672130.0"
"000880","한화","31850","800","2.58","2387436.0"
"000990","DB하이텍","56300","-800","-1.40","2499641.0"
"030000","제일기획","21250","-700","-3.19","2444626.0"
"042670","두산인프라코어","11350","100","0.89","2463668.0"
"047050","포스코인터내셔널","20150","-700","-3.36","2486009.0"
"272210","한화시스템","22100","2000","9.95","2436092.0"
"375500","DL이앤씨","120500","-500","-0.41","2332728.0"
"001450","현대해상","24500","350","1.45","2190300.0"
"138930","BNK금융지주","6790","40","0.59","2213100.0"
"064350","현대로템","20350","-50","-0.25","2221046.0"
"006260","LS","68500","500","0.74","2205700.0"
"002380","KCC","237500","10500","4.63","2110537.0"
"006650","대한유화","325500","1500","0.46","2115750.0"
"007310","오뚜기","570000","-6000","-1.04","2093029.0"
"069960","현대백화점","90700","500","0.55","2122601.0"
"011210","현대위아","77100","-1000","-1.28","2096741.0"
"012450","한화에어로스페이스","40900","1200","3.02","2070767.0"
"007700","F&F","127500","-500","-0.39","1963500.0"
"003090","대웅","32700","-300","-0.91","1901243.0"
"004800","효성","88900","-400","-0.45","1873214.0"
"294870","HDC현대산업개발","29350","250","0.86","1934380.0"
"017800","현대엘리베이","45800","450","0.99","1869336.0"
"111770","영원무역","40000","-950","-2.32","1772459.0"
"010120","LS ELECTRIC","60900","0","0.00","1827000.0"
"000240","한국앤컴퍼니","18500","-500","-2.63","1720873.0"
"004370","농심","283500","-2500","-0.87","1724429.0"
"120110","코오롱인더","59800","600","1.01","1613335.0"
"010780","아이에스동서","56700","-300","-0.53","1751611.0"
"005250","녹십자홀딩스","34850","-600","-1.69","1638933.0"
"001740","SK네트웍스","5630","80","1.44","1397296.0"
"003000","부광약품","23600","250","1.07","1530176.0"
"004000","롯데정밀화학","58700","1400","2.44","1514460.0"
"185750","종근당","138000","0","0.00","1576802.0"
"031430","신세계인터내셔날","202500","1500","0.75","1445850.0"
"051600","한전KPS","31500","800","2.61","1417500.0"
"069620","대웅제약","133500","1000","0.75","1546808.0"
"016380","KG동부제철","15300","200","1.32","1530136.0"
"000210","DL","87500","100","0.11","1351110.0"
"001120","LG상사","31900","-250","-0.78","1236444.0"
"001230","동국제강","13650","0","0.00","1302657.0"
"005300","롯데칠성","136500","500","0.37","1225104.0"
"214320","이노션","61500","1100","1.82","1230000.0"
"032350","롯데관광개발","18700","50","0.27","1295455.0"
"161890","한국콜마","57400","500","0.88","1313380.0"
"192080","더블유게임즈","68500","800","1.18","1258653.0"
"192820","코스맥스","122000","-1500","-1.21","1226040.0"
"014820","동원시스템즈","48450","450","0.94","1241217.0"
"000670","영풍","582000","-5000","-0.85","1072067.0"
"003240","태광산업","920000","3000","0.33","1024328.0"
"003520","영진약품","6140","-40","-0.65","1122961.0"
"003850","보령제약","20800","-200","-0.95","1084096.0"
"004490","세방전지","77900","-600","-0.76","1090600.0"
"005440","현대그린푸드","10550","50","0.48","1030782.0"
"241590","화승엔터프라이즈","18300","200","1.10","1107981.0"
"009420","한올바이오파마","22900","0","0.00","1196311.0"
"013890","지누스","79400","-1100","-1.37","1143896.0"
"020560","아시아나항공","15150","-100","-0.66","1127338.0"
"073240","금호타이어","3810","-20","-0.52","1094462.0"
"114090","GKL","16650","250","1.52","1029897.0"
"006120","SK디스커버리","60800","-1000","-1.62","1157502.0"
"001680","대상","25150","250","1.00","871398.0"
"001800","오리온홀딩스","14250","50","0.35","892697.0"
"020000","한섬","40600","-600","-1.46","999978.0"
"052690","한전기술","22450","900","4.18","858039.0"
"057050","현대홈쇼핑","80900","900","1.13","970800.0"
"064960","SNT모티브","62100","300","0.49","908097.0"
"284740","쿠쿠홈시스","42800","250","0.59","960318.0"
"071840","롯데하이마트","41900","750","1.82","989163.0"
"079160","CJ CGV","28050","250","0.90","984555.0"
"079550","LIG넥스원","40150","1050","2.69","883300.0"
"093370","후성","10500","-300","-2.78","972372.0"
"103140","풍산","33500","650","1.98","938813.0"
"192400","쿠쿠홀딩스","127500","-500","-0.39","906836.0"
"069260","휴켐스","21800","-500","-2.24","891153.0"
"000070","삼양홀딩스","93700","700","0.75","802472.0"
"000150","두산","49950","550","1.11","825366.0"
"002350","넥센타이어","7600","20","0.26","742276.0"
"003230","삼양식품","89000","-200","-0.22","670438.0"
"006390","한일현대시멘트","44000","2650","6.41","740137.0"
"115390","락앤락","14750","-100","-0.67","781863.0"
"018250","애경산업","24800","250","1.02","654966.0"
"049770","동원F&B","192500","-2000","-1.03","742881.0"
"105630","한세실업","20050","-850","-4.07","802000.0"
"108670","LG하우시스","85000","0","0.00","762252.0"
"012630","HDC","11250","50","0.45","672094.0"
"001060","JW중외제약","29650","-50","-0.17","638659.0"
"005180","빙그레","59900","500","0.84","590089.0"
"145990","삼양사","57500","-100","-0.17","593023.0"
"007570","일양약품","33050","-200","-0.60","630781.0"
"009410","태영건설","12000","100","0.84","466789.0"
"005610","SPC삼립","72500","-900","-1.23","625603.0"
"008350","남선알미늄","3930","55","1.42","433004.0"
