종목코드,종목명,종가,대비,등락률,상장시가총액
"000720","현대건설","47900","700","1.48","5333941.0"
"006800","미래에셋증권","8560","40","0.47","5267108.0"
"028050","삼성엔지니어링","26200","-450","-1.69","5135200.0"
"010140","삼성중공업","5680","-20","-0.35","4998400.0"
"021240","코웨이","68500","800","1.18","5055274.0"
"005830","DB손해보험","69900","1400","2.04","4948920.0"
"011780","금호석유","155000","500","0.32","4695856.0"
"020150","일진머티리얼즈","96600","5800","6.39","4454307.0"
"008560","메리츠증권","6540","160","2.51","4458518.0"
"000100","유한양행","58400","-600","-1.02","4276718.0"
"267250","현대중공업지주","53800","500","0.94","4249828.0"
"071050","한국금융지주","78400","1600","2.08","4368918.0"
"003410","쌍용C&E","8230","110","1.35","4146764.0"
"078930","GS","43900","1300","3.05","4078985.0"
"047810","한국항공우주","42300","0","0.00","4123197.0"
"161390","한국타이어앤테크놀로지","33650","-650","-1.90","4168396.0"
"180640","한진칼","61900","-300","-0.48","4132522.0"
"006360","GS건설","46400","700","1.53","3970981.0"
"139480","이마트","141000","1000","0.71","3930490.0"
"241560","두산밥캣","38850","-150","-0.38","3894680.0"
"005940","NH투자증권","11400","0","0.00","3780991.0"
"036460","한국가스공사","39600","450","1.15","3655595.0"
"029780","삼성카드","32300","150","0.47","3742242.0"
"028670","팬오션","6990","180","2.64","3736641.0"
"016360","삼성증권","41900","-150","-0.36","3741670.0"
"271560","오리온","88800","500","0.57","3510809.0"
"002790","아모레G","43900","-500","-1.13","3619914.0"
"128940","한미약품","274000","-1000","-0.36","3375124.0"
"000990","DB하이텍","74900","-1900","-2.47","3325454.0"
"004990","롯데지주","32400","-350","-1.07","3399059.0"
"052690","한전기술","84100","1600","1.94","3214302.0"
"008770","호텔신라","81200","500","0.62","3186947.0"
"272210","한화시스템","16400","-100","-0.61","3098278.0"
"010620","현대미포조선","78300","400","0.51","3127470.0"
"007070","GS리테일","28350","250","0.89","2968753.0"
"002380","KCC","342000","2500","0.74","3039173.0"
"008930","한미사이언스","44650","-450","-1.00","3064047.0"
"047040","대우건설","7000","190","2.79","2909358.0"
"000120","CJ대한통운","129500","-1500","-1.15","2954199.0"
"282330","BGF리테일","174500","1000","0.58","3016042.0"
"014680","한솔케미칼","245500","9500","4.03","2782790.0"
"001450","현대해상","32150","1300","4.21","2874210.0"
"026960","동서","27400","350","1.29","2731780.0"
"088350","한화생명","3150","40","1.29","2735870.0"
"000080","하이트진로","37450","400","1.08","2626504.0"
"012450","한화에어로스페이스","52200","-1200","-2.25","2642886.0"
"012750","에스원","71300","500","0.71","2709341.0"
"023530","롯데쇼핑","95800","100","0.10","2710063.0"
"030000","제일기획","23550","350","1.51","2709221.0"
"039490","키움증권","98800","400","0.41","2590488.0"
"042660","대우조선해양","24800","150","0.61","2660809.0"
"047050","포스코인터내셔널","21500","250","1.18","2652566.0"
"112610","씨에스윈드","63400","1300","2.09","2673667.0"
"138930","BNK금융지주","7960","50","0.63","2594445.0"
"336260","두산퓨얼셀","40900","150","0.37","2678693.0"
"375500","DL이앤씨","132500","500","0.38","2565033.0"
"000880","한화","31450","0","0.00","2357452.0"
"001040","CJ","84400","400","0.48","2462539.0"
"004170","신세계","256500","-1000","-0.39","2525289.0"
"285130","SK케미칼","136000","1500","1.12","2396426.0"
"010060","OCI","105000","1000","0.96","2504184.0"
"204320","만도","50300","300","0.60","2361943.0"
"006280","녹십자","202000","0","0.00","2360681.0"
"001440","대한전선","1850","425","29.82","2302275.0"
"298050","효성첨단소재","521000","46000","9.68","2334053.0"
"064350","현대로템","20350","500","2.52","2221046.0"
"004000","롯데정밀화학","79200","1000","1.28","2043360.0"
"009240","한샘","85200","500","0.59","2005091.0"
"298020","효성티앤씨","465000","22000","4.97","2012372.0"
"111770","영원무역","47600","-400","-0.83","2109226.0"
"019170","신풍제약","38700","-200","-0.51","2050519.0"
"003090","대웅","31250","-450","-1.42","1816937.0"
"004370","농심","299500","-3500","-1.16","1821751.0"
"004800","효성","85900","600","0.70","1810001.0"
"093370","후성","19750","100","0.51","1828985.0"
"069620","대웅제약","164000","-1000","-0.61","1900198.0"
"081660","휠라홀딩스","31450","-100","-0.32","1910657.0"
"051600","한전KPS","41800","250","0.60","1881000.0"
"000150","두산","104000","0","0.00","1718479.0"
"001230","동국제강","16750","200","1.21","1598498.0"
"005300","롯데칠성","182000","10000","5.81","1688757.0"
"006260","LS","52800","1400","2.72","1700160.0"
"007310","오뚜기","446500","-1000","-0.22","1639540.0"
"120110","코오롱인더","63400","4400","7.46","1744710.0"
"011210","현대위아","64300","400","0.63","1748644.0"
"014820","동원시스템즈","58900","600","1.03","1719197.0"
"020560","아시아나항공","21850","0","0.00","1625897.0"
"069960","현대백화점","75700","800","1.07","1771565.0"
"010780","아이에스동서","57000","800","1.42","1760879.0"
"079550","LIG넥스원","71900","-800","-1.10","1581800.0"
"017800","현대엘리베이","38200","300","0.79","1559140.0"
"000210","DL","61200","1800","3.03","1282500.0"
"000240","한국앤컴퍼니","14650","250","1.74","1390801.0"
"000670","영풍","690000","7000","1.02","1271008.0"
"178920","PI첨단소재","46100","900","1.99","1353787.0"
"010120","LS ELECTRIC","45150","1000","2.27","1354500.0"
"032350","롯데관광개발","17900","50","0.28","1269732.0"
"042670","현대두산인프라코어","6640","40","0.61","1310980.0"
"001120","LX인터내셔널","34450","800","2.38","1335282.0"
"001740","SK네트웍스","4720","55","1.18","1171446.0"
"003240","태광산업","1042000","7000","0.68","1160163.0"
"005250","녹십자홀딩스","23900","-200","-0.83","1123974.0"
"005850","에스엘","24750","-200","-0.80","1193031.0"
"006650","대한유화","167500","5500","3.40","1088750.0"
"009420","한올바이오파마","19900","-300","-1.49","1039589.0"
"185750","종근당","98400","0","0.00","1179623.0"
"013890","지누스","72600","100","0.14","1147113.0"
"016380","KG동부제철","11250","100","0.90","1125100.0"
"031430","신세계인터내셔날","159500","500","0.31","1138830.0"
"073240","금호타이어","4220","85","2.06","1212238.0"
"079160","CJ CGV","27600","100","0.36","1126509.0"
"105630","한세실업","26650","-300","-1.11","1066000.0"
"009900","명신산업","23000","-150","-0.65","1206813.0"
"001800","오리온홀딩스","14250","100","0.71","892697.0"
"294870","HDC현대산업개발","15100","-600","-3.82","995201.0"
"003520","영진약품","5200","-20","-0.38","951042.0"
"003850","보령제약","13250","50","0.38","910143.0"
"004490","세방전지","68400","1100","1.63","957600.0"
"005440","현대그린푸드","8990","80","0.90","878363.0"
"006040","동원산업","252000","12000","5.00","926766.0"
"020000","한섬","35700","200","0.56","879291.0"
"069260","휴켐스","22600","50","0.22","923856.0"
"103140","풍산","33200","200","0.61","930406.0"
"114090","GKL","14850","50","0.34","918557.0"
"161890","한국콜마","43500","-500","-1.14","995331.0"
"192080","더블유게임즈","51600","-500","-0.96","948124.0"
"192820","코스맥스","83600","-1200","-1.42","948819.0"
"241590","화승엔터프라이즈","15350","200","1.32","929911.0"
"003000","부광약품","12750","-150","-1.16","906054.0"
"000070","삼양홀딩스","86100","900","1.06","737384.0"
"001680","대상","23300","150","0.65","807299.0"
"284740","쿠쿠홈시스","35350","200","0.57","793160.0"
"057050","현대홈쇼핑","60200","600","1.01","722400.0"
"064960","SNT모티브","46250","-800","-1.70","676320.0"
"006120","SK디스커버리","41500","800","1.97","790071.0"
"192400","쿠쿠홀딩스","17750","50","0.28","631229.0"
"002350","넥센타이어","6420","-10","-0.16","627028.0"
