종목코드,종목명,종가,대비,등락률,상장시가총액
"008560","메리츠증권","3245","30","0.93","2193496.0"
"023530","롯데쇼핑","78500","1400","1.82","2220667.0"
"282330","BGF리테일","123500","3000","2.49","2134562.0"
"081660","휠라홀딩스","36650","550","1.52","2226569.0"
"047810","한국항공우주","22800","100","0.44","2222432.0"
"001450","현대해상","22350","0","0.00","1998090.0"
"004170","신세계","212500","4000","1.92","2092101.0"
"028050","삼성엔지니어링","10550","400","3.94","2067800.0"
"020150","일진머티리얼즈","45150","1300","2.96","2081904.0"
"007310","오뚜기","568000","-2000","-0.35","2085685.0"
"000880","한화","25150","500","2.03","1885212.0"
"006360","GS건설","24150","550","2.33","1934362.0"
"004370","농심","314000","-2000","-0.63","1909950.0"
"003000","부광약품","28450","50","0.18","1844640.0"
"009420","한올바이오파마","34000","1900","5.92","1776182.0"
"185750","종근당","166000","6000","3.75","1807024.0"
"042670","두산인프라코어","8770","-360","-3.94","1845941.0"
"064350","현대로템","15950","200","1.27","1740820.0"
"028670","팬오션","3420","-25","-0.73","1828227.0"
"000990","DB하이텍","37500","-450","-1.19","1664947.0"
"006260","LS","52500","-200","-0.38","1690500.0"
"010120","LS ELECTRIC","56500","1400","2.54","1695000.0"
"204320","만도","35650","800","2.30","1674021.0"
"017800","현대엘리베이","40750","150","0.37","1589162.0"
"047050","포스코인터내셔널","13400","350","2.68","1653227.0"
"138930","BNK금융지주","5060","60","1.20","1649232.0"
"014680","한솔케미칼","149500","8000","5.65","1688632.0"
"000240","한국테크놀로지그룹","16750","200","1.21","1558088.0"
"007570","일양약품","79200","3800","5.04","1511585.0"
"004800","효성","73000","900","1.25","1538185.0"
"003520","영진약품","8140","160","2.01","1488747.0"
"007700","F&F","89100","3500","4.09","1372140.0"
"010060","OCI","57000","0","0.00","1359414.0"
"294870","HDC현대산업개발","21250","300","1.43","1400531.0"
"088350","한화생명","1525","45","3.04","1324508.0"
"192080","더블유게임즈","74500","500","0.68","1368900.0"
"069960","현대백화점","56300","700","1.26","1317557.0"
"001740","SK네트웍스","4755","-50","-1.04","1180132.0"
"002380","KCC","146000","2000","1.39","1297425.0"
"004000","롯데정밀화학","49650","1150","2.37","1280970.0"
"006120","SK디스커버리","63900","1100","1.75","1216519.0"
"111770","영원무역","27700","50","0.18","1227428.0"
"010780","아이에스동서","40850","850","2.13","1261963.0"
"012450","한화에어로스페이스","25400","350","1.40","1286002.0"
"051600","한전KPS","27050","300","1.12","1217250.0"
"069620","대웅제약","105000","2500","2.44","1216590.0"
"010620","현대미포조선","29700","650","2.24","1186282.0"
"005250","녹십자홀딩스","23300","400","1.75","1095757.0"
"006650","대한유화","166500","6000","3.74","1082250.0"
"011210","현대위아","40500","500","1.25","1101401.0"
"031430","신세계인터내셔날","152000","1500","1.00","1085280.0"
"214320","이노션","53300","2500","4.92","1066000.0"
"047040","대우건설","2785","30","1.09","1157509.0"
"073240","금호타이어","3675","5","0.14","1055682.0"
"161890","한국콜마","46200","800","1.76","1057111.0"
"192820","코스맥스","116000","5500","4.98","1165743.0"
"032350","롯데관광개발","15400","800","5.48","1066845.0"
"001680","대상","26000","450","1.76","900849.0"
"284740","쿠쿠홈시스","41500","-1300","-3.04","931149.0"
"120110","코오롱인더","37750","450","1.21","1018451.0"
"000150","두산","46850","150","0.32","774142.0"
"000640","동아쏘시오홀딩스","125000","-2500","-1.96","767287.0"
"000670","영풍","469000","4000","0.86","863917.0"
"001800","오리온홀딩스","12150","50","0.41","761142.0"
"016380","KG동부제철","8240","10","0.12","824073.0"
"020560","아시아나항공","3920","90","2.35","875082.0"
"241590","화승엔터프라이즈","14000","0","0.00","847513.0"
"069260","휴켐스","20600","-450","-2.14","842099.0"
"079160","CJ CGV","22450","550","2.51","787995.0"
"093370","후성","9400","50","0.53","870504.0"
"114090","GKL","12400","250","2.06","767010.0"
"170900","동아에스티","92700","1300","1.42","782747.0"
"057050","현대홈쇼핑","71300","1800","2.59","855600.0"
"001060","JW중외제약","33600","400","1.20","702914.0"
"192400","쿠쿠홀딩스","99000","4000","4.21","704131.0"
"003850","보령제약","15500","-50","-0.32","738110.0"
"005300","롯데칠성","90000","1000","1.12","719411.0"
"005440","현대그린푸드","7420","70","0.95","724967.0"
"012630","HDC","10600","250","2.42","633262.0"
"020000","한섬","30250","1350","4.67","745058.0"
"049770","동원F&B","171000","0","0.00","659910.0"
"052690","한전기술","16300","100","0.62","622986.0"
"064960","S&T모티브","50800","1450","2.94","742855.0"
"071840","롯데하이마트","30300","150","0.50","715314.0"
"079550","LIG넥스원","32150","100","0.31","707300.0"
"103140","풍산","23800","150","0.63","666978.0"
"105630","한세실업","18000","850","4.96","720000.0"
"003240","태광산업","652000","8000","1.24","725937.0"
"000070","삼양홀딩스","64000","1500","2.40","548113.0"
"001120","LG상사","15450","250","1.64","598842.0"
"001230","동국제강","6340","70","1.12","605044.0"
"002350","넥센타이어","5350","40","0.75","522523.0"
"005180","빙그레","59000","-2900","-4.68","581223.0"
"145990","삼양사","54400","300","0.55","561052.0"
"014820","동원시스템즈","23400","100","0.43","599473.0"
"018250","애경산업","20350","0","0.00","537442.0"
"108670","LG하우시스","56500","1000","1.80","506673.0"
"115390","락앤락","10800","200","1.89","585215.0"
"005610","SPC삼립","61000","500","0.83","526370.0"
"001430","세아베스틸","9760","230","2.41","350014.0"
"004490","세방전지","27600","850","3.18","386400.0"
"006390","한일현대시멘트","26350","850","3.33","443241.0"
"093050","LF","13400","-100","-0.74","391816.0"
"014830","유니드","44650","700","1.59","396931.0"
"025860","남해화학","8200","160","1.99","407367.0"
"027410","BGF","4080","20","0.49","390525.0"
"009410","태영건설","9890","140","1.44","384712.0"
"002270","롯데푸드","299500","7500","2.57","338995.0"
"060980","한라홀딩스","31050","1100","3.67","325158.0"
"019680","대교","3900","-5","-0.13","330341.0"
