종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","55800","-700","-1.24","3.33113866E8"
"000660","SK하이닉스","94100","-1900","-1.98","6.8505023E7"
"035420","NAVER","186500","3000","1.63","3.0737698E7"
"207940","삼성바이오로직스","433000","3500","0.81","2.8649445E7"
"005380","현대차","120500","0","0.00","2.5747017E7"
"012330","현대모비스","256000","-1500","-0.58","2.4398514E7"
"068270","셀트리온","181000","-3000","-1.63","2.3229151E7"
"051910","LG화학","317500","7000","2.25","2.2413069E7"
"005490","POSCO","236500","-2000","-0.84","2.0619686E7"
"028260","삼성물산","108500","-500","-0.46","2.058137E7"
"055550","신한지주","43350","-750","-1.70","2.0556552E7"
"105560","KB금융","47650","-400","-0.83","1.9813247E7"
"051900","LG생활건강","1261000","3000","0.24","1.9694546E7"
"017670","SK텔레콤","238000","500","0.21","1.9217479E7"
"034730","SK","262000","-500","-0.19","1.8434398E7"
"000270","기아차","44300","-50","-0.11","1.7957596E7"
"015760","한국전력","27800","50","0.18","1.7846601E7"
"006400","삼성SDI","236000","3000","1.29","1.6228429E7"
"018260","삼성에스디에스","194500","-1000","-0.51","1.5049982E7"
"032830","삼성생명","74500","100","0.13","1.49E7"
"096770","SK이노베이션","150000","-1000","-0.66","1.3869835E7"
"035720","카카오","153500","0","0.00","1.3233807E7"
"033780","KT&G","93800","-500","-0.53","1.2878036E7"
"003550","LG","73800","-600","-0.81","1.2734716E7"
"036570","엔씨소프트","541000","0","0.00","1.1877126E7"
"066570","LG전자","72100","300","0.42","1.1799007E7"
"090430","아모레퍼시픽","200000","5000","2.56","1.1691698E7"
"000810","삼성화재","243500","500","0.21","1.1535773E7"
"086790","하나금융지주","36900","-600","-1.60","1.1078932E7"
"010950","S-Oil","95300","-800","-0.83","1.072914E7"
"009150","삼성전기","125000","-500","-0.40","9336712.0"
"009540","한국조선해양","126500","0","0.00","8952799.0"
"316140","우리금융지주","11600","-50","-0.43","8378305.0"
"010130","고려아연","425000","-500","-0.12","8019750.0"
"251270","넷마블","92400","2200","2.44","7922798.0"
"011170","롯데케미칼","224000","-4500","-1.97","7677694.0"
"030200","KT","27000","300","1.12","7050019.0"
"021240","웅진코웨이","93100","1200","1.31","6870745.0"
"024110","기업은행","11800","-100","-0.84","6810452.0"
"002790","아모레G","82700","1400","1.72","6819291.0"
"035250","강원랜드","29600","-50","-0.17","6332639.0"
"032640","LG유플러스","14200","100","0.71","6199881.0"
"018880","한온시스템","11150","-100","-0.89","5951870.0"
"034220","LG디스플레이","16250","-100","-0.61","5814505.0"
"267250","현대중공업지주","338000","-5000","-1.46","5504877.0"
"086280","현대글로비스","143000","-1500","-1.04","5362500.0"
"006800","미래에셋대우","7550","-150","-1.95","4970289.0"
"078930","GS","51600","-600","-1.15","4794434.0"
"000720","현대건설","42300","-150","-0.35","4710349.0"
"010140","삼성중공업","7270","80","1.11","4580100.0"
"029780","삼성카드","38600","50","0.13","4472153.0"
"004020","현대제철","31450","-50","-0.16","4196870.0"
"271560","오리온","105500","-500","-0.47","4171062.0"
"161390","한국타이어앤테크놀로지","33550","100","0.30","4156009.0"
"071050","한국금융지주","72400","0","0.00","4034562.0"
"004990","롯데지주","38950","100","0.26","4086215.0"
"097950","CJ제일제당","252500","2500","1.00","3801182.0"
"023530","롯데쇼핑","135500","1500","1.12","3833126.0"
