종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","46650","-150","-0.32","2.99461497E8"
"000660","SK하이닉스","85700","2200","2.63","6.2389803E7"
"068270","셀트리온","303500","5500","1.85","3.8057657E7"
"005490","POSCO","329000","7000","2.17","2.8684469E7"
"005380","현대차","125500","500","0.40","2.7644698E7"
"207940","삼성바이오로직스","417000","8000","1.96","2.7590805E7"
"035420","NAVER","763000","16000","2.14","2.5150524E7"
"051910","LG화학","333500","-500","-0.15","2.3542546E7"
"105560","KB금융","52800","400","0.76","2.2076289E7"
"028260","삼성물산","116500","0","0.00","2.209889E7"
"051900","LG생활건강","1396000","-28000","-1.97","2.1803003E7"
"012330","현대모비스","212000","-2000","-0.93","2.0636899E7"
"015760","한국전력","32000","-200","-0.62","2.054285E7"
"055550","신한지주","43300","300","0.70","2.0532842E7"
"032830","삼성생명","98400","400","0.41","1.968E7"
"017670","SK텔레콤","233000","1500","0.65","1.8813751E7"
"090430","아모레퍼시픽","322500","2500","0.78","1.8852863E7"
"096770","SK이노베이션","202000","500","0.25","1.8678044E7"
"034730","SK","259000","2500","0.97","1.8223317E7"
"018260","삼성에스디에스","200500","-2500","-1.23","1.5514249E7"
"033780","KT&G","107000","2000","1.90","1.4690297E7"
"006400","삼성SDI","214000","-6000","-2.73","1.4715609E7"
"066570","LG전자","83000","2100","2.60","1.3582769E7"
"086790","하나금융지주","42850","300","0.71","1.2865372E7"
"251270","넷마블","152500","-1500","-0.97","1.2992051E7"
"000270","기아차","30850","150","0.49","1.2505459E7"
"000810","삼성화재","264000","-2500","-0.94","1.2506957E7"
"010950","S-Oil","109500","-3000","-2.67","1.2327816E7"
"003550","LG","72100","1300","1.84","1.2441369E7"
"011170","롯데케미칼","348000","10500","3.11","1.1927846E7"
"000030","우리은행","16300","450","2.84","1.10188E7"
"009150","삼성전기","148500","-1000","-0.67","1.1092014E7"
"002790","아모레G","123500","-2000","-1.59","1.0183585E7"
"035720","카카오","114500","3000","2.69","8734704.0"
"024110","기업은행","15400","150","0.98","8623674.0"
"036570","엔씨소프트","371000","11000","3.06","8139377.0"
"010130","고려아연","386000","12000","3.21","7283820.0"
"030200","KT","27400","-300","-1.08","7154464.0"
"139480","이마트","254500","-1500","-0.59","7094396.0"
"009540","현대중공업","102000","0","0.00","7054873.0"
"004020","현대제철","52600","800","1.54","7019248.0"
"034220","LG디스플레이","18300","800","4.57","6548027.0"
"004990","롯데지주","57300","-500","-0.87","6511338.0"
"000720","현대건설","57500","2800","5.12","6402956.0"
"021240","코웨이","86600","-100","-0.12","6391047.0"
"032640","LG유플러스","14000","100","0.72","6112559.0"
"036460","한국가스공사","64200","1500","2.39","5926495.0"
"271560","오리온","149000","-500","-0.33","5890492.0"
"023530","롯데쇼핑","210000","-3500","-1.64","5905630.0"
"267250","현대중공업지주","353500","12500","3.67","5757319.0"
"006800","미래에셋대우","8520","10","0.12","5608856.0"
"035250","강원랜드","26150","200","0.77","5594544.0"
"018880","한온시스템","10600","-50","-0.47","5658280.0"
"161390","한국타이어","42100","-700","-1.64","5215140.0"
"097950","CJ제일제당","352500","2000","0.57","5306248.0"
"078930","GS","54400","300","0.55","5054597.0"
"128940","한미약품","421000","-1500","-0.36","4793376.0"
"008770","호텔신라","123500","4500","3.78","4847143.0"
"071050","한국금융지주","84100","800","0.96","4686556.0"
"004800","효성","134000","0","0.00","4705739.0"
"088350","한화생명","5300","-30","-0.56","4603209.0"
"029780","삼성카드","38300","400","1.06","4437396.0"
"010140","삼성중공업","7140","-140","-1.92","4498200.0"
"086280","현대글로비스","115500","-1000","-0.86","4331250.0"
"005830","DB손해보험","59000","-200","-0.34","4177200.0"
"005940","NH투자증권","14950","250","1.70","4207063.0"
"001040","CJ","142000","5500","4.03","4143134.0"
"047810","한국항공우주","41200","-1200","-2.83","4015974.0"
"008930","한미사이언스","64600","400","0.62","4102053.0"
"004170","신세계","401500","500","0.12","3952840.0"
"000120","CJ대한통운","168000","5000","3.07","3832474.0"
"012750","에스원","96800","-1600","-1.63","3678320.0"
"002380","KCC","328000","0","0.00","3462536.0"
"009830","한화케미칼","21850","0","0.00","3563962.0"
"011780","금호석유","116500","-500","-0.43","3549486.0"
"007070","GS리테일","43950","300","0.69","3384150.0"
"282330","BGF리테일","195000","-2000","-1.02","3370362.0"
"011070","LG이노텍","144500","4000","2.85","3419897.0"
"006360","GS건설","46000","750","1.66","3412419.0"
"241560","두산밥캣","32000","1000","3.23","3207973.0"
"028050","삼성엔지니어링","15650","-50","-0.32","3067400.0"
"016360","삼성증권","34750","-100","-0.29","3103175.0"
"138930","BNK금융지주","9350","190","2.07","3047495.0"
"001450","현대해상","33700","-300","-0.88","3012780.0"
"007310","오뚜기","859000","28000","3.37","2954960.0"
