종목코드,종목명,종가,대비,등락률,상장시가총액
"034020","두산중공업","13500","450","3.45","5057597.0"
"008930","한미사이언스","76100","2000","2.70","5023448.0"
"271560","오리온","124000","1500","1.22","4902480.0"
"161390","한국타이어앤테크놀로지","39400","-100","-0.25","4880678.0"
"003490","대한항공","27200","300","1.12","4738504.0"
"285130","SK케미칼","392500","-9000","-2.24","4608498.0"
"006280","녹십자","406000","18000","4.64","4744734.0"
"002790","아모레G","54900","100","0.18","4526954.0"
"267250","현대중공업지주","283500","-7000","-2.41","4478908.0"
"011200","HMM","13950","200","1.45","4557832.0"
"010140","삼성중공업","7040","70","1.00","4435200.0"
"011070","LG이노텍","182500","-1000","-0.54","4319247.0"
"128940","한미약품","366500","18000","5.16","4340470.0"
"071050","한국금융지주","79000","-100","-0.13","4402353.0"
"011780","금호석유","145000","2500","1.75","4417815.0"
"000720","현대건설","37450","1200","3.31","4170273.0"
"180640","한진칼","63100","2300","3.78","4181164.0"
"139480","이마트","151500","1000","0.66","4223187.0"
"029780","삼성카드","32500","-600","-1.81","3765414.0"
"000120","CJ대한통운","165500","1500","0.91","3775443.0"
"016360","삼성증권","40450","-250","-0.61","3612185.0"
"004990","롯데지주","35300","1000","2.92","3703296.0"
"011790","SKC","94000","600","0.64","3559620.0"
"336260","두산퓨얼셀","53500","700","1.33","3503914.0"
"078930","GS","37550","250","0.67","3488972.0"
"003410","쌍용양회","6680","-70","-1.04","3365782.0"
"026960","동서","33950","1100","3.35","3384815.0"
"012750","에스원","85000","0","0.00","3229930.0"
"008770","호텔신라","82300","1100","1.35","3230120.0"
"005830","DB손해보험","43750","100","0.23","3097500.0"
"112610","씨에스윈드","177000","9000","5.36","3059572.0"
"005940","NH투자증권","11300","150","1.35","3179920.0"
"000210","대림산업","83000","0","0.00","2888400.0"
"003090","대웅","50300","-600","-1.18","2924542.0"
"006360","GS건설","37800","2050","5.73","3030763.0"
"241560","두산밥캣","29650","200","0.68","2972388.0"
"039490","키움증권","126500","2500","2.02","3008543.0"
"042660","대우조선해양","27400","450","1.67","2939764.0"
"023530","롯데쇼핑","102500","2000","1.99","2899597.0"
"204320","만도","58800","-100","-0.17","2761079.0"
"036460","한국가스공사","30900","550","1.81","2852472.0"
"001040","CJ","92100","1000","1.10","2687202.0"
"007070","GS리테일","34450","100","0.29","2652650.0"
"081660","휠라홀딩스","43700","500","1.16","2654872.0"
"028670","팬오션","5020","140","2.87","2683539.0"
"028050","삼성엔지니어링","13250","300","2.32","2597000.0"
"004170","신세계","239500","5000","2.13","2357921.0"
"008560","메리츠증권","3665","-10","-0.27","2477400.0"
"185750","종근당","226500","10000","4.62","2465608.0"
"030000","제일기획","20600","150","0.73","2369849.0"
"047810","한국항공우주","25800","600","2.38","2514858.0"
"009240","한샘","104500","500","0.48","2459295.0"
"000080","하이트진로","31850","-150","-0.47","2233756.0"
"000990","DB하이텍","51000","1850","3.76","2264328.0"
"006260","LS","71400","-800","-1.11","2299080.0"
"282330","BGF리테일","135500","2000","1.50","2341969.0"
"014680","한솔케미칼","196500","11500","6.22","2219506.0"
"020150","일진머티리얼즈","50900","400","0.79","2347042.0"
"010060","OCI","93000","1200","1.31","2217992.0"
"000880","한화","28300","450","1.62","2121332.0"
"001450","현대해상","22750","150","0.66","2033850.0"
"088350","한화생명","2440","40","1.67","2119213.0"
"047040","대우건설","4985","325","6.97","2071879.0"
"007310","오뚜기","577000","3000","0.52","2118733.0"
"005250","녹십자홀딩스","41500","5600","15.60","1951671.0"
"009420","한올바이오파마","37500","0","0.00","1959024.0"
"010120","LS ELECTRIC","63100","1900","3.10","1893000.0"
"272210","한화시스템","17300","0","0.00","1906986.0"
"064350","현대로템","17200","400","2.38","1877247.0"
"069620","대웅제약","165000","500","0.30","1911785.0"
"138930","BNK금융지주","5680","10","0.18","1851312.0"
"010620","현대미포조선","48000","-150","-0.31","1917223.0"
"002380","KCC","197500","4000","2.07","1755078.0"
"003000","부광약품","28100","800","2.93","1821947.0"
"004370","농심","300000","-1000","-0.33","1824793.0"
"294870","HDC현대산업개발","26100","1150","4.61","1720181.0"
"047050","포스코인터내셔널","14550","0","0.00","1795108.0"
"069960","현대백화점","71400","600","0.85","1670934.0"
"042670","두산인프라코어","7920","90","1.15","1710029.0"
"004800","효성","76400","-500","-0.65","1609826.0"
"006650","대한유화","230000","10000","4.55","1495000.0"
"017800","현대엘리베이","39700","350","0.89","1620363.0"
"013890","지누스","103000","2000","1.98","1483895.0"
"010780","아이에스동서","53400","0","0.00","1649665.0"
"000240","한국테크놀로지그룹","14650","350","2.45","1362746.0"
"003520","영진약품","8040","70","0.88","1470458.0"
"004000","롯데정밀화학","55200","1800","3.37","1424160.0"
"111770","영원무역","31700","250","0.79","1404674.0"
"012450","한화에어로스페이스","28500","300","1.06","1442955.0"
"051600","한전KPS","29700","100","0.34","1336500.0"
"011210","현대위아","53500","5700","11.92","1454937.0"
"001740","SK네트웍스","4855","85","1.78","1204951.0"
"006120","SK디스커버리","65700","-800","-1.20","1250787.0"
"007570","일양약품","65800","700","1.08","1255837.0"
"214320","이노션","59600","100","0.17","1192000.0"
"016380","KG동부제철","11600","300","2.65","1160103.0"
"031430","신세계인터내셔날","161500","2500","1.57","1153110.0"
"161890","한국콜마","50900","800","1.60","1164652.0"
"007700","F&F","84400","600","0.72","1299760.0"
"000670","영풍","538000","3000","0.56","991018.0"
"001120","LG상사","24700","250","1.02","957372.0"
"004490","세방전지","68900","1400","2.07","964600.0"
"005300","롯데칠성","108500","-1000","-0.91","973801.0"
"032350","롯데관광개발","15000","200","1.35","1039135.0"
"057050","현대홈쇼핑","81500","100","0.12","978000.0"
"192820","코스맥스","99500","800","0.81","999926.0"
"073240","금호타이어","3785","15","0.40","1087280.0"
"093370","후성","11800","50","0.43","1092760.0"
"114090","GKL","16700","350","2.14","1032990.0"
"120110","코오롱인더","41050","850","2.11","1107481.0"
"192080","더블유게임즈","60200","400","0.67","1106145.0"
"069260","휴켐스","25650","850","3.43","1048536.0"
"000150","두산","52400","-200","-0.38","865849.0"
"001680","대상","26050","50","0.19","902581.0"
"001800","오리온홀딩스","13200","-100","-0.75","826920.0"
"003240","태광산업","801000","-1000","-0.12","891833.0"
"003850","보령제약","19050","0","0.00","907161.0"
"284740","쿠쿠홈시스","39100","600","1.56","877300.0"
"014820","동원시스템즈","35700","1250","3.63","914581.0"
"020560","아시아나항공","4210","0","0.00","939821.0"
"079160","CJ CGV","25200","950","3.92","884520.0"
"103140","풍산","27950","950","3.52","783279.0"
"241590","화승엔터프라이즈","14200","400","2.90","859621.0"
"005440","현대그린푸드","8760","80","0.92","855891.0"
"000070","삼양홀딩스","74500","400","0.54","638038.0"
"192400","쿠쿠홀딩스","99900","600","0.60","710532.0"
"001230","동국제강","8120","300","3.84","774914.0"
"003230","삼양식품","101000","1800","1.81","760835.0"
"005610","SPC삼립","72000","-500","-0.69","621289.0"
"012630","HDC","11050","250","2.31","660146.0"
"018250","애경산업","24500","450","1.87","647043.0"
"020000","한섬","30250","450","1.51","745058.0"
"049770","동원F&B","179000","1000","0.56","690783.0"
"052690","한전기술","17850","350","2.00","682227.0"
"064960","S&T모티브","49400","350","0.71","722383.0"
"071840","롯데하이마트","31150","150","0.48","735380.0"
"079550","LIG넥스원","30500","350","1.16","671000.0"
"105630","한세실업","17500","-350","-1.96","700000.0"
"108670","LG하우시스","78000","1900","2.50","699478.0"
"145990","삼양사","60400","400","0.67","622932.0"
"001060","JW중외제약","35050","1350","4.01","733248.0"
"002350","넥센타이어","6190","140","2.31","604564.0"
"005180","빙그레","57100","-500","-0.87","562506.0"
"115390","락앤락","10150","0","0.00","538028.0"
"008350","남선알미늄","4695","150","3.30","517291.0"
"009410","태영건설","11800","500","4.42","459009.0"
"006390","한일현대시멘트","29700","750","2.59","499592.0"
