종목코드,종목명,종가,대비,등락률,상장시가총액
"000640","동아쏘시오홀딩스","97300","-300","-0.31","597256.0"
"001520","동양","1800","-25","-1.37","429631.0"
"002240","고려제강","26250","-650","-2.42","525000.0"
"002960","한국쉘석유","333500","-9000","-2.63","433550.0"
"003850","보령제약","11600","50","0.43","512720.0"
"060980","한라홀딩스","44150","-500","-1.12","462342.0"
"007570","일양약품","25650","-200","-0.77","489547.0"
"014830","유니드","50300","0","0.00","447159.0"
"019680","대교","6270","-120","-1.88","531087.0"
"025860","남해화학","10800","-50","-0.46","536532.0"
"006120","SK디스커버리","27350","-650","-2.32","520685.0"
"003920","남양유업","563000","-8000","-1.40","405360.0"
"298040","효성중공업","33600","-1300","-3.72","313305.0"
"096760","JW홀딩스","6100","-120","-1.93","393578.0"
"079430","현대리바트","17350","-200","-1.14","356287.0"
