종목코드,종목명,종가,대비,등락률,상장시가총액
"018880","한온시스템","39250","1400","3.70","4190330.0"
"078930","GS","45550","600","1.33","4232295.0"
"029780","삼성카드","36250","-100","-0.28","4199885.0"
"036570","엔씨소프트","189000","-1500","-0.79","4144585.0"
"012630","현대산업","54500","-1500","-2.68","4108438.0"
"004800","효성","112500","-1000","-0.88","3950714.0"
"006800","대우증권","11900","-250","-2.06","3887741.0"
"128940","한미약품","371500","-12500","-3.26","3800783.0"
"000720","현대건설","34200","-500","-1.44","3808367.0"
"036460","한국가스공사","39750","0","0.00","3669442.0"
"012750","에스원","93300","4300","4.83","3545323.0"
"007310","오뚜기","1039000","19000","1.86","3574160.0"
"009830","한화케미칼","21550","250","1.17","3489798.0"
"011210","현대위아","129000","3500","2.79","3508166.0"
"016360","삼성증권","45450","-1250","-2.68","3473978.0"
"138930","BNK금융지주","13700","100","0.74","3506313.0"
"071050","한국금융지주","61100","-100","-0.16","3404858.0"
"069960","현대백화점","134000","-1500","-1.11","3135927.0"
"004990","롯데제과","2199000","15000","0.69","3125659.0"
"005300","롯데칠성","2412000","87000","3.74","2984134.0"
"010140","삼성중공업","12300","0","0.00","2839767.0"
"000880","한화","38850","-1150","-2.88","2912147.0"
"005940","NH투자증권","9940","-110","-1.09","2797204.0"
"005610","삼립식품","316000","-4500","-1.40","2726767.0"
"000100","유한양행","243500","-5000","-2.01","2715645.0"
"111770","영원무역","60500","200","0.33","2680844.0"
"047040","대우건설","6380","-110","-1.69","2651672.0"
"005440","현대그린푸드","25600","150","0.59","2501235.0"
"000670","영풍","1351000","18000","1.35","2488596.0"
"000150","두산","111000","-2500","-2.20","2361069.0"
"047050","대우인터내셔널","20750","-100","-0.48","2362933.0"
"004170","신세계","236500","9000","3.96","2328385.0"
"000210","대림산업","67100","-1800","-2.61","2335080.0"
"003490","대한항공","31350","-300","-0.95","2283526.0"
"105630","한세실업","55200","-1000","-1.78","2208000.0"
"034020","두산중공업","21150","-400","-1.86","2245247.0"
"004370","농심","366000","11000","3.10","2226247.0"
"014820","동원시스템즈","89800","-4200","-4.47","2162344.0"
"006280","녹십자","187000","-4500","-2.35","2185383.0"
"011070","LG이노텍","88000","-500","-0.56","2082705.0"
"161890","한국콜마","98800","1300","1.33","2084695.0"
"114090","GKL","33250","-500","-1.48","2056701.0"
"030000","제일기획","18200","150","0.83","2093750.0"
"192820","코스맥스","213000","500","0.24","1916895.0"
"010060","OCI","82400","1400","1.73","1965188.0"
"003450","현대증권","7590","-140","-1.81","1795889.0"
"001740","SK네트웍스","6890","-60","-0.86","1710013.0"
"000080","하이트진로","22800","200","0.88","1599046.0"
"012450","한화테크윈","30900","-1150","-3.59","1641717.0"
"011780","금호석유","53200","800","1.53","1620881.0"
"000240","한국타이어월드와이드","18100","250","1.40","1683665.0"
"006120","SK케미칼","73500","-600","-0.81","1531964.0"
"120110","코오롱인더","62600","-1100","-1.73","1572395.0"
"049770","동원F&B","401500","-3000","-0.74","1549438.0"
"002270","롯데푸드","1049000","-21000","-1.96","1436538.0"
"003410","쌍용양회","19550","-250","-1.26","1459612.0"
"108670","LG하우시스","160500","-1500","-0.93","1439311.0"
"011790","SKC","38100","-1900","-4.75","1401286.0"
"064350","현대로템","17200","-300","-1.71","1462000.0"
"010780","아이에스동서","52900","-1600","-2.94","1441206.0"
"002350","넥센타이어","14350","-500","-3.37","1383568.0"
"003240","태광산업","1197000","-4000","-0.33","1332740.0"
"042670","두산인프라코어","6570","-90","-1.35","1362981.0"
"010620","현대미포조선","66500","-1300","-1.92","1330000.0"
"033920","무학","47050","-2000","-4.08","1322105.0"
"010120","LS산전","45500","550","1.22","1365000.0"
"003620","쌍용차","8740","-20","-0.23","1199304.0"
"011200","현대상선","6150","-200","-3.15","1256280.0"
"042660","대우조선해양","6370","-380","-5.63","1219159.0"
"028050","삼성엔지니어링","30500","-600","-1.93","1220000.0"
"037620","미래에셋증권","27950","500","1.82","1228643.0"
"017800","현대엘리베이","51200","-6300","-10.96","1261185.0"
"000070","삼양홀딩스","135500","-7000","-4.91","1160459.0"
"001430","세아베스틸","30100","-600","-1.95","1079450.0"
"005740","크라운제과","795000","2000","0.25","1171452.0"
"073240","금호타이어","7220","-70","-0.96","1140711.0"
"006650","대한유화","166000","0","0.00","1079000.0"
"052690","한전기술","29400","-1050","-3.45","1123668.0"
"006260","LS","34300","-800","-2.28","1104460.0"
"001120","LG상사","27150","-1300","-4.57","1052334.0"
"001680","대상","30800","200","0.65","1059877.0"
"025540","한국단자","102000","1000","0.99","1062330.0"
"004000","삼성정밀화학","40250","200","0.50","1038450.0"
"007570","일양약품","53000","-1300","-2.39","1008175.0"
"003300","한일시멘트","133000","-1500","-1.12","1003527.0"
"020000","한섬","39150","0","0.00","964265.0"
"064960","S&T모티브","66400","1400","2.15","956385.0"
"068870","LG생명과학","55200","-1200","-2.13","915050.0"
"170900","동아에스티","115000","-2500","-2.13","911319.0"
"079430","현대리바트","50700","-1600","-3.06","875166.0"
"093050","LF","32750","0","0.00","957610.0"
"069620","대웅제약","81000","600","0.75","938513.0"
"002240","고려제강","46300","-1400","-2.94","833400.0"
"014680","한솔케미칼","73300","-800","-1.08","827938.0"
"115390","락앤락","14550","300","2.11","800250.0"
"069260","휴켐스","19550","-150","-0.76","799176.0"
"019680","대교","9520","20","0.21","806371.0"
"000640","동아쏘시오홀딩스","145500","-8000","-5.21","679018.0"
"001230","동국제강","7130","-10","-0.14","679906.0"
"002960","한국쉘석유","516000","6000","1.18","670800.0"
"003000","부광약품","22450","-650","-2.81","764580.0"
"185750","종근당","77000","-600","-0.77","724497.0"
"009290","광동제약","12950","-100","-0.77","678850.0"
"034120","SBS","39700","500","1.28","724628.0"
"103140","풍산","25100","-150","-0.59","703409.0"
"005180","빙그레","75500","2000","2.72","743769.0"
"000050","경방","208000","-6500","-3.03","570238.0"
"000230","일동제약","26400","-300","-1.12","661797.0"
"003920","남양유업","819000","-16000","-1.92","589680.0"
"004490","세방전지","40650","-400","-0.97","569100.0"
"060980","한라홀딩스","59100","3300","5.91","638439.0"
"007340","동아타이어","25350","300","1.20","601480.0"
"008490","서흥","49700","-1600","-3.12","574985.0"
"029530","신도리코","62600","1600","2.62","631010.0"
"036580","팜스코","17400","-250","-1.42","639066.0"
"005850","에스엘","18600","850","4.79","629891.0"
"004710","한솔테크닉스","23800","-350","-1.45","526215.0"
"005090","삼광글라스","98500","800","0.82","478160.0"
"145990","삼양사","88800","-100","-0.11","544932.0"
"025860","남해화학","9350","-310","-3.21","464497.0"
"104700","한국철강","57300","100","0.17","527733.0"
"014830","유니드","56300","100","0.18","500498.0"
"000480","조선내화","98300","0","0.00","393200.0"
"003030","세아제강","69000","-1600","-2.27","414000.0"
"003200","일신방직","183000","-6500","-3.43","439200.0"
"003520","영진약품","2035","-50","-2.40","361457.0"
"003570","S&T중공업","13800","150","1.10","448133.0"
"097230","한진중공업","4110","20","0.49","420406.0"
"007690","국도화학","69100","1500","2.22","401514.0"
"008060","대덕전자","7770","-120","-1.52","379147.0"
"009680","모토닉","12450","0","0.00","410850.0"
"078520","에이블씨엔씨","27950","450","1.64","391402.0"
"004700","조광피혁","55300","-2300","-3.99","367697.0"
"000140","하이트진로홀딩스","14750","50","0.34","342300.0"
"004150","한솔홀딩스","7350","-90","-1.21","283686.0"
"007860","서연","13250","-50","-0.38","297926.0"
"009580","무림P&P","5120","-110","-2.10","319326.0"
"093370","후성","3880","70","1.84","358511.0"
"042700","한미반도체","10100","-50","-0.49","256872.0"
"079980","휴비스","8620","-150","-1.71","297390.0"
"082740","두산엔진","4460","-50","-1.11","309970.0"
"020150","일진머티리얼즈","8840","90","1.03","346528.0"
"010690","화신","6040","130","2.20","210919.0"
"084870","베이직하우스","10850","150","1.40","226296.0"
"033530","세종공업","11800","500","4.42","236642.0"
