종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","1312000","4000","0.31","1.9033097E8"
"015760","한국전력","60200","300","0.50","3.8646237E7"
"005380","현대차","152500","-3000","-1.93","3.3592163E7"
"028260","삼성물산","143000","-1000","-0.69","2.7125676E7"
"012330","현대모비스","249000","-1000","-0.40","2.4238622E7"
"032830","삼성생명","117500","2500","2.17","2.35E7"
"090430","아모레퍼시픽","386500","-1500","-0.39","2.2594206E7"
"051910","LG화학","327500","-3500","-1.06","2.1703785E7"
"035420","NAVER","637000","0","0.00","2.0997227E7"
"000660","SK하이닉스","28150","-500","-1.75","2.0493267E7"
"000270","기아차","48300","-950","-1.93","1.957905E7"
"055550","신한지주","40500","0","0.00","1.9205083E7"
"005490","POSCO","219500","0","0.00","1.913751E7"
"017670","SK텔레콤","208500","-1000","-0.48","1.6835481E7"
"096770","SK이노베이션","172000","2000","1.18","1.5904077E7"
"034730","SK","223000","-4500","-1.98","1.5690346E7"
"033780","KT&G","110000","-1500","-1.35","1.5102175E7"
"051900","LG생활건강","945000","5000","0.53","1.4759196E7"
"000810","삼성화재","295000","1500","0.51","1.3975577E7"
"018260","삼성에스디에스","175000","-3500","-1.96","1.3541115E7"
"105560","KB금융","31850","0","0.00","1.2305301E7"
"003550","LG","68500","-100","-0.15","1.1820163E7"
"011170","롯데케미칼","341500","-8000","-2.29","1.1705056E7"
"002790","아모레G","146500","1500","1.03","1.1689379E7"
"010950","S-Oil","97900","1500","1.56","1.1021855E7"
"066570","LG전자","61600","-1200","-1.91","1.0080705E7"
"034220","LG디스플레이","26600","50","0.19","9517898.0"
"010130","고려아연","481500","-8500","-1.73","9085905.0"
"035250","강원랜드","40900","-50","-0.12","8750166.0"
"009540","현대중공업","106500","-500","-0.47","8094000.0"
"023530","롯데쇼핑","251000","-14500","-5.46","7904214.0"
"030200","KT","29800","50","0.17","7781132.0"
"004020","현대제철","55500","-800","-1.42","7406241.0"
"021240","코웨이","96500","1200","1.26","7442543.0"
"128940","한미약품","699000","-19000","-2.65","7294143.0"
"086790","하나금융지주","24800","500","2.06","7340876.0"
"086280","현대글로비스","188500","-6500","-3.33","7068750.0"
"161390","한국타이어","54400","-2300","-4.06","6738804.0"
"024110","기업은행","12250","100","0.82","6815924.0"
"006400","삼성SDI","99000","-400","-0.40","6807688.0"
"000030","우리은행","9460","80","0.85","6394960.0"
"047810","한국항공우주","65200","0","0.00","6355377.0"
"088350","한화생명","6700","-100","-1.47","5819151.0"
"001040","CJ","195500","-4000","-2.01","5698140.0"
