종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","53200","-500","-0.93","3.17592432E8"
"000660","SK하이닉스","173900","-600","-0.34","1.26599611E8"
"373220","LG에너지솔루션","348000","0","0.00","8.1432E7"
"207940","삼성바이오로직스","949000","15000","1.61","6.7544126E7"
"005380","현대차","212000","-3000","-1.40","4.4396232E7"
"068270","셀트리온","187500","7100","3.94","4.0702229E7"
"000270","기아","100700","-200","-0.20","4.0045634E7"
"105560","KB금융","82900","-2100","-2.47","3.2623506E7"
"035420","NAVER","198900","1200","0.61","3.1513121E7"
"329180","HD현대중공업","287500","-2000","-0.69","2.5522271E7"
"055550","신한지주","47650","-700","-1.45","2.398917E7"
"012330","현대모비스","236500","0","0.00","2.199334E7"
"010130","고려아연","1006000","-21000","-2.04","2.0827503E7"
"005490","POSCO홀딩스","253500","0","0.00","2.094528E7"
"028260","삼성물산","114800","-1000","-0.86","2.0409615E7"
"138040","메리츠금융지주","104000","2500","2.46","1.9834892E7"
"032830","삼성생명","94800","-2400","-2.47","1.896E7"
"051910","LG화학","250000","3000","1.21","1.7648086E7"
"006400","삼성SDI","247500","-500","-0.20","1.7019221E7"
"096770","SK이노베이션","112000","1000","0.90","1.6915895E7"
"035720","카카오","38200","-650","-1.67","1.6944125E7"
"000810","삼성화재","358500","-6500","-1.78","1.6983879E7"
"086790","하나금융지주","56800","-800","-1.39","1.6315282E7"
"009540","HD한국조선해양","228000","-3000","-1.30","1.613627E7"
"011200","HMM","17660","130","0.74","1.5559157E7"
"259960","크래프톤","312500","2500","0.81","1.4970836E7"
"012450","한화에어로스페이스","326500","7500","2.35","1.4882249E7"
"267260","HD현대일렉트릭","382000","-9500","-2.43","1.3770006E7"
"066570","LG전자","83500","-1000","-1.18","1.3664592E7"
"033780","KT&G","107100","-500","-0.46","1.3426323E7"
"015760","한국전력","20050","50","0.25","1.287138E7"
"017670","SK텔레콤","55200","-1100","-1.95","1.1856411E7"
"042660","한화오션","37350","450","1.22","1.144454E7"
"024110","기업은행","14330","-120","-0.83","1.1427113E7"
"003550","LG","72000","-1400","-1.91","1.1325671E7"
"316140","우리금융지주","15370","-20","-0.13","1.1413631E7"
"034020","두산에너빌리티","17550","-70","-0.40","1.1241848E7"
"030200","KT","43850","-1150","-2.56","1.1051151E7"
"003670","포스코퓨처엠","142100","-300","-0.21","1.1007524E7"
"402340","SK스퀘어","79300","-600","-0.75","1.0685672E7"
"010140","삼성중공업","11300","-10","-0.09","9944000.0"
"323410","카카오뱅크","21050","-550","-2.55","1.004019E7"
"018260","삼성에스디에스","127800","0","0.00","9888883.0"
"000100","유한양행","119500","7200","6.41","9584983.0"
"034730","SK","131500","-3600","-2.66","9534105.0"
"009150","삼성전기","123800","-700","-0.56","9247080.0"
"086280","현대글로비스","118100","800","0.68","8857500.0"
"326030","SK바이오팜","111100","7300","7.03","8700602.0"
"003490","대한항공","22600","-700","-3.00","8321787.0"
"352820","하이브","193400","1700","0.89","8055516.0"
"042700","한미반도체","82500","-700","-0.84","7970676.0"
"005830","DB손해보험","102800","-1300","-1.25","7278240.0"
"047050","포스코인터내셔널","39650","-150","-0.38","6975339.0"
"090430","아모레퍼시픽","104800","-300","-0.29","6130041.0"
"010950","S-Oil","54800","-200","-0.36","6169537.0"
"267250","HD현대","79200","-1000","-1.25","6256252.0"
"003230","삼양식품","765000","6000","0.79","5762756.0"
"047810","한국항공우주","54900","500","0.92","5351383.0"
"010620","HD현대미포","134200","-800","-0.59","5360236.0"
"064350","현대로템","49700","950","1.95","5424372.0"
"021240","코웨이","66900","-300","-0.45","4937195.0"
"180640","한진칼","75400","1000","1.34","5033876.0"
"051900","LG생활건강","305000","-2000","-0.65","4763550.0"
"010120","LS ELECTRIC","160800","800","0.50","4824000.0"
"161390","한국타이어앤테크놀로지","38400","500","1.32","4756803.0"
"079550","LIG넥스원","220500","14000","6.78","4851000.0"
"006800","미래에셋증권","8030","-70","-0.86","4700091.0"
"450080","에코프로머티","65800","500","0.77","4588798.0"
"251270","넷마블","51700","300","0.58","4443796.0"
"005940","NH투자증권","13950","0","0.00","4568518.0"
"034220","LG디스플레이","9130","-80","-0.87","4565000.0"
"032640","LG유플러스","10330","-340","-3.19","4510195.0"
"029780","삼성카드","39450","-500","-1.25","4570633.0"
